scenario_id,stage,severity,reschedule_start_time,TaskID,baseline_start,release_time,delay_h,eligible_task_count,delayed_task_count
low_early,early,low,270.06380605171074,1587,326.4065869599796,335.495221076573,9.088634116593362,792,40
low_early,early,low,270.06380605171074,1614,378.09233991461576,390.8856704985899,12.793330583974122,792,40
low_early,early,low,270.06380605171074,1623,395.1065020079241,405.43589374218146,10.329391734257324,792,40
low_early,early,low,270.06380605171074,2045,272.2192069941808,286.44087966949616,14.221672675315354,792,40
low_early,early,low,270.06380605171074,2127,381.3516308223591,392.18590987414586,10.834279051786792,792,40
low_early,early,low,270.06380605171074,2290,314.96183385384666,327.9561043624876,12.99427050864099,792,40
low_early,early,low,270.06380605171074,2342,409.52046341781903,420.18649680924807,10.666033391429021,792,40
medium_early,early,medium,270.06380605171074,33,444.3677962316536,460.18824464542985,15.820448413776258,792,80
medium_early,early,medium,270.06380605171074,50,501.7551670031584,527.9446735408025,26.189506537644068,792,80
medium_early,early,medium,270.06380605171074,70,465.3563690411474,491.5054181608318,26.14904911968443,792,80
medium_early,early,medium,270.06380605171074,72,484.58135598585415,502.44817715731847,17.866821171464323,792,80
medium_early,early,medium,270.06380605171074,75,485.6756315791364,496.3885667739999,10.712935194863531,792,80
medium_early,early,medium,270.06380605171074,78,490.3447863939437,521.5132166409752,31.16843024703147,792,80
medium_early,early,medium,270.06380605171074,83,466.4018840997951,494.90960719146995,28.507723091674873,792,80
medium_early,early,medium,270.06380605171074,94,451.8045331606223,478.64878455406824,26.844251393445937,792,80
medium_early,early,medium,270.06380605171074,125,453.4230205052566,466.93151967192705,13.508499166670422,792,80
medium_early,early,medium,270.06380605171074,137,459.4017116470415,483.07875826000173,23.677046612960222,792,80
medium_early,early,medium,270.06380605171074,143,462.2278059386912,483.1180596058249,20.8902536671337,792,80
medium_early,early,medium,270.06380605171074,159,486.7021734695257,510.76749268710694,24.065319217581248,792,80
medium_early,early,medium,270.06380605171074,169,559.585723998713,590.3879550609539,30.802231062240896,792,80
medium_early,early,medium,270.06380605171074,172,564.4221103182517,594.0124928308431,29.590382512591418,792,80
medium_early,early,medium,270.06380605171074,186,545.5887597400312,560.0045023423767,14.415742602345482,792,80
medium_early,early,medium,270.06380605171074,202,556.905263160356,583.8840655882045,26.978802427848557,792,80
medium_early,early,medium,270.06380605171074,214,552.2110689275108,572.487348150068,20.276279222557182,792,80
medium_early,early,medium,270.06380605171074,237,651.5448363722932,677.8284530184861,26.283616646192957,792,80
medium_early,early,medium,270.06380605171074,252,691.4354579943869,706.0301565070947,14.594698512707806,792,80
medium_early,early,medium,270.06380605171074,261,665.9283505909592,690.5811154749088,24.652764883949544,792,80
medium_early,early,medium,270.06380605171074,266,681.9399997174438,713.187838851424,31.24783913398014,792,80
medium_early,early,medium,270.06380605171074,267,683.8171461646197,697.8991431914369,14.0819970268173,792,80
medium_early,early,medium,270.06380605171074,298,732.8342342868585,749.6979845982656,16.863750311407102,792,80
medium_early,early,medium,270.06380605171074,347,336.5940922434477,367.3073561669135,30.71326392346584,792,80
medium_early,early,medium,270.06380605171074,359,361.05689939696686,383.818277863112,22.761378466145118,792,80
medium_early,early,medium,270.06380605171074,360,385.52982938342507,401.4987684570237,15.968939073598605,792,80
medium_early,early,medium,270.06380605171074,361,385.9165648062119,398.20445833361714,12.287893527405256,792,80
medium_early,early,medium,270.06380605171074,367,408.5861242475205,440.0475294446442,31.46140519712375,792,80
medium_early,early,medium,270.06380605171074,370,405.7315355939261,425.8266859423855,20.09515034845941,792,80
medium_early,early,medium,270.06380605171074,390,289.2957543239924,316.685711996272,27.38995767227957,792,80
medium_early,early,medium,270.06380605171074,404,324.1557216369656,336.5133604867848,12.357638849819196,792,80
medium_early,early,medium,270.06380605171074,433,286.0229812085152,320.02072491104343,33.99774370252824,792,80
medium_early,early,medium,270.06380605171074,485,294.97145689041395,323.1378616488804,28.166404758466477,792,80
medium_early,early,medium,270.06380605171074,548,353.82855690220737,380.17497551057335,26.34641860836598,792,80
medium_early,early,medium,270.06380605171074,549,367.27851279850233,381.3722856773552,14.093772878852839,792,80
medium_early,early,medium,270.06380605171074,556,645.6434524136297,672.7631780998893,27.119725686259574,792,80
medium_early,early,medium,270.06380605171074,559,877.5971292272787,905.1514572221273,27.554327994848528,792,80
medium_early,early,medium,270.06380605171074,567,592.585855257639,620.2955063429075,27.709651085268575,792,80
medium_early,early,medium,270.06380605171074,658,506.76756442657023,520.034181180975,13.266616754404808,792,80
medium_early,early,medium,270.06380605171074,684,531.6034383934655,562.409660536066,30.806222142600557,792,80
medium_early,early,medium,270.06380605171074,689,771.9080927747083,787.3775918589675,15.469499084259251,792,80
medium_early,early,medium,270.06380605171074,691,567.725897510674,588.920685609442,21.194788098767933,792,80
medium_early,early,medium,270.06380605171074,726,1005.8507098949656,1028.7015400939545,22.850830198988923,792,80
medium_early,early,medium,270.06380605171074,730,1046.1180105940707,1066.7467923824383,20.628781788367583,792,80
medium_early,early,medium,270.06380605171074,734,1053.1412404024998,1075.4652815472418,22.32404114474216,792,80
medium_early,early,medium,270.06380605171074,735,1054.4224889693137,1064.9717370013325,10.549248032018843,792,80
medium_early,early,medium,270.06380605171074,743,1085.701250514834,1108.2330987214673,22.531848206633207,792,80
medium_early,early,medium,270.06380605171074,748,1117.583288841676,1144.8750566694077,27.291767827731768,792,80
medium_early,early,medium,270.06380605171074,773,1015.4633920879412,1030.4550811528218,14.991689064880536,792,80
medium_early,early,medium,270.06380605171074,774,1030.0886272554403,1056.7680066755536,26.67937942011318,792,80
medium_early,early,medium,270.06380605171074,777,1009.1393488406312,1027.4006282758446,18.261279435213325,792,80
medium_early,early,medium,270.06380605171074,784,1016.680234294158,1027.204711652867,10.524477358708864,792,80
medium_early,early,medium,270.06380605171074,785,1096.28910572622,1116.3740828719401,20.084977145720025,792,80
medium_early,early,medium,270.06380605171074,798,1067.6373410985614,1093.447787570054,25.810446471492583,792,80
medium_early,early,medium,270.06380605171074,815,1047.791903486684,1079.1852216272819,31.39331814059778,792,80
medium_early,early,medium,270.06380605171074,828,1039.9894305254104,1066.8439054622345,26.85447493682416,792,80
medium_early,early,medium,270.06380605171074,883,1192.8104720637714,1218.300783596426,25.490311532654708,792,80
medium_early,early,medium,270.06380605171074,1365,282.88493251039813,315.32458019674,32.439647686341864,792,80
medium_early,early,medium,270.06380605171074,1409,299.5538642757021,315.6714921380816,16.117627862379507,792,80
medium_early,early,medium,270.06380605171074,1417,303.384871684951,332.2509770790872,28.866105394136213,792,80
medium_early,early,medium,270.06380605171074,1418,303.86769786781883,315.9635823816628,12.095884513843966,792,80
medium_early,early,medium,270.06380605171074,1419,304.25208451986435,322.22327516634437,17.971190646479997,792,80
medium_early,early,medium,270.06380605171074,1459,284.4201073227044,318.63560852617513,34.21550120347075,792,80
medium_early,early,medium,270.06380605171074,1486,274.68024062848247,296.75302199753867,22.072781369056194,792,80
medium_early,early,medium,270.06380605171074,1526,295.6508718381409,309.9435952478847,14.292723409743735,792,80
medium_early,early,medium,270.06380605171074,1556,335.6678008157688,357.94430744547986,22.27650662971104,792,80
medium_early,early,medium,270.06380605171074,1567,304.52031722689594,337.8221111623711,33.30179393547511,792,80
medium_early,early,medium,270.06380605171074,1572,333.3346461208683,344.06193287713086,10.727286756262572,792,80
medium_early,early,medium,270.06380605171074,1587,326.4065869599796,346.628172251463,20.221585291483404,792,80
medium_early,early,medium,270.06380605171074,1594,296.8353173211651,312.41713805651807,15.581820735352938,792,80
medium_early,early,medium,270.06380605171074,1597,308.0967896407285,324.8168684557209,16.720078814992384,792,80
medium_early,early,medium,270.06380605171074,1614,378.09233991461576,407.5756663745511,29.483326459935302,792,80
medium_early,early,medium,270.06380605171074,1615,381.0456961641928,395.091689548625,14.045993384432208,792,80
medium_early,early,medium,270.06380605171074,1623,395.1065020079241,418.4299813435674,23.323479335643313,792,80
medium_early,early,medium,270.06380605171074,2045,272.2192069941808,305.2733886824692,33.05418168828838,792,80
medium_early,early,medium,270.06380605171074,2050,335.7422904132914,370.23780050539244,34.49551009210106,792,80
medium_early,early,medium,270.06380605171074,2127,381.3516308223591,405.9373284518261,24.58569762946698,792,80
medium_early,early,medium,270.06380605171074,2290,314.96183385384666,344.9475101254491,29.985676271602475,792,80
medium_early,early,medium,270.06380605171074,2336,386.3747989977817,412.8343670883457,26.459568090564026,792,80
medium_early,early,medium,270.06380605171074,2342,409.52046341781903,433.6855468963916,24.16508347857255,792,80
high_early,early,high,270.06380605171074,33,444.3677962316536,473.6805136936956,29.312717462042013,792,143
high_early,early,high,270.06380605171074,40,472.3279593179479,501.9487653245468,29.620806006598887,792,143
high_early,early,high,270.06380605171074,50,501.7551670031584,547.6583774633889,45.903210460230504,792,143
high_early,early,high,270.06380605171074,60,521.6440106524478,565.0032861254931,43.35927547304527,792,143
high_early,early,high,270.06380605171074,70,465.3563690411474,511.19484763264245,45.83847859149509,792,143
high_early,early,high,270.06380605171074,72,484.58135598585415,517.168269860197,32.58691387434291,792,143
high_early,early,high,270.06380605171074,74,485.6147503939084,520.6862542404281,35.07150384651965,792,143
high_early,early,high,270.06380605171074,75,485.6756315791364,506.81632789091805,21.14069631178165,792,143
high_early,early,high,270.06380605171074,78,490.3447863939437,544.2142747891941,53.86948839525035,792,143
high_early,early,high,270.06380605171074,83,466.4018840997951,516.0142410464749,49.612356946679796,792,143
high_early,early,high,270.06380605171074,86,482.5421942089726,533.6948532403313,51.152659031358745,792,143
high_early,early,high,270.06380605171074,94,451.8045331606223,498.7553353901358,46.9508022295135,792,143
high_early,early,high,270.06380605171074,108,466.0303852581979,488.82908204539586,22.79869678719798,792,143
high_early,early,high,270.06380605171074,115,445.5104096006104,486.5936125076328,41.083202907022454,792,143
high_early,early,high,270.06380605171074,118,440.7675074616376,493.4807173900475,52.71320992840991,792,143
high_early,early,high,270.06380605171074,119,447.40158020610914,506.02467248896255,58.62309228285341,792,143
high_early,early,high,270.06380605171074,125,453.4230205052566,479.03661917192926,25.613598666672676,792,143
high_early,early,high,270.06380605171074,137,459.4017116470415,501.28498622777784,41.883274580736355,792,143
high_early,early,high,270.06380605171074,139,460.4234690710316,503.00005339630417,42.57658432527256,792,143
high_early,early,high,270.06380605171074,143,462.2278059386912,499.65221180610513,37.424405867413924,792,143
high_early,early,high,270.06380605171074,159,486.7021734695257,529.2066842176557,42.50451074813,792,143
high_early,early,high,270.06380605171074,169,559.585723998713,612.8692936982984,53.28356969958543,792,143
high_early,early,high,270.06380605171074,172,564.4221103182517,615.766722338398,51.34461202014627,792,143
high_early,early,high,270.06380605171074,179,538.3250657296327,565.8485643564846,27.523498626852003,792,143
high_early,early,high,270.06380605171074,186,545.5887597400312,572.6539479037839,27.065188163752772,792,143
high_early,early,high,270.06380605171074,189,548.663756300384,594.0415506709289,45.37779437054493,792,143
high_early,early,high,270.06380605171074,191,537.3197783745189,576.765918239176,39.44613986465703,792,143
high_early,early,high,270.06380605171074,202,556.905263160356,604.0713470449136,47.166083884557686,792,143
high_early,early,high,270.06380605171074,214,552.2110689275108,588.6531156836023,36.44204675609149,792,143
high_early,early,high,270.06380605171074,224,563.4879212560406,617.0838510273452,53.59592977130461,792,143
high_early,early,high,270.06380605171074,237,651.5448363722932,697.5986230062019,46.05378663390873,792,143
high_early,early,high,270.06380605171074,252,691.4354579943869,718.7869756147194,27.35151762033249,792,143
high_early,early,high,270.06380605171074,261,665.9283505909592,709.3727744052785,43.44442381431927,792,143
high_early,early,high,270.06380605171074,265,681.536036193421,725.4660509167591,43.93001472333812,792,143
high_early,early,high,270.06380605171074,266,681.9399997174438,735.936542331812,53.996542614368224,792,143
high_early,early,high,270.06380605171074,267,683.8171461646197,710.3483414075273,26.53119524290768,792,143
high_early,early,high,270.06380605171074,280,665.500863875951,689.6674366537917,24.16657277784067,792,143
high_early,early,high,270.06380605171074,282,655.3965221570442,707.2272424034078,51.83072024636362,792,143
high_early,early,high,270.06380605171074,286,659.156807227011,704.9160724813066,45.75926525429563,792,143
high_early,early,high,270.06380605171074,288,705.3024544195613,746.9363380706254,41.633883651064146,792,143
high_early,early,high,270.06380605171074,293,726.2308762344389,767.2501595652413,41.01928333080236,792,143
high_early,early,high,270.06380605171074,298,732.8342342868585,763.8162347851099,30.982000498251363,792,143
high_early,early,high,270.06380605171074,315,773.5063387357432,827.1716855884462,53.66534685270301,792,143
high_early,early,high,270.06380605171074,345,313.33232245043166,355.9229396309827,42.59061718055104,792,143
high_early,early,high,270.06380605171074,346,298.9878860781707,338.660896352462,39.67301027429129,792,143
high_early,early,high,270.06380605171074,347,336.5940922434477,389.73531452099303,53.14122227754534,792,143
high_early,early,high,270.06380605171074,353,425.3307920709885,480.65333912658355,55.32254705559506,792,143
high_early,early,high,270.06380605171074,358,712.927123456024,765.6055167747818,52.67839331875776,792,143
high_early,early,high,270.06380605171074,359,361.05689939696686,401.475104942799,40.41820554583219,792,143
high_early,early,high,270.06380605171074,360,385.52982938342507,415.0801319011828,29.55030251775777,792,143
high_early,early,high,270.06380605171074,361,385.9165648062119,409.57719445006035,23.66062964384841,792,143
high_early,early,high,270.06380605171074,367,408.5861242475205,462.9243725629185,54.338248315398005,792,143
high_early,early,high,270.06380605171074,369,408.3986209631505,458.412221113327,50.01360015017649,792,143
high_early,early,high,270.06380605171074,370,405.7315355939261,441.8837761514611,36.15224055753505,792,143
high_early,early,high,270.06380605171074,384,300.9052810421655,342.48160944271433,41.57632840054887,792,143
high_early,early,high,270.06380605171074,390,289.2957543239924,337.11968659963975,47.823932275647316,792,143
high_early,early,high,270.06380605171074,404,324.1557216369656,347.92794379667635,23.772222159710715,792,143
high_early,early,high,270.06380605171074,433,286.0229812085152,344.4193711325604,58.396389924045174,792,143
high_early,early,high,270.06380605171074,485,294.97145689041395,344.0377045039603,49.06624761354636,792,143
high_early,early,high,270.06380605171074,548,353.82855690220737,399.98282667559295,46.15426977338557,792,143
high_early,early,high,270.06380605171074,549,367.27851279850233,393.8285494046669,26.550036606164543,792,143
high_early,early,high,270.06380605171074,550,374.817911335488,423.28942512229173,48.47151378680371,792,143
high_early,early,high,270.06380605171074,556,645.6434524136297,693.035013511645,47.391561098015316,792,143
high_early,early,high,270.06380605171074,559,877.5971292272787,925.6840540190364,48.086924791757646,792,143
high_early,early,high,270.06380605171074,561,918.9552036531276,978.4345162251873,59.47931257205971,792,143
high_early,early,high,270.06380605171074,562,921.9123543318908,977.7581247784491,55.84577044655828,792,143
high_early,early,high,270.06380605171074,567,592.585855257639,640.9212969940687,48.335441736429715,792,143
high_early,early,high,270.06380605171074,658,506.76756442657023,531.9941512336179,25.226586807047692,792,143
high_early,early,high,270.06380605171074,671,520.9894743580368,574.024625056246,53.03515069820919,792,143
high_early,early,high,270.06380605171074,680,569.3028189050145,595.6085558205215,26.305736915506934,792,143
high_early,early,high,270.06380605171074,681,575.3875572148297,629.0806264774844,53.69306926265467,792,143
high_early,early,high,270.06380605171074,684,531.6034383934655,584.8933938216263,53.289955428160894,792,143
high_early,early,high,270.06380605171074,689,771.9080927747083,800.659291309523,28.751198534814804,792,143
high_early,early,high,270.06380605171074,691,567.725897510674,605.6375584687028,37.91166095802869,792,143
high_early,early,high,270.06380605171074,726,1005.8507098949656,1046.4120382133478,40.56132831838228,792,143
high_early,early,high,270.06380605171074,730,1046.1180105940707,1083.1240614554588,37.00605086138813,792,143
high_early,early,high,270.06380605171074,734,1053.1412404024998,1092.8597062340873,39.71846583158746,792,143
high_early,early,high,270.06380605171074,735,1054.4224889693137,1075.3012858205439,20.87879685123015,792,143
high_early,early,high,270.06380605171074,741,1079.6621568314808,1100.8616434180176,21.199486586536842,792,143
high_early,early,high,270.06380605171074,743,1085.701250514834,1125.7522076454472,40.050957130613135,792,143
high_early,early,high,270.06380605171074,748,1117.583288841676,1165.2501173660469,47.66682852437083,792,143
high_early,early,high,270.06380605171074,767,1077.1546097772498,1113.9600033190825,36.80539354183264,792,143
high_early,early,high,270.06380605171074,773,1015.4633920879412,1043.45009459175,27.986702503808857,792,143
high_early,early,high,270.06380605171074,774,1030.0886272554403,1076.7756343276214,46.68700707218108,792,143
high_early,early,high,270.06380605171074,777,1009.1393488406312,1042.3573959369726,33.218047096341316,792,143
high_early,early,high,270.06380605171074,779,1010.578128333418,1043.4732109140218,32.8950825806038,792,143
high_early,early,high,270.06380605171074,784,1016.680234294158,1037.5193980680922,20.83916377393418,792,143
high_early,early,high,270.06380605171074,785,1096.28910572622,1132.425069159372,36.135963433152035,792,143
high_early,early,high,270.06380605171074,789,1017.8832648270154,1062.020626372106,44.13736154509071,792,143
high_early,early,high,270.06380605171074,798,1067.6373410985614,1112.9340554529495,45.296714354388136,792,143
high_early,early,high,270.06380605171074,799,1070.001050256532,1106.66163793592,36.66058767938809,792,143
high_early,early,high,270.06380605171074,813,1002.9731510319032,1030.7862891841262,27.813138152222923,792,143
high_early,early,high,270.06380605171074,815,1047.791903486684,1102.0212125116404,54.22930902495645,792,143
high_early,early,high,270.06380605171074,820,1032.710155855777,1062.1108727321812,29.400716876404296,792,143
high_early,early,high,270.06380605171074,821,1023.9941215853106,1052.744780253439,28.750658668128473,792,143
high_early,early,high,270.06380605171074,824,1065.1219861577922,1124.7425452487257,59.620559090933405,792,143
high_early,early,high,270.06380605171074,828,1039.9894305254104,1086.956590424329,46.96715989891866,792,143
high_early,early,high,270.06380605171074,846,1051.0427177736376,1089.6908088413545,38.648091067716805,792,143
high_early,early,high,270.06380605171074,855,1003.8980806358312,1054.7880623194656,50.88998168363427,792,143
high_early,early,high,270.06380605171074,864,1096.28910572622,1148.2459725799533,51.95686685373336,792,143
high_early,early,high,270.06380605171074,882,1192.3966552656975,1230.083389371226,37.68673410552864,792,143
high_early,early,high,270.06380605171074,883,1192.8104720637714,1237.594970516019,44.78449845224753,792,143
high_early,early,high,270.06380605171074,885,1193.9931631388993,1219.1159446776298,25.12278153873058,792,143
high_early,early,high,270.06380605171074,888,1186.5574724523667,1240.3459922034929,53.788519751126096,792,143
high_early,early,high,270.06380605171074,1361,276.42779755699786,323.92745135741103,47.49965380041317,792,143
high_early,early,high,270.06380605171074,1365,282.88493251039813,338.7883688085451,55.903436298146985,792,143
high_early,early,high,270.06380605171074,1405,297.8656469809938,346.53043141281654,48.66478443182276,792,143
high_early,early,high,270.06380605171074,1409,299.5538642757021,329.3420688555093,29.78820457980721,792,143
high_early,early,high,270.06380605171074,1410,299.7972716492601,353.44413858225863,53.64686693299855,792,143
high_early,early,high,270.06380605171074,1416,302.7671468963296,349.8217965271684,47.05464963083873,792,143
high_early,early,high,270.06380605171074,1417,303.384871684951,353.57064031556894,50.18576863061794,792,143
high_early,early,high,270.06380605171074,1418,303.86769786781883,327.2211130899692,23.353415222150346,792,143
high_early,early,high,270.06380605171074,1419,304.25208451986435,337.0059895542323,32.75390503436799,792,143
high_early,early,high,270.06380605171074,1420,304.7646778609403,331.4258579275607,26.66118006662036,792,143
high_early,early,high,270.06380605171074,1459,284.4201073227044,343.1649092482576,58.7448019255532,792,143
high_early,early,high,270.06380605171074,1486,274.68024062848247,313.99669081897235,39.31645019048991,792,143
high_early,early,high,270.06380605171074,1526,295.6508718381409,322.5192292937309,26.868357455589976,792,143
high_early,early,high,270.06380605171074,1535,382.5591250853893,409.81031862928774,27.25119354389841,792,143
high_early,early,high,270.06380605171074,1556,335.6678008157688,375.3102114233065,39.64241060753766,792,143
high_early,early,high,270.06380605171074,1566,278.4709376935511,315.3192098470952,36.84827215354409,792,143
high_early,early,high,270.06380605171074,1567,304.52031722689594,361.8031875236561,57.28287029676017,792,143
high_early,early,high,270.06380605171074,1572,333.3346461208683,354.4983049308884,21.163658810020113,792,143
high_early,early,high,270.06380605171074,1585,323.52977019077474,372.5646592090755,49.03488901830074,792,143
high_early,early,high,270.06380605171074,1587,326.4065869599796,362.76112342635304,36.354536466373446,792,143
high_early,early,high,270.06380605171074,1594,296.8353173211651,325.7662304977298,28.9309131765647,792,143
high_early,early,high,270.06380605171074,1597,308.0967896407285,338.8489157447163,30.752126103987813,792,143
high_early,early,high,270.06380605171074,1614,378.09233991461576,429.26566225051226,51.173322335896486,792,143
high_early,early,high,270.06380605171074,1615,381.0456961641928,407.5192855792843,26.473589415091535,792,143
high_early,early,high,270.06380605171074,1623,395.1065020079241,436.42406894495343,41.3175669370293,792,143
high_early,early,high,270.06380605171074,1628,285.9940259118639,331.2077098641053,45.21368395224141,792,143
high_early,early,high,270.06380605171074,1638,452.7592205435124,494.92038820745023,42.161167663937825,792,143
high_early,early,high,270.06380605171074,1721,316.7053397369978,369.7129709064535,53.00763116945568,792,143
high_early,early,high,270.06380605171074,2043,270.62379657590265,297.4629512611493,26.839154685246662,792,143
high_early,early,high,270.06380605171074,2045,272.2192069941808,329.1058976954422,56.886690701261415,792,143
high_early,early,high,270.06380605171074,2047,272.82153406086354,325.41872902567206,52.597194964808516,792,143
high_early,early,high,270.06380605171074,2050,335.7422904132914,394.9351065606531,59.19281614736169,792,143
high_early,early,high,270.06380605171074,2127,381.3516308223591,424.68874702950626,43.33711620714717,792,143
high_early,early,high,270.06380605171074,2283,291.6153043616746,320.27468630353115,28.659381941856555,792,143
high_early,early,high,270.06380605171074,2290,314.96183385384666,366.93891588841063,51.97708203456396,792,143
high_early,early,high,270.06380605171074,2306,297.34724438764624,326.9871760823858,29.639931694739584,792,143
high_early,early,high,270.06380605171074,2329,349.0448767809828,385.8391218426641,36.794245061681295,792,143
high_early,early,high,270.06380605171074,2336,386.3747989977817,432.7101079426841,46.33530894490244,792,143
high_early,early,high,270.06380605171074,2342,409.52046341781903,452.18459698353513,42.664133565716085,792,143
low_middle,middle,low,480.11343298081914,79,490.63322846054194,502.23472686823237,11.60149840769044,426,22
low_middle,middle,low,480.11343298081914,213,551.4032769723868,561.6103364204121,10.207059448025275,426,22
low_middle,middle,low,480.11343298081914,223,544.2089535640418,551.8794905569767,7.670536992934855,426,22
low_middle,middle,low,480.11343298081914,232,665.500863875951,679.7483858658702,14.24752198991919,426,22
low_middle,middle,low,480.11343298081914,247,703.6947840494597,715.9497706167919,12.254986567332127,426,22
low_middle,middle,low,480.11343298081914,251,661.5435261537729,668.6097484616579,7.066222307885023,426,22
low_middle,middle,low,480.11343298081914,255,700.3569020793783,707.791248451475,7.4343463720966785,426,22
low_middle,middle,low,480.11343298081914,294,721.5001124038866,730.8846233750448,9.384510971158232,426,22
low_middle,middle,low,480.11343298081914,354,529.1888919321825,539.8341065585753,10.645214626392782,426,22
low_middle,middle,low,480.11343298081914,561,918.9552036531276,930.6449903239064,11.68978667077882,426,22
low_middle,middle,low,480.11343298081914,563,960.9641773425152,970.7491812062135,9.785003863698295,426,22
low_middle,middle,low,480.11343298081914,661,509.174389161304,514.8885015476232,5.714112386319118,426,22
low_middle,middle,low,480.11343298081914,751,1095.2745164310345,1106.975705222992,11.701188791957446,426,22
low_middle,middle,low,480.11343298081914,789,1017.8832648270154,1023.5199725911665,5.636707764151055,426,22
low_middle,middle,low,480.11343298081914,805,1022.7772793790938,1031.284765318257,8.507485939163264,426,22
low_middle,middle,low,480.11343298081914,820,1032.710155855777,1040.39815800098,7.688002145202878,426,22
low_middle,middle,low,480.11343298081914,822,1033.2926872977328,1047.6185109267112,14.325823628978375,426,22
low_middle,middle,low,480.11343298081914,834,1042.926096363468,1053.2795223397122,10.353425976244202,426,22
low_middle,middle,low,480.11343298081914,835,1025.9372876727218,1034.7370824275388,8.799794754817002,426,22
low_middle,middle,low,480.11343298081914,859,1027.600363522662,1038.0175406317812,10.41717710911918,426,22
low_middle,middle,low,480.11343298081914,875,1189.231430660751,1202.1309152228462,12.899484562095251,426,22
low_middle,middle,low,480.11343298081914,876,1189.89414833682,1196.187801112888,6.293652776067918,426,22
medium_middle,middle,medium,480.11343298081914,52,502.4969186318922,517.9952233607927,15.498304728900557,426,43
medium_middle,middle,medium,480.11343298081914,73,485.2179039434295,515.9954026248685,30.777498681438974,426,43
medium_middle,middle,medium,480.11343298081914,79,490.63322846054194,517.136974479768,26.5037460192261,426,43
medium_middle,middle,medium,480.11343298081914,187,569.3455007727339,601.4870540155581,32.14155324282423,426,43
medium_middle,middle,medium,480.11343298081914,198,550.5954850172628,568.9618650074729,18.36637999021001,426,43
medium_middle,middle,medium,480.11343298081914,206,561.8166832673087,592.567247501601,30.750564234292302,426,43
medium_middle,middle,medium,480.11343298081914,207,551.6576879093288,573.1092549529856,21.451567043656727,426,43
medium_middle,middle,medium,480.11343298081914,213,551.4032769723868,574.42092559245,23.017648620063188,426,43
medium_middle,middle,medium,480.11343298081914,216,549.4967236078321,577.5017433422157,28.00501973438364,426,43
