scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
medium_004,medium,116.25880333675525,12,164,126,122,224,136.59421587170254
medium_004,medium,116.25880333675525,12,164,126,122,263,207.678163363986
medium_004,medium,116.25880333675525,12,164,126,122,265,234.54851986844244
medium_004,medium,116.25880333675525,12,164,126,122,269,241.19513485029705
medium_004,medium,116.25880333675525,12,164,126,122,270,241.3885322689114
medium_004,medium,116.25880333675525,12,164,126,122,275,248.23229484039425
medium_004,medium,116.25880333675525,12,164,126,122,276,250.01689265895672
medium_004,medium,116.25880333675525,12,164,126,122,281,200.6801079550453
medium_005,medium,136.9334358364514,4,208,82,80,230,197.7035073096081
medium_005,medium,136.9334358364514,4,208,82,80,260,200.34084242755557
medium_005,medium,136.9334358364514,4,208,82,80,271,212.44712351393252
medium_005,medium,136.9334358364514,4,208,82,80,284,202.38435656661036
medium_006,medium,120.52298306879445,14,169,121,119,175,131.5882187264409
medium_006,medium,120.52298306879445,14,169,121,119,177,148.09245104640993
medium_006,medium,120.52298306879445,14,169,121,119,179,153.53972519192388
medium_006,medium,120.52298306879445,14,169,121,119,182,154.75413104455225
medium_006,medium,120.52298306879445,14,169,121,119,183,146.39021669158618
medium_006,medium,120.52298306879445,14,169,121,119,189,136.50021054758403
medium_006,medium,120.52298306879445,14,169,121,119,193,134.1928129182632
medium_006,medium,120.52298306879445,14,169,121,119,207,154.4257894564145
medium_006,medium,120.52298306879445,14,169,121,119,216,137.84827281283245
medium_006,medium,120.52298306879445,14,169,121,119,230,197.7035073096081
medium_006,medium,120.52298306879445,14,169,121,119,267,237.87182735936972
medium_006,medium,120.52298306879445,14,169,121,119,282,201.03396086490304
medium_006,medium,120.52298306879445,14,169,121,119,283,201.87434292983104
medium_006,medium,120.52298306879445,14,169,121,119,284,202.38435656661036
medium_007,medium,101.72792415562787,13,150,140,136,166,143.95953213264826
medium_007,medium,101.72792415562787,13,150,140,136,179,132.78964310034672
medium_007,medium,101.72792415562787,13,150,140,136,189,131.23397565276184
medium_007,medium,101.72792415562787,13,150,140,136,194,131.47210265818046
medium_007,medium,101.72792415562787,13,150,140,136,195,135.96378371009303
medium_007,medium,101.72792415562787,13,150,140,136,196,135.67658900456746
medium_007,medium,101.72792415562787,13,150,140,136,207,124.75024195952518
medium_007,medium,101.72792415562787,13,150,140,136,214,139.17530890310374
medium_007,medium,101.72792415562787,13,150,140,136,234,214.5975015816921
medium_007,medium,101.72792415562787,13,150,140,136,248,227.8945826055029
medium_007,medium,101.72792415562787,13,150,140,136,250,205.37462240253345
medium_007,medium,101.72792415562787,13,150,140,136,262,206.0825156403708
medium_007,medium,101.72792415562787,13,150,140,136,288,249.08441914617677
medium_008,medium,98.21033252114535,16,143,147,143,62,122.4834571805748
medium_008,medium,98.21033252114535,16,143,147,143,150,126.66513025023364
medium_008,medium,98.21033252114535,16,143,147,143,153,112.81261191931358
medium_008,medium,98.21033252114535,16,143,147,143,165,121.3629475068662
medium_008,medium,98.21033252114535,16,143,147,143,181,120.1383739120796
medium_008,medium,98.21033252114535,16,143,147,143,182,136.59421587170254
medium_008,medium,98.21033252114535,16,143,147,143,213,122.9445904662079
medium_008,medium,98.21033252114535,16,143,147,143,214,139.17530890310374
medium_008,medium,98.21033252114535,16,143,147,143,219,133.18937930217916
medium_008,medium,98.21033252114535,16,143,147,143,225,162.92735469469554
medium_008,medium,98.21033252114535,16,143,147,143,245,208.44760634085245
medium_008,medium,98.21033252114535,16,143,147,143,254,250.8699906242489
medium_008,medium,98.21033252114535,16,143,147,143,265,234.54851986844244
medium_008,medium,98.21033252114535,16,143,147,143,268,238.1426276892861
medium_008,medium,98.21033252114535,16,143,147,143,282,201.03396086490304
medium_008,medium,98.21033252114535,16,143,147,143,289,250.8699906242489
medium_009,medium,137.40351801537923,14,208,82,80,231,198.5566327812333
medium_009,medium,137.40351801537923,14,208,82,80,247,227.77347207015927
medium_009,medium,137.40351801537923,14,208,82,80,249,200.26288372448363
medium_009,medium,137.40351801537923,14,208,82,80,252,232.9320966696497
medium_009,medium,137.40351801537923,14,208,82,80,257,222.1225222374981
medium_009,medium,137.40351801537923,14,208,82,80,264,242.8105359432137
medium_009,medium,137.40351801537923,14,208,82,80,265,234.54851986844244
medium_009,medium,137.40351801537923,14,208,82,80,266,234.8967231096608
medium_009,medium,137.40351801537923,14,208,82,80,268,238.1426276892861
medium_009,medium,137.40351801537923,14,208,82,80,269,241.19513485029705
medium_009,medium,137.40351801537923,14,208,82,80,270,241.3885322689114
medium_009,medium,137.40351801537923,14,208,82,80,274,246.3253718193964
medium_009,medium,137.40351801537923,14,208,82,80,282,201.03396086490304
medium_009,medium,137.40351801537923,14,208,82,80,287,204.0886051781754
medium_010,medium,132.186479185046,9,202,88,86,211,149.2487468852271
medium_010,medium,132.186479185046,9,202,88,86,225,162.92735469469554
medium_010,medium,132.186479185046,9,202,88,86,235,217.73563446553567
medium_010,medium,132.186479185046,9,202,88,86,242,234.26239994074535
medium_010,medium,132.186479185046,9,202,88,86,247,227.77347207015927
medium_010,medium,132.186479185046,9,202,88,86,271,212.44712351393252
medium_010,medium,132.186479185046,9,202,88,86,274,246.3253718193964
medium_010,medium,132.186479185046,9,202,88,86,281,200.6801079550453
medium_010,medium,132.186479185046,9,202,88,86,284,202.38435656661036
medium_011,medium,109.30308477760961,11,159,131,127,169,142.57731197267822
medium_011,medium,109.30308477760961,11,159,131,127,200,131.87239014191317
medium_011,medium,109.30308477760961,11,159,131,127,209,135.5837511663349
medium_011,medium,109.30308477760961,11,159,131,127,212,133.13081852873128
medium_011,medium,109.30308477760961,11,159,131,127,222,142.46247107208853
medium_011,medium,109.30308477760961,11,159,131,127,242,234.26239994074535
medium_011,medium,109.30308477760961,11,159,131,127,247,227.77347207015927
medium_011,medium,109.30308477760961,11,159,131,127,267,237.87182735936972
medium_011,medium,109.30308477760961,11,159,131,127,272,212.93193925308287
medium_011,medium,109.30308477760961,11,159,131,127,275,248.23229484039425
medium_011,medium,109.30308477760961,11,159,131,127,286,203.62448266618225
medium_012,medium,119.619251569727,10,164,126,122,170,154.3381197266786
medium_012,medium,119.619251569727,10,164,126,122,180,134.21532462593157
medium_012,medium,119.619251569727,10,164,126,122,183,137.65140066300117
medium_012,medium,119.619251569727,10,164,126,122,184,140.8592765974179
medium_012,medium,119.619251569727,10,164,126,122,185,144.4359748442136
medium_012,medium,119.619251569727,10,164,126,122,188,137.12740559447923
medium_012,medium,119.619251569727,10,164,126,122,197,139.87889142200677
medium_012,medium,119.619251569727,10,164,126,122,203,146.3676816021666
medium_012,medium,119.619251569727,10,164,126,122,216,150.4293143372427
medium_012,medium,119.619251569727,10,164,126,122,221,136.9386845367448
medium_013,medium,126.47565795739736,4,189,101,99,234,214.5975015816921
medium_013,medium,126.47565795739736,4,189,101,99,260,200.34084242755557
medium_013,medium,126.47565795739736,4,189,101,99,262,206.0825156403708
medium_013,medium,126.47565795739736,4,189,101,99,272,212.93193925308287
medium_014,medium,125.14244951441792,11,186,104,102,172,148.09245104640993
medium_014,medium,125.14244951441792,11,186,104,102,194,140.1208193179232
medium_014,medium,125.14244951441792,11,186,104,102,226,155.24752953579804
medium_014,medium,125.14244951441792,11,186,104,102,228,197.7035073096081
medium_014,medium,125.14244951441792,11,186,104,102,229,197.7035073096081
medium_014,medium,125.14244951441792,11,186,104,102,237,198.59648750323927
medium_014,medium,125.14244951441792,11,186,104,102,241,204.5504076888329
medium_014,medium,125.14244951441792,11,186,104,102,243,218.54865305391036
medium_014,medium,125.14244951441792,11,186,104,102,265,234.54851986844244
medium_014,medium,125.14244951441792,11,186,104,102,284,202.38435656661036
medium_014,medium,125.14244951441792,11,186,104,102,287,204.0886051781754
medium_015,medium,133.22837412778398,11,203,87,85,172,166.87466900175298
medium_015,medium,133.22837412778398,11,203,87,85,185,163.04039619480602
medium_015,medium,133.22837412778398,11,203,87,85,220,167.27272257253313
medium_015,medium,133.22837412778398,11,203,87,85,226,159.49183330974563
medium_015,medium,133.22837412778398,11,203,87,85,228,197.7035073096081
medium_015,medium,133.22837412778398,11,203,87,85,231,198.5566327812333
medium_015,medium,133.22837412778398,11,203,87,85,234,214.5975015816921
medium_015,medium,133.22837412778398,11,203,87,85,252,232.9320966696497
medium_015,medium,133.22837412778398,11,203,87,85,254,250.8699906242489
medium_015,medium,133.22837412778398,11,203,87,85,255,244.63443684853672
medium_015,medium,133.22837412778398,11,203,87,85,256,221.674029909636
medium_016,medium,120.24756937050248,15,169,121,119,173,139.3431757058835
medium_016,medium,120.24756937050248,15,169,121,119,177,148.09245104640993
medium_016,medium,120.24756937050248,15,169,121,119,179,139.38920871985104
medium_016,medium,120.24756937050248,15,169,121,119,185,141.0020307236821
medium_016,medium,120.24756937050248,15,169,121,119,200,148.1216259163853
medium_016,medium,120.24756937050248,15,169,121,119,213,139.01466000886302
medium_016,medium,120.24756937050248,15,169,121,119,217,150.5208716098328
medium_016,medium,120.24756937050248,15,169,121,119,220,153.62600335001704
medium_016,medium,120.24756937050248,15,169,121,119,236,198.5826190155906
medium_016,medium,120.24756937050248,15,169,121,119,237,198.59648750323927
medium_016,medium,120.24756937050248,15,169,121,119,238,199.40975825285847
medium_016,medium,120.24756937050248,15,169,121,119,239,199.46173072157308
medium_016,medium,120.24756937050248,15,169,121,119,255,244.63443684853672
medium_016,medium,120.24756937050248,15,169,121,119,267,237.87182735936972
medium_016,medium,120.24756937050248,15,169,121,119,278,209.38779054302665
medium_017,medium,111.6937705153063,13,159,131,127,169,142.57731197267822
medium_017,medium,111.6937705153063,13,159,131,127,181,141.58311147064722
medium_017,medium,111.6937705153063,13,159,131,127,187,146.9270874862513
medium_017,medium,111.6937705153063,13,159,131,127,198,138.57246744125604
medium_017,medium,111.6937705153063,13,159,131,127,206,142.37914502563947
medium_017,medium,111.6937705153063,13,159,131,127,209,143.29020446129988
medium_017,medium,111.6937705153063,13,159,131,127,210,148.89818064908366
medium_017,medium,111.6937705153063,13,159,131,127,249,200.26288372448363
medium_017,medium,111.6937705153063,13,159,131,127,253,247.70950450580307
medium_017,medium,111.6937705153063,13,159,131,127,263,207.678163363986
medium_017,medium,111.6937705153063,13,159,131,127,270,241.3885322689114
medium_017,medium,111.6937705153063,13,159,131,127,281,200.6801079550453
medium_017,medium,111.6937705153063,13,159,131,127,287,204.0886051781754
medium_018,medium,97.71284377832697,20,143,147,143,81,110.4928532566814
medium_018,medium,97.71284377832697,20,143,147,143,87,121.11576022189004
medium_018,medium,97.71284377832697,20,143,147,143,151,117.84469414582315
medium_018,medium,97.71284377832697,20,143,147,143,157,109.56207222179415
medium_018,medium,97.71284377832697,20,143,147,143,169,142.57731197267822
medium_018,medium,97.71284377832697,20,143,147,143,190,120.1383739120796
medium_018,medium,97.71284377832697,20,143,147,143,195,126.21581096460608
medium_018,medium,97.71284377832697,20,143,147,143,196,120.90923782650393
medium_018,medium,97.71284377832697,20,143,147,143,203,128.1982193900674
medium_018,medium,97.71284377832697,20,143,147,143,217,138.7085854542998
medium_018,medium,97.71284377832697,20,143,147,143,222,126.51785642653684
medium_018,medium,97.71284377832697,20,143,147,143,226,155.24752953579804
medium_018,medium,97.71284377832697,20,143,147,143,245,208.44760634085245
medium_018,medium,97.71284377832697,20,143,147,143,249,200.26288372448363
medium_018,medium,97.71284377832697,20,143,147,143,252,232.9320966696497
medium_018,medium,97.71284377832697,20,143,147,143,254,250.8699906242489
medium_018,medium,97.71284377832697,20,143,147,143,258,226.9933917432205
medium_018,medium,97.71284377832697,20,143,147,143,272,212.93193925308287
medium_018,medium,97.71284377832697,20,143,147,143,275,248.23229484039425
medium_018,medium,97.71284377832697,20,143,147,143,288,249.08441914617677
medium_019,medium,131.68900806198013,10,200,90,88,184,147.6515313649989
medium_019,medium,131.68900806198013,10,200,90,88,250,205.37462240253345
medium_019,medium,131.68900806198013,10,200,90,88,252,232.9320966696497
medium_019,medium,131.68900806198013,10,200,90,88,255,244.63443684853672
medium_019,medium,131.68900806198013,10,200,90,88,257,222.1225222374981
medium_019,medium,131.68900806198013,10,200,90,88,259,210.5731695046508
medium_019,medium,131.68900806198013,10,200,90,88,270,241.3885322689114
medium_019,medium,131.68900806198013,10,200,90,88,271,212.44712351393252
medium_019,medium,131.68900806198013,10,200,90,88,273,244.63443684853672
medium_019,medium,131.68900806198013,10,200,90,88,280,213.26588672173685
high_000,high,130.38696121832766,17,199,91,89,169,178.37308673857623
high_000,high,130.38696121832766,17,199,91,89,177,167.8108964589281
high_000,high,130.38696121832766,17,199,91,89,183,187.17142999092925
high_000,high,130.38696121832766,17,199,91,89,200,160.71313582006968
high_000,high,130.38696121832766,17,199,91,89,229,197.7035073096081
high_000,high,130.38696121832766,17,199,91,89,230,197.7035073096081
high_000,high,130.38696121832766,17,199,91,89,231,198.5566327812333
high_000,high,130.38696121832766,17,199,91,89,232,213.79723902143536
