序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
297,BMZY00-0260,2,,2,2.3,,
299,BMYY00-0280,2,,2,2.3,,
,RAND-N53616-14,2,B-1,2,1.0,,
303,B-2,1,RAND-N53616-14,0,0.0,,
308,DMYY00-0800,2,,2,14.7,,
310,B-3,1,B-2,0,0.0,,
311,DMZG00-1720,2,,2,26.2,,
312,DMYG00-1730,2,,2,26.2,,
314,DMYG00-1750,2,,2,4.9,,
317,B-4,1,,0,0.0,,
323,BAHS00-0190,2,,2,1.3,,
324,B-5,1,B-4,0,0.0,,
325,CAHS00-0320,2,,2,1.8,,
327,CAHS00-0340,2,,2,1.8,,
328,CAHS00-0350,2,,2,1.8,,
329,CAHS00-0370,2,,2,1.8,,
330,CAHS00-0380,2,,2,1.3,,
,RAND-N7835-2,2,B-5,2,1.0,,
336,B-6,1,RAND-N7835-2,0,0.0,,
337,CAHS00-0640,2,,2,1.8,,
339,CAHS00-0660,2,,2,2.0,,
343,B-7,1,,0,0.0,,
346,CKYY00-0230,2,,2,10.5,,
348,CKWC00-1380,2,,1,15.1,,4
350,B-8,1,B-7,0,0.0,,
351,CKWC00-1390,2,,2,9.7,,4
352,CKQS00-0250,2,,2,9.3,,6
353,CKQS00-0260,2,,2,10.9,,6
357,CKHX00-0300,2,,2,26.5,,4
363,CKZQ00-0360,2,,2,8.1,,
368,DKQS00-0450,2,CKQS00-0250,2,3.6,,6
370,DKQS00-0470,2,CKQS00-0250,2,3.5,,6
374,B-9,1,,0,0.0,,
377,CWQJ00-1790,2,,2,2.1,,
378,CWQJ00-1800,2,,2,2.1,,
384,B-10,1,B-9,0,0.0,,
386,CWHX00-2120,2,,2,6.4,,4
393,B-11,1,,0,0.0,,
394,CDQJ00-0400,2,,2,7.0,,
396,CDQJ00-0420,2,,2,1.7,,
398,CDHS00-0440,2,,2,2.0,,
399,CDHS00-0450,2,,2,2.0,,
400,B-12,1,B-11,0,0.0,,
404,CDHD00-0570,2,,2,4.2,,
405,CDWC00-0580,2,,2,3.6,,4
410,CDWC00-0630,2,,2,3.8,,4
411,CDHX00-0650,2,,2,4.0,,4
413,CDHS00-0670,2,,2,6.8,,
414,CDHD00-0680,2,,2,3.6,,
417,B-13,1,,0,0.0,,
418,ABYYC1-0230,2,,1,7.8,,
422,ABYYD1-0270,2,,1,7.8,,
430,ABYYE3-0470,2,,1,1.8,,
438,ABCPG3-0990,2,,2,4.1,,
441,ABCPH1-1020,2,,2,1.8,,
444,ABCPH2-1050,2,,2,1.8,,
445,ABCPH3-1060,2,ABCPH1-1020,2,0.9,,
449,ABCPH4-1100,2,ABCPH3-1060,2,3.8,,
456,ABCPH5-1170,2,"ABCPH2-1050,ABCPH4-1100",2,1.8,,
467,ABYYC4-0610,2,,2,1.8,,
472,ABZYC5-0660,2,,2,1.8,,
473,ABYYE5-0670,2,,2,3.8,,
474,ABZYE5-0680,2,,2,3.8,,
475,ABYYE5-0690,2,,2,1.8,,
476,ABZYE5-0700,2,,2,1.8,,
477,B-14,1,,0,0.0,,
485,B-15,1,,0,0.0,,
486,BEQX00-0180,2,,2,8.9,,4
491,B-16,1,,0,0.0,,
492,DEQJ00-0340,2,,2,1.7,,
493,DEQJ00-0350,2,,2,1.7,,
494,CEQX00-0380,2,,2,4.1,,4
495,CEQX00-0390,2,,2,2.8,,4
497,CEQS00-0392,2,,2,1.0,,6
499,CEQX00-0400,2,,2,2.9,,4
503,CEHS00-0450,2,,2,1.7,,
505,CEQJE1-0470,2,,2,1.0,,
506,CEZY00-0500,2,,2,2.5,,
511,CEQJ00-0550,2,,2,0.9,,
512,CEHX00-0560,2,,2,0.5,,4
517,B-17,1,B-16,0,0.0,,
521,CEQS00-0630,2,,2,1.1,,6
522,CEQX00-0640,2,,2,4.1,,4
523,CEQX00-0650,2,,2,2.8,,4
528,CEHS00-0700,2,,2,2.5,,
534,CEZG00-0760,2,,2,2.6,,
538,CEYY00-0800,2,,2,1.8,,
539,CEZY00-0810,2,,2,2.1,,
543,B-18,1,,0,0.0,,
546,CXQX00-0270,2,,2,29.0,,4
549,CXHX00-0300,2,,2,29.0,,4
552,CXHX00-0330,2,,2,29.0,,4
554,B-19,1,B-18,0,0.0,,
561,CXHX00-0400,2,,2,42.5,,4
566,CXQJ00-0450,2,,2,30.0,,
568,CXQJA2-1780,2,,2,12.7,,
572,B-20,1,,0,0.0,,
573,EGWBF1-0250,2,,2,5.3,,
574,EGWBF2-0260,2,,2,5.3,,
576,EGHSF4-0280,2,,2,5.3,,
582,B-21,1,,0,0.0,,
587,ARWBD1-1780,2,,2,0.69,,
589,ARWBD1-1800,2,,2,0.69,,
593,B-22,1,B-21,0,0.0,,
597,BRYYA1-0200,2,,2,1.05,,
600,BRYYB1-0230,2,,2,2.2,,
606,BRZYB1-0290,2,,2,2.2,,
610,BRZYF1-0410,2,,2,1.6,,
611,BRZYF1-0420,2,,2,50.75,,
613,BRYYF1-0440,2,,2,50.75,,
614,BRZYF1-0450,2,,2,2.25,,
615,BRZYF1-0460,2,,2,2.05,,
618,BRHSF1-0700,2,,2,2.1,,
620,BRQJA1-0720,2,,2,2.4,,
623,BRQJF1-0750,2,,2,1.85,,
625,BRQJF1-0770,2,,2,1.45,,
629,BRZYF1-0810,2,,2,1.2,,
634,BRYYF1-0860,2,,2,1.2,,
639,BRZYF1-0910,2,,2,1.95,,
641,BRYYF1-0930,2,,2,1.95,,
642,BRYYF1-0940,2,,2,1.4,,
646,BRQJB1-0980,2,,2,0.7,,
650,BRQJ00-1020,2,,2,3.65,,
656,ABWB00-1890,2,,2,1.8,,
657,BRHXC1-1130,2,ABWB00-1890,2,2.15,,4
,RAND-N78110-5,2,B-22,2,1.0,,
658,B-23,1,RAND-N78110-5,0,0.0,,
663,FRQJE1-0680,2,,2,2.4,,
664,FRQJE1-0690,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
669,FRQJE1-0360,2,,2,2.4,,
670,FRQJE1-0370,2,,2,2.4,,
671,FRQJE1-0380,2,,2,6.75,,
674,B-25,1,B-24,0,0.0,,
675,BRHSA1-0490,2,,2,2.15,,
677,BRHSA1-0510,2,,2,1.1,,
680,BRWCA1-0540,2,,2,1.9,,4
683,BRHSG1-0570,2,,2,0.95,,
684,BRWCG1-0580,2,,2,2.55,,4
689,BRHSC1-0630,2,,2,50.25,,
692,BRHSC1-1100,2,,2,1.6,,
695,B-26,1,,0,0.0,,
696,CLQX00-0030,2,,2,6.1,,4
700,CLHX00-0390,2,,2,6.1,,4
703,CLQS00-0250,2,,2,4.1,,6
706,CLHX00-0280,2,,2,2.9,,4
708,CLHX00-0300,2,,2,2.9,,4
712,B-27,1,B-25,0,0.0,,
713,FJQJ00-0590,2,,2,1.54,,
716,C,1,B,0,0.0,,
717,C-1,1,,0,0.0,,
719,DAQS00-0699,2,,2,0.8,,6
724,DAQSA5-0740,2,,2,0.7,,6
728,DAQSB2-0780,2,,2,1.0,,6
732,DAQSC3-0820,2,,2,0.6,,6
733,DAQSC4-0830,2,DAQSC3-0820,2,1.6,,6
734,DAQSC5-0840,2,DAQSC4-0830,2,0.7,,6
736,DAQSC7-0860,2,DAQSC5-0840,2,0.8,,6
743,DAQSE2-0930,2,,2,1.5,,6
748,DAQSE7-0980,2,DAQSE2-0930,2,1.3,,6
750,DAQSE9-1000,2,DAQSE7-0980,2,2.2,,6
754,DAQSF2-1040,2,,2,1.9,,6
760,DAQS00-1100,2,,2,0.9,,6
762,DAQSG1-1130,2,,2,1.3,,6
763,DAQSG2-1140,2,DAQSG1-1130,2,2.4,,6
766,DAQSH2-1190,2,,2,4.6,,6
771,ABQS00-1970,2,,2,1.8,,6
774,DAQS00-1260,2,,2,1.2,,6
780,DAQSJ2-1320,2,,2,1.4,,6
787,DAQX00-1430,2,,2,1.2,,4
790,DAQX00-1460,2,,2,1.2,,4
794,DAQX00-1500,2,,2,1.2,,4
800,DAQXM2-1560,2,,2,1.1,,4
803,DAQX00-1590,2,,2,1.2,,4
810,DAQX00-1660,2,,2,17.0,,4
813,DAQXN3-1690,2,,2,30.5,,4
814,DAQX00-1700,2,,2,0.9,,4
824,DAHS00-1800,2,,2,1.2,,
827,DAHS00-1830,2,,2,1.2,,
829,DAHS00-1850,2,,2,1.4,,
835,DAHS00-1910,2,,2,1.5,,
836,DAHS00-1920,2,,2,1.2,,
840,DAHS00-1960,2,,2,1.3,,
844,DAHS00-2000,2,,2,1.2,,
845,DAHS00-2010,2,,2,2.1,,
848,DAHSQ2-2040,2,,2,1.2,,
852,DAHSQ2-2080,2,,2,1.2,,
854,DAHX00-2150,2,,2,0.9,,4
868,DAWB00-2290,2,,2,2.2,,
869,AAHX00-0110,2,,2,2.0,,4
870,C-2,1,C-1,0,0.0,,
875,DAQS00-2340,2,,2,1.2,,6
878,DAQS00-2370,2,,2,1.2,,6
883,DAHX00-2420,2,,2,1.2,,4
885,DAWC00-2440,2,,2,1.3,,4
886,DAWC00-2450,2,,2,1.2,,4
888,DAQJ00-2470,2,,2,2.0,,
891,C-3,1,,0,0.0,,
892,DFQJA3-0490,2,,2,0.7,,
897,DFQJA3-0540,2,,2,1.7,,
898,DFQJA3-0550,2,,2,1.7,,
900,DFQJA3-0570,2,,2,1.3,,
902,DFQJA3-0590,2,,2,1.3,,
903,DFQJA3-0600,2,,2,1.3,,
904,DFQJA3-0610,2,,2,1.3,,
906,DFQJA3-0630,2,,2,1.3,,
907,DFQJA3-0640,2,,2,1.3,,
911,DFQJA3-0680,2,,2,1.4,,
921,DFQJA3-0780,2,,2,1.9,,
925,DFQJA3-0820,2,,2,2.2,,
926,DFQJA3-0830,2,,2,2.2,,
927,DFQJA3-0840,2,,2,2.2,,
928,DFQJA3-0890,2,,2,3.6,,
929,DFQJA3-0900,2,,2,3.6,,
931,DFQJA3-0920,2,,2,3.6,,
935,DFQJA3-0960,2,,2,1.5,,
937,DFQJB3-1020,2,,2,1.4,,
938,DFQJB3-1030,2,,2,1.4,,
941,DFQJB3-1060,2,,2,1.1,,
944,DFQJB3-1090,2,,2,5.3,,
945,DFQJB3-1100,2,,2,5.3,,
948,DFQJB3-1130,2,,2,1.2,,
955,DFQJB3-1200,2,,2,1.8,,
961,DFZYA5-1300,2,,2,3.4,,
962,DFYYA5-1310,2,,2,3.4,,
967,DFYYA5-1360,2,,2,2.8,,
969,DFZYA5-1361,2,,1,1.3,,
977,DFYYB5-1400,2,,2,1.1,,
978,DFZYA6-1530,2,,2,2.8,,
981,DFYYA6-1560,2,DFYYA5-1360,2,2.8,,
984,DFQJA6-1590,2,DFYYA5-1310,2,2.1,,
986,DFQJA6-1610,2,,2,2.1,,
987,DFQJA6-1620,2,DFZYA5-1300,2,2.1,,
992,DFQJA6-1670,2,DFYYA5-1310,2,2.1,,
996,DFYYA6-1710,2,DFYYA5-1310,2,2.0,,
998,DFZYA6-1890,2,,2,1.6,,
999,DFZYA6-1900,2,DFZYA5-1300,2,1.6,,
1000,DFYYA6-1910,2,DFYYA5-1310,2,1.6,,
1003,DFZYA6-2060,2,DFZYA5-1300,2,2.0,,
,RAND-N57569-15,2,DFYYA5-1360,2,1.0,,
1005,DFYYA6-2080,2,RAND-N57569-15,2,2.0,,
1006,DFZGC3-2440,2,,2,0.9,,
1007,DFZGC4-2450,2,,2,3.5,,
1020,DFQJD3-2690,2,,2,1.3,,
1026,DFQJD4-2900,2,,2,1.0,,
1028,DFQSD4-2920,2,,2,2.1,,6
1030,DFQSD4-2940,2,,2,2.1,,6
1031,DFQSD5-2950,2,,2,3.0,,6
1032,DFQSD5-2960,2,,2,3.0,,6
1045,DFZYA6-1410,2,,2,1.9,,
1052,DFYYA6-1480,2,,2,2.5,,
1061,DFZYA6-1770,2,,2,1.8,,
1064,DFYYA6-1800,2,,2,1.8,,
1066,DFZYA6-1820,2,,2,2.0,,
1068,DFYYA6-1840,2,,2,2.0,,
1071,DFYYA6-1870,2,,2,1.9,,
1074,DFZYA6-1940,2,,2,2.4,,
1076,DFYYA6-1960,2,,2,2.4,,
1078,DFZYA6-1980,2,,2,1.5,,
1080,DFYYA6-2000,2,,2,1.5,,
1083,DFYYA6-2030,2,,2,2.5,,
1085,DFZYA6-2090,2,,2,1.4,,
1087,DFYYA6-2110,2,,2,1.4,,
1092,DFYYA6-2160,2,,2,1.9,,
1095,DFYYA6-2190,2,,2,1.4,,
1096,DFYYA6-2200,2,,2,1.4,,
1097,DFZYA6-2210,2,,2,1.7,,
1103,DFYYA6-2270,2,,2,1.7,,
1105,DFHS00-2410,2,,2,2.2,,
1107,DFZGC3-2430,2,,2,1.8,,
1110,C-4,1,C-3,0,0.0,,
1113,DFYYA7-2310,2,,2,1.1,,
1115,DFZGC5-2490,2,,2,0.9,,
1116,C-5,1,,0,0.0,,
1118,BMZY00-0150,2,,2,1.3,,
1119,BMYY00-0160,2,,2,1.3,,
1122,BMZY00-0190,2,,2,2.0,,
1125,BMZY00-0320,2,,2,1.6,,
1127,BMYY00-0340,2,,2,1.6,,
1130,BMZY00-0370,2,,2,1.5,,
1131,BMYY00-0380,2,,2,1.5,,
1133,BMZY00-0440,2,,2,2.0,,
1137,BMZY00-0480,2,,2,1.9,,
1140,BMYY00-0510,2,,2,1.9,,
1141,DMZY00-0720,2,,2,1.9,,
1146,DMZY00-0930,2,,2,1.0,,
1152,DMYY00-1030,2,,2,1.1,,
1155,DMYY00-1080,2,,2,1.0,,
1157,DMZY00-1100,2,,2,1.0,,
1158,DMZY00-1110,2,,2,1.0,,
1161,DMYY00-1140,2,,2,1.5,,
1171,DMZY00-1240,2,,2,2.1,,
1172,DMYY00-1250,2,,2,2.1,,
1179,DMZY00-1320,2,,2,1.0,,
1185,DMYY00-1380,2,,2,1.3,,
1186,DMYY00-1390,2,,2,1.3,,
1188,DMZY00-1410,2,,2,1.6,,
1189,DMYY00-1420,2,,2,1.6,,
1194,DMZY00-1470,2,,2,1.1,,
1196,DMYY00-1490,2,,2,1.1,,
1197,DMZY00-1500,2,,2,5.1,,
1198,DMZY00-1510,2,,2,5.1,,
1199,DMYY00-1520,2,,2,5.1,,
1200,DMYY00-1530,2,,2,5.1,,
1203,DMZYB1-1560,2,,2,1.7,,
1208,DMZYD2-1610,2,,2,3.1,,
1225,DMZG00-1860,2,,2,2.0,,
1226,DMZG00-1870,2,,2,1.4,,
1228,DMZG00-1890,2,,2,1.3,,
1233,DMZG00-1940,2,,2,1.7,,
1247,DMYG00-2100,2,,2,1.1,,
1248,DMYG00-2110,2,,2,2.0,,
1250,DMYG00-2130,2,,2,0.9,,
,RAND-N37266-1,2,DMYG00-2130,2,1.0,,
1251,DMYG00-2140,2,RAND-N37266-1,2,3.2,,
1253,DMYG00-2160,2,DMYG00-2130,2,2.4,,
1255,DMYG00-2180,2,,2,1.7,,
1257,DMYG00-2200,2,,2,1.8,,
1260,DMYG00-2230,2,,2,2.3,,
1261,DMYG00-2240,2,,2,1.4,,
1263,DMYG00-2260,2,,2,1.5,,
1264,DMYG00-2280,2,,2,1.1,,
1267,DMYG00-2310,2,,2,1.1,,
1269,DMZG00-2330,2,,2,1.7,,
1270,DMQQ00-2340,2,,2,1.5,,2
1272,DMQQ00-2360,2,,2,2.1,,2
1274,DMQQ00-2380,2,,2,1.1,,2
1276,DMQQ00-2400,2,,2,1.4,,2
1278,C-6,1,C-5,0,0.0,,
1279,DMZY00-2420,2,,2,1.1,,
1283,DMYY00-2460,2,,2,1.0,,
1285,DMWB00-2480,2,,2,1.8,,
1288,DMZY00-2510,2,,2,1.6,,
1289,DMRY00-2520,2,,2,1.6,,
1292,FMQQ00-3210,2,,2,1.6,,2
1293,C-7,1,,0,0.0,,
1295,ABQS00-1800,2,,2,1.8,,6
,RAND-N69956-4,2,ABQS00-1800,2,1.0,,
1296,BWQS00-0080,2,RAND-N69956-4,2,2.7,,6
1302,AWWBA2-0150,2,,2,0.9,,
1308,DWHXA1-0210,2,,2,3.1,,4
1310,DWHDA1-0230,2,,2,3.5,,
1311,DWHDA1-0240,2,,2,2.0,,
1313,DWHDA1-0260,2,,2,3.1,,
1315,DWHX00-0310,2,,2,1.9,,4
1316,AWWB00-0360,2,,2,2.3,,
1318,DWHX00-0380,2,,2,3.1,,4
1324,AWWB00-0600,2,,2,1.8,,
1325,DWHD00-0610,2,,2,2.4,,
1328,DWQX00-0690,2,,2,3.0,,4
1329,DWHX00-0720,2,,2,2.0,,4
1330,DWHX00-0730,2,,2,2.0,,4
1332,DWHD00-0750,2,,2,1.5,,
1334,DWHS00-0760,2,,2,1.5,,
1335,DWQS00-0800,2,,2,1.9,,6
1337,DWQS00-0820,2,,2,1.9,,6
1344,DWQS00-0890,2,,2,3.1,,6
1345,AWWB00-1020,2,,2,2.3,,
1349,DWHX00-1060,2,,2,1.0,,4
1352,DWHX00-1090,2,,2,1.9,,4
1353,DWHX00-1100,2,,2,2.1,,4
1357,DWHX00-1180,2,,2,1.4,,4
1361,ABWC00-1810,2,,2,1.8,,4
1366,DWWC00-1290,2,,2,5.3,,4
1368,DWWC00-1300,2,,2,5.3,,4
1369,DWWC00-1310,2,,2,3.1,,4
1375,AWWB00-1430,2,,2,1.8,,
1378,DWQX00-1460,2,,2,1.6,,4
1380,DWQX00-1480,2,,2,3.1,,4
1384,DWWC00-1520,2,,2,3.1,,4
1385,DWWC00-1530,2,,2,3.1,,4
1387,AWWB00-1620,2,,2,1.5,,
1389,AWCP00-1640,2,,2,2.0,,4
1390,AWCP00-1650,2,,2,0.8,,4
1391,AWWC00-1660,2,,2,1.6,,4
1400,FWQJ00-1980,2,,2,2.3,,
1401,FWQJ00-1990,2,,2,1.5,,
1403,C-8,1,C-7,0,0.0,,
1404,DWQJ00-2180,2,,2,1.4,,
1407,DWQJ00-2210,2,,2,1.4,,
1416,DWQJ00-2300,2,,2,1.4,,
1427,C-9,1,,0,0.0,,
1428,BDHS00-0090,2,,2,4.6,,
1434,BDHD00-0150,2,,2,1.2,,
1435,BDHD00-0160,2,,2,1.2,,
1449,DDHD00-0790,2,,2,1.3,,
1452,DDHD00-0820,2,,2,1.2,,
1456,DDHD00-0860,2,,2,1.2,,
1458,DDHSA2-0880,2,,2,4.6,,
1461,DDHD00-0910,2,,2,2.2,,
1464,DDHX00-0940,2,,2,1.2,,4
1466,DMHX00-1620,2,,2,1.8,,4
1467,DDHX00-0960,2,DMHX00-1620,2,1.5,,4
1476,DDWC00-1050,2,,2,1.2,,4
1477,DDHS00-1060,2,,2,1.8,,
1485,ABHX00-2020,2,,2,1.8,,4
1489,DDWC00-1170,2,,2,2.4,,4
1490,DDWC00-1180,2,,2,3.0,,4
1492,DDHD00-1200,2,,2,1.8,,
1496,DDHD00-1240,2,,2,1.6,,
1497,DDHD00-1250,2,DDHD00-0790,2,1.4,,
1503,DDHX00-1310,2,,2,1.5,,4
1505,DDHD00-1330,2,,2,3.0,,
1507,DDWC00-1350,2,,2,2.2,,4
1513,DDWC00-1410,2,,2,2.2,,4
1515,DDWC00-1430,2,,2,2.0,,4
1518,DDHDB2-1480,2,,2,3.0,,
,RAND-N70580-8,2,C-9,2,1.0,,
1522,C-10,1,RAND-N70580-8,0,0.0,,
1523,DDHS00-1510,2,,2,9.0,,
1528,C-11,1,,0,0.0,,
1533,BYQSG1-1160,2,,2,6.6,,6
1535,ABWB00-1900,2,,2,1.8,,
1537,BYQSG1-1190,2,ABWB00-1900,2,23.9,,6
1538,BYWCH1-1220,2,,2,4.6,,4
1546,BYYYL3-1560,2,,2,5.7,,
1548,BYQQA1-0160,2,,2,9.3,,2
1554,BYZQB1-0220,2,,2,14.3,,
1558,BYZQB3-0260,2,,2,12.3,,
1562,BYZQB4-0300,2,,2,11.3,,
1566,BYQXC1-0330,2,,2,7.7,,4
1567,BYQXC1-0340,2,,2,7.7,,4
,RAND-N6240-7,2,BYQXC1-0330,2,1.0,,
1570,BYQXC2-0370,2,"BYQXC1-0340,RAND-N6240-7",2,10.3,,4
1573,BYQXC3-0400,2,,2,10.3,,4
1575,BYQXC4-0420,2,,2,6.7,,4
1581,BYHXD1-0480,2,,2,9.8,,4
1591,BYHXD2-0580,2,,2,7.7,,4
1592,BYHXD2-0590,2,,2,5.8,,4
1594,BYHXD3-0610,2,,2,9.3,,4
1602,BYWCE1-0680,2,,2,12.3,,4
1603,BYWCE1-0690,2,,2,5.7,,4
1609,BYWCE4-0760,2,,2,8.3,,4
1611,BYWCE4-0780,2,,2,6.7,,4
1616,BYYYF1-0830,2,,2,16.8,,
1625,BYYYF2-0920,2,BYYYF1-0830,2,6.7,,
1628,BYYYF3-0950,2,BYYYF2-0920,2,5.7,,
1631,C-12,1,C-11,0,0.0,2,
1632,FYQJ00-1000,2,,1,5.7,,
1633,FYQJ00-1010,2,,3,20.4,,
1636,FYQJ00-1040,2,"FYQJ00-1000,FYQJ00-1010",3,12.65,,
1638,FYQJ00-1060,2,"FYQJ00-1000,FYQJ00-1010",3,4.7,,
1640,FYQJ00-1080,2,"FYQJ00-1000,FYQJ00-1010",3,15.1,,
1643,FYQJ00-0980,2,,2,3.1,,
1645,BYQJ00-1110,2,,5,39.3,,
1647,C-13,1,,0,0.0,,
1649,ABZYD2-0760,2,,2,5.6,,
1650,ABYYD3-0770,2,,2,3.8,,
1653,ABZYD4-0800,2,,2,5.8,,
1659,ABYYF1-0870,2,,2,3.8,,
1661,ABYYF2-0890,2,ABYYF1-0870,2,3.7,,
1662,ABZYF2-0900,2,,2,3.8,,
1667,ABCPG5-1180,2,,2,1.8,,
1671,ABCPG7-1220,2,,2,3.7,,
1674,ABCPH6-1250,2,,2,1.8,,
1675,ABCPH6-1260,2,,2,1.8,,
1678,ABCPH7-1290,2,ABCPH6-1250,2,1.8,,
1683,DFQJ00-3190,2,,2,0.5,,
1685,DFQJ00-3200,2,,2,0.5,,
1688,ABYY00-1340,2,,2,7.8,,
1693,ABZYJ2-1390,2,,2,2.8,,
1698,ABZYJ3-1440,2,,2,0.9,,
1708,C-14,1,,0,0.0,,
1712,DXHS00-3500,2,,2,1.5,,
1718,DQQS00-0830,2,,2,1.9,,6
1719,DQQS00-0840,2,,2,1.9,,6
1729,BQWCD5-0330,2,,2,2.5,,4
1736,DQQSA4-0400,2,,2,3.0,,6
1738,DQQSA5-0420,2,,2,2.0,,6
1739,DQQS00-0430,2,,2,3.0,,6
1747,DQHDC4-0510,2,,2,2.5,,
1750,ABHS00-2141,2,,1,1.8,,
1751,DQHSC5-0540,2,ABHS00-2141,2,1.05,,
1756,DQHSC6-0590,2,,2,2.8,,
1766,DQHSC8-0690,2,,2,2.2,,
1770,DQHSC8-0710,2,,2,2.7,,
1774,DQHSC9-0750,2,,2,1.1,,
1775,DQHSC9-0760,2,,2,2.3,,
1780,C-15,1,C-14,0,0.0,,
1782,C-16,1,,0,0.0,,
1783,BEQJF2-0240,2,,2,1.3,,
1787,DEQS00-0850,2,,2,1.4,,6
1789,DEQS00-0870,2,,2,0.8,,6
1794,DEQS00-0890,2,,2,6.3,,6
1796,DEQS00-0900,2,,2,1.2,,6
1798,ABQS00-2133,2,,2,1.8,,6
1804,ABQS00-2100,2,,2,1.8,,6
1805,DEQS00-0960,2,"ABQS00-2100,DEQS00-0890",2,2.6,,6
1809,ABQS00-2132,2,,2,1.8,,6
1815,DEQX00-1040,2,,2,1.2,,4
1818,DEQX00-1070,2,,2,0.3,,4
1829,DEHX00-1180,2,,2,0.3,,4
1832,DEHX00-1210,2,,2,0.3,,4
1833,DEQX00-1220,2,,2,1.1,,4
1834,DEQX00-1230,2,DEQX00-1220,2,1.4,,4
1837,DEQX00-1260,2,DEQX00-1220,2,3.2,,4
