序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
257,AYQQ00-0100,2,,1,6.6,,2
258,AYZQ00-0110,2,,1,6.6,,
268,ABWC00-0150,2,,1,3.8,,4
269,ABWC00-0160,2,,1,3.8,,4
270,ABWC00-0170,2,,1,3.8,,4
272,ABWCB1-0100,2,,2,0.9,,4
273,ABWCB1-0110,2,,2,0.9,,4
276,ABWCB3-0210,2,ABWCB1-0100,2,0.9,,4
281,DXHS00-0060,2,,2,1.2,,
,RAND-N64244-4,2,A,2,1.0,,
291,B,1,RAND-N64244-4,0,0.0,,
292,B-1,1,,0,0.0,,
293,DMZG00-1790,2,,2,1.0,,
294,DMYG00-2070,2,,2,2.1,,
298,BMZY00-0270,2,,2,2.3,,
302,BMYY00-0250,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
310,B-3,1,B-2,0,0.0,,
317,B-4,1,,0,0.0,,
320,BAQX00-0150,2,,2,1.2,,4
324,B-5,1,B-4,0,0.0,,
333,CAWC00-0420,2,,2,2.8,,4
336,B-6,1,B-5,0,0.0,,
340,CAHX00-0670,2,,2,2.8,,4
343,B-7,1,,0,0.0,,
344,CKZY00-0210,2,,2,8.7,,
348,CKWC00-1380,2,,1,15.1,,4
350,B-8,1,B-7,0,0.0,,
354,CKQX00-0270,2,,2,13.0,,4
356,CKHX00-0290,2,,2,21.2,,4
360,CKZY00-0330,2,,2,6.9,,
374,B-9,1,,0,0.0,,
376,CWQJ00-1700,2,,2,2.5,,
377,CWQJ00-1790,2,,2,2.1,,
384,B-10,1,B-9,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
392,CWQJ00-1710,2,,2,1.1,,
393,B-11,1,,0,0.0,,
397,CDQJ00-0430,2,,2,1.7,,
400,B-12,1,B-11,0,0.0,,
405,CDWC00-0580,2,,2,3.6,,4
406,CDWC00-0590,2,,2,4.0,,4
407,CDWC00-0600,2,,2,2.6,,4
408,CDWC00-0610,2,,2,3.8,,4
409,CDHX00-0620,2,,2,4.2,,4
414,CDHD00-0680,2,,2,3.6,,
417,B-13,1,,0,0.0,,
419,ABZYC1-0240,2,,1,7.8,,
424,ABYYD1-0290,2,,1,7.9,,
428,ABYYC2-0450,2,,2,1.8,,
431,ABZYE3-0480,2,,2,1.8,,
432,ABYYE3-0490,2,,1,1.8,,
435,ABCPG2-0960,2,,2,7.6,,
440,ABCPG4-1010,2,ABCPG2-0960,2,4.1,,
442,ABCPH1-1030,2,,2,1.8,,
446,ABCPH3-1070,2,ABCPH1-1030,2,0.9,,
449,ABCPH4-1100,2,,2,3.8,,
450,ABCPH4-1110,2,ABCPH3-1070,2,3.8,,
451,ABCPH5-1120,2,ABCPH4-1100,2,1.8,,
,RAND-N77014-8,2,ABCPH4-1100,2,1.0,,
456,ABCPH5-1170,2,"ABCPH1-1030,RAND-N77014-8",2,1.8,,
459,ABYYC3-0530,2,,2,3.8,,
460,ABZYC3-0540,2,,2,3.8,,
461,ABYYE4-0550,2,,2,3.8,,
464,ABZYE4-0580,2,,2,3.8,,
469,ABYYC5-0630,2,,2,3.8,,
470,ABZYC5-0640,2,,2,3.8,,
472,ABZYC5-0660,2,,2,1.8,,
477,B-14,1,,0,0.0,,
479,BQQXA1-0190,2,,2,2.0,,4
480,BQQSA1-0210,2,,2,1.7,,6
484,BQWCD1-0290,2,,2,1.7,,4
485,B-15,1,,0,0.0,,
491,B-16,1,,0,0.0,,
498,CEQS00-0393,2,,2,0.8,,6
506,CEZY00-0500,2,,2,2.5,,
512,CEHX00-0560,2,,2,0.5,,4
514,CEYY00-0580,2,,2,1.9,,
515,CEHSE1-0590,2,,2,1.9,,
,RAND-N81821-7,2,B-16,2,1.0,,
517,B-17,1,RAND-N81821-7,0,0.0,,
523,CEQX00-0650,2,,2,2.8,,4
528,CEHS00-0700,2,,2,2.5,,
529,CEWC00-0710,2,,2,2.0,,4
533,CEHS00-0750,2,,2,2.1,,
534,CEZG00-0760,2,,2,2.6,,
542,CEYY00-0840,2,,2,1.4,,
543,B-18,1,,0,0.0,,
544,CXQS00-0250,2,,2,29.0,,6
545,CXQS00-0260,2,,2,29.0,,6
547,CXHD00-0280,2,,2,29.0,,
552,CXHX00-0330,2,,2,29.0,,4
553,CXWC00-0340,2,,2,5.1,,4
554,B-19,1,B-18,0,0.0,,
561,CXHX00-0400,2,,2,42.5,,4
566,CXQJ00-0450,2,,2,30.0,,
568,CXQJA2-1780,2,,2,12.7,,
570,CXQJA2-1800,2,,2,12.7,,
572,B-20,1,,0,0.0,,
573,EGWBF1-0250,2,,2,5.3,,
575,EGHSF3-0270,2,,2,5.3,,
578,EGWCF6-0300,2,,2,5.3,,4
579,EGWCF7-0310,2,EGWCF6-0300,2,5.3,,4
580,EGWCF8-0320,2,EGWCF7-0310,2,6.6,,4
582,B-21,1,,0,0.0,,
583,FRQJ00-1740,2,,2,1.2,,
585,FRQJ00-1760,2,,2,1.0,,
590,ARWBD1-1810,2,,2,1.1,,
593,B-22,1,B-21,0,0.0,,
594,BRZYA1-0170,2,,2,1.05,,
598,BRZYB1-0210,2,,2,2.2,,
606,BRZYB1-0290,2,,2,2.2,,
607,BRZYB1-0300,2,,2,1.6,,
608,BRYYB1-0310,2,,2,2.2,,
610,BRZYF1-0410,2,,2,1.6,,
613,BRYYF1-0440,2,,2,50.75,,
615,BRZYF1-0460,2,,2,2.05,,
617,BRYYF1-0480,2,,2,2.05,,
624,BRQJF1-0760,2,,2,1.85,,
625,BRQJF1-0770,2,,2,1.45,,
626,BRQJF1-0780,2,,2,3.3,,
629,BRZYF1-0810,2,,2,1.2,,
630,BRZYF1-0820,2,,2,0.7,,
631,BRZYF1-0830,2,,2,1.2,,
632,BRZYF1-0840,2,,2,1.4,,
633,BRYYF1-0850,2,,2,1.2,,
635,BRYYF1-0870,2,,2,1.2,,
638,BRYYF1-0900,2,,2,1.4,,
646,BRQJB1-0980,2,,2,0.7,,
649,BRQJD1-1010,2,,2,1.0,,
650,BRQJ00-1020,2,,2,3.65,,
653,BRWB00-1050,2,,2,0.9,,
658,B-23,1,B-22,0,0.0,,
659,FRQJE1-0640,2,,2,2.4,,
662,FRQJE1-0670,2,,2,2.4,,
664,FRQJE1-0690,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
670,FRQJE1-0370,2,,2,2.4,,
674,B-25,1,B-24,0,0.0,,
677,BRHSA1-0510,2,,2,1.1,,
680,BRWCA1-0540,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
683,BRHSG1-0570,2,,2,0.95,,
686,BRHSG1-0600,2,,2,2.1,,
687,BRHSG1-0610,2,,2,0.6,,
688,BRHSC1-0620,2,,2,1.7,,
690,BRHSC1-1080,2,,2,50.25,,
691,BRHSC1-1090,2,,2,51.35,,
693,BRHSC1-1110,2,,2,50.25,,
694,BRHSC1-1120,2,,2,1.4,,
695,B-26,1,,0,0.0,,
701,CLHX00-0620,2,,2,0.8,,4
712,B-27,1,B-25,0,0.0,,
713,FJQJ00-0590,2,,2,1.54,,
716,C,1,B,0,0.0,,
717,C-1,1,,0,0.0,,
718,DAQS00-0698,2,,1,0.6,,6
720,DAQSA1-0700,2,,2,1.6,,6
723,DAQSA4-0730,2,DAQSA1-0700,2,1.4,,6
724,DAQSA5-0740,2,DAQSA4-0730,2,0.7,,6
727,DAQSB1-0770,2,,2,1.1,,6
735,DAQSC6-0850,2,,2,1.3,,6
736,DAQSC7-0860,2,DAQSC6-0850,2,0.8,,6
739,DAQS00-0890,2,,2,1.2,,6
743,DAQSE2-0930,2,,2,1.5,,6
744,DAQSE3-0940,2,DAQSE2-0930,2,5.4,,6
748,DAQSE7-0980,2,DAQSE3-0940,2,1.3,,6
750,DAQSE9-1000,2,DAQSE7-0980,2,2.2,,6
758,DAQS00-1080,2,,2,1.2,,6
759,DAQS00-1090,2,,2,1.7,,6
761,DAQS00-1120,2,,2,1.4,,6
767,DAQSH3-1200,2,,2,1.7,,6
769,DAQSH2-1220,2,,2,1.5,,6
776,DAQS00-1280,2,,2,1.5,,6
778,DAQSJ2-1300,2,,2,1.4,,6
782,DAQS00-1350,2,,2,1.8,,6
783,DAQS00-1390,2,,2,1.0,,6
785,DAQX00-1410,2,,2,1.2,,4
786,DAQX00-1420,2,DAQX00-1410,2,13.1,,4
787,DAQX00-1430,2,,2,1.2,,4
794,DAQX00-1500,2,,2,1.2,,4
795,DAQXL1-1510,2,,2,1.5,,4
804,DAQX00-1600,2,,2,1.2,,4
805,DAQX00-1610,2,,2,1.2,,4
806,DAQX00-1620,2,,2,1.2,,4
813,DAQXN3-1690,2,,2,30.5,,4
816,DAHS00-1720,2,,2,1.6,,
819,DAHS00-1750,2,,2,1.3,,
821,DAHS00-1770,2,,2,1.3,,
822,DAHS00-1780,2,,2,1.2,,
823,DAHS00-1790,2,,2,1.3,,
824,DAHS00-1800,2,DAHS00-1790,2,1.2,,
826,DAHS00-1820,2,,2,1.1,,
827,DAHS00-1830,2,,2,1.2,,
830,DAHS00-1860,2,,2,1.3,,
836,DAHS00-1920,2,,2,1.2,,
837,DAHS00-1930,2,,2,16.8,,
839,DAHS00-1950,2,,2,1.3,,
840,DAHS00-1960,2,,2,1.3,,
841,DAHS00-1970,2,DAHS00-1960,2,1.1,,
842,DAHS00-1980,2,,2,1.2,,
846,DAHS00-2020,2,,2,1.6,,
848,DAHSQ2-2040,2,,2,1.2,,
859,DAHX00-2200,2,,2,1.5,,4
861,DAHX00-2220,2,,2,2.7,,4
868,DAWB00-2290,2,,2,2.2,,
870,C-2,1,C-1,0,0.0,,
871,DAQS00-2300,2,,2,1.0,,6
873,DAQS00-2320,2,,2,0.8,,6
879,DAHS00-2380,2,,2,1.0,,
882,DAHS00-2410,2,,2,1.2,,
883,DAHX00-2420,2,,2,1.2,,4
884,DAHX00-2430,2,,2,1.2,,4
885,DAWC00-2440,2,,2,1.3,,4
890,DAQS00-1340,2,,2,1.7,,6
891,C-3,1,,0,0.0,,
893,DFQJA3-0500,2,,2,0.7,,
896,DFQJA3-0530,2,,2,1.7,,
899,DFQJA3-0560,2,,2,1.7,,
900,DFQJA3-0570,2,,2,1.3,,
907,DFQJA3-0640,2,,2,1.3,,
910,DFQJA3-0670,2,,2,1.3,,
917,DFQJA3-0740,2,,2,4.5,,
921,DFQJA3-0780,2,,2,1.9,,
929,DFQJA3-0900,2,,2,3.6,,
932,DFQJA3-0930,2,,2,1.5,,
935,DFQJA3-0960,2,,2,1.5,,
937,DFQJB3-1020,2,,2,1.4,,
945,DFQJB3-1100,2,,2,5.3,,
947,DFQJB3-1120,2,,2,5.3,,
950,DFQJB3-1150,2,,2,1.2,,
951,DFQJB3-1160,2,,2,1.2,,
954,DFQJB3-1190,2,,2,1.8,,
955,DFQJB3-1200,2,,2,1.8,,
958,DFYYB4-1270,2,,2,3.8,,
959,DFYYB4-1280,2,,2,3.8,,
967,DFYYA5-1360,2,,2,2.8,,
968,ABZY00-2220,2,,2,1.8,,
972,DFYYA5-1363,2,,1,1.3,,
973,DFYYA5-1364,2,DFYYA5-1360,1,1.3,,
977,DFYYB5-1400,2,DFYYB4-1280,2,1.1,,
982,DFQJA6-1570,2,,2,2.1,,
983,DFQJA6-1580,2,,2,2.1,,
984,DFQJA6-1590,2,,2,2.1,,
986,DFQJA6-1610,2,,2,2.1,,
987,DFQJA6-1620,2,,2,2.1,,
993,DFQJA6-1680,2,DFYYA5-1360,2,2.1,,
994,DFZYA6-1690,2,,2,2.0,,
997,DFYYA6-1720,2,DFYYA5-1360,2,2.0,,
1001,DFYYA6-1920,2,DFYYA5-1360,2,1.6,,
1007,DFZGC4-2450,2,,2,3.5,,
1015,DFQSD3-2640,2,,2,1.2,,6
1016,DFQSD3-2650,2,,2,3.0,,6
1017,DFHDD3-2660,2,DFQSD3-2650,2,1.4,,
1024,DFYYD3-2730,2,,2,1.1,,
1029,DFQSD4-2930,2,,2,2.1,,6
1031,DFQSD5-2950,2,,2,3.0,,6
1032,DFQSD5-2960,2,,2,3.0,,6
1036,DFQJD5-3000,2,,2,0.9,,
1038,BFHD00-0180,2,,2,1.2,,
1039,BFYY00-0190,2,,2,1.2,,
1041,BFZY00-0210,2,,2,1.1,,
1043,BFYY00-0230,2,,2,1.1,,
1044,BFYY00-0240,2,,2,1.1,,
1050,DFZYA6-1460,2,,2,2.5,,
1052,DFYYA6-1480,2,,2,2.5,,
1057,DFZYA6-1730,2,,2,1.4,,
1060,DFYYA6-1760,2,,2,1.4,,
1062,DFZYA6-1780,2,,2,1.8,,
1063,DFYYA6-1790,2,,2,1.8,,
1067,DFYYA6-1830,2,,2,2.0,,
1071,DFYYA6-1870,2,,2,1.9,,
1072,DFYYA6-1880,2,,2,1.9,,
1074,DFZYA6-1940,2,,2,2.4,,
1075,DFYYA6-1950,2,,2,2.4,,
1076,DFYYA6-1960,2,,2,2.4,,
1082,DFZYA6-2020,2,,2,2.5,,
1089,DFZYA6-2130,2,,2,1.9,,
1093,DFZYA6-2170,2,,2,1.4,,
1096,DFYYA6-2200,2,,2,1.4,,
1097,DFZYA6-2210,2,,2,1.7,,
1103,DFYYA6-2270,2,,2,1.7,,
1105,DFHS00-2410,2,,2,2.2,,
1107,DFZGC3-2430,2,,2,1.8,,
1108,DFZGC5-2480,2,,2,2.5,,
1110,C-4,1,C-3,0,0.0,,
1111,DFZYA7-2290,2,,2,1.1,,
1114,DFYYA7-2320,2,,2,1.1,,
1116,C-5,1,,0,0.0,,
1119,BMYY00-0160,2,,2,1.3,,
1124,BMYY00-0210,2,,2,2.0,,
1128,BMYY00-0350,2,,2,1.6,,
1134,BMZY00-0450,2,,2,2.0,,
1136,BMYY00-0470,2,,2,2.0,,
1148,DMZY00-0970,2,,2,1.6,,
1162,DMYY00-1150,2,,2,1.5,,
1163,DMZY00-1160,2,,2,1.4,,
1165,DMZY00-1180,2,,2,2.0,,
1167,DMZY00-1200,2,,2,1.5,,
1168,DMYY00-1210,2,,2,1.5,,
1177,DMYY00-1300,2,,2,1.3,,
1181,DMYY00-1340,2,,2,1.0,,
1183,DMZY00-1360,2,,2,1.3,,
1184,DMZY00-1370,2,,2,1.3,,
1188,DMZY00-1410,2,,2,1.6,,
1192,DMYY00-1450,2,,2,2.0,,
1195,DMYY00-1480,2,,2,1.1,,
1196,DMYY00-1490,2,,2,1.1,,
1197,DMZY00-1500,2,,2,5.1,,
1199,DMYY00-1520,2,,2,5.1,,
1205,DMZYC1-1580,2,,2,1.7,,
1207,DMZYD1-1600,2,,2,1.7,,
1211,DMYYF1-1650,2,,2,1.7,,
1212,DMYYF2-1660,2,DMYYF1-1650,2,3.1,,
1220,DMZGJ1-1810,2,,2,2.0,,
1221,DMZGJ2-1820,2,,2,2.0,,
1225,DMZG00-1860,2,,2,2.0,,
1227,DMZG00-1880,2,,2,1.3,,
1237,DMZQ00-1980,2,,2,1.1,,
1239,DMZQ00-2000,2,,2,1.1,,
1244,DMZQ00-2050,2,,2,3.2,,
1246,DMYG00-2090,2,,2,2.9,,
1250,DMYG00-2130,2,,2,0.9,,
1252,DMYG00-2150,2,DMYG00-2130,2,2.4,,
1254,DMYG00-2170,2,,2,1.1,,
1256,DMYG00-2190,2,,2,2.2,,
1257,DMYG00-2200,2,,2,1.8,,
1258,DMYG00-2210,2,DMYG00-2200,2,1.7,,
1259,DMYG00-2220,2,,2,2.3,,
1266,DMYG00-2300,2,,2,1.1,,
1269,DMZG00-2330,2,,2,1.7,,
1273,DMQQ00-2370,2,,2,1.3,,2
1275,DMQQ00-2390,2,,2,1.2,,2
1278,C-6,1,C-5,0,0.0,,
1282,DMYY00-2450,2,,2,1.1,,
1283,DMYY00-2460,2,,2,1.0,,
1290,DMWB00-2530,2,,2,1.6,,
1292,FMQQ00-3210,2,,2,1.6,,2
1293,C-7,1,,0,0.0,,
1294,DWWC00-1930,2,,2,2.1,,4
1300,AWWBA1-0130,2,,2,1.1,,
1309,DWHXA1-0220,2,,2,3.1,,4
1311,DWHDA1-0240,2,,2,2.0,,
1316,AWWB00-0360,2,,2,2.3,,
1317,AWWB00-0370,2,,2,2.3,,
1318,DWHX00-0380,2,,2,3.1,,4
1319,DWHX00-0390,2,,2,2.0,,4
1320,AWWB00-0490,2,,2,1.1,,
1327,DWHD00-0650,2,,2,1.6,,
1329,DWHX00-0720,2,,2,2.0,,4
1331,DWHD00-0740,2,,2,1.5,,
1332,DWHD00-0750,2,,2,1.5,,
1345,AWWB00-1020,2,,2,2.3,,
1346,AWWB00-1030,2,,2,2.3,,
1347,AWWB00-1040,2,,2,2.3,,
1350,DWHX00-1070,2,,2,2.0,,4
1356,DWHX00-1130,2,,2,2.0,,4
1358,DWHX00-1190,2,,2,1.1,,4
1360,DWWC00-1260,2,,2,3.0,,4
1365,ABWC00-1830,2,,2,1.8,,4
1366,DWWC00-1290,2,,2,5.3,,4
1367,ABWC00-1840,2,,2,1.8,,4
1369,DWWC00-1310,2,,2,3.1,,4
1379,DWQX00-1470,2,,2,2.3,,4
1382,DWHX00-1500,2,,2,2.0,,4
1389,AWCP00-1640,2,,2,2.0,,4
1390,AWCP00-1650,2,,2,0.8,,4
1392,DWQX00-1670,2,,2,3.1,,4
1393,AWWB00-1720,2,,2,0.5,,
1394,AWWB00-1760,2,,2,1.5,,
1403,C-8,1,C-7,0,0.0,,
1407,DWQJ00-2210,2,,2,1.4,,
1408,DWQJ00-2220,2,,2,1.4,,
1412,DWQJ00-2260,2,,2,1.4,,
1418,DWQJ00-2320,2,,2,1.4,,
1421,DWQJ00-2350,2,,2,1.4,,
1422,DWQJ00-2360,2,,2,1.4,,
1424,DWQJ00-2380,2,,2,1.4,,
1425,FWQJ00-2390,2,,2,3.4,,
1427,C-9,1,,0,0.0,,
1429,BDHS00-0100,2,,2,3.2,,
1432,BDHS00-0130,2,,2,2.0,,
1436,ABHS00-2030,2,,2,1.8,,
1438,BDHD00-0180,2,,2,1.7,,
1441,BDHX00-0210,2,,2,2.0,,4
1442,BDWC00-0220,2,,2,1.5,,4
1443,BDWC00-0230,2,,2,1.2,,4
1445,DDHD00-0750,2,,2,1.3,,
1446,DDHD00-0760,2,,2,1.5,,
1449,DDHD00-0790,2,,2,1.3,,
1450,DDHD00-0800,2,,2,1.3,,
1453,DDHD00-0830,2,,2,2.2,,
1457,DDHSA1-0870,2,,2,2.9,,
1464,DDHX00-0940,2,,2,1.2,,4
1471,DDWC00-1000,2,,2,1.5,,4
1473,DDWC00-1020,2,,2,1.3,,4
1474,DDWC00-1030,2,,2,1.3,,4
1478,DDHS00-1070,2,,2,1.4,,
1480,DDHX00-1090,2,,2,2.8,,4
1490,DDWC00-1180,2,,2,3.0,,4
1492,DDHD00-1200,2,DDHD00-0750,2,1.8,,
1506,DDHD00-1340,2,,2,1.6,,
1508,DDHX00-1360,2,,2,1.4,,4
1509,DDWC00-1370,2,,2,1.5,,4
1510,DDHX00-1380,2,DDHX00-0940,2,1.4,,4
1513,DDWC00-1410,2,BDWC00-0230,2,2.2,,4
1515,DDWC00-1430,2,,2,2.0,,4
1516,DDWC00-1450,2,,2,2.2,,4
1517,DDHDB1-1460,2,,2,4.0,,
,RAND-N96861-9,2,C-9,2,1.0,,
1522,C-10,1,RAND-N96861-9,0,0.0,,
1527,DDHX00-1550,2,,2,2.4,,4
1528,C-11,1,,0,0.0,,
1529,BYWCE1-0710,2,,2,3.6,,4
1531,BYQXG1-1150,2,,2,4.6,,4
1533,BYQSG1-1160,2,,2,6.6,,6
1536,BYQSG1-1180,2,,2,23.9,,6
1538,BYWCH1-1220,2,,2,4.6,,4
1539,ABHS00-1935,2,,2,1.8,,
1542,BYYYL2-1520,2,,2,5.7,,
1544,BYZYL3-1540,2,,2,5.7,,
1549,BYQQA2-0170,2,,2,9.3,,2
1550,BYQQA2-0180,2,,2,14.3,,2
1552,BYZQB1-0200,2,,2,11.3,,
1558,BYZQB3-0260,2,,2,12.3,,
1562,BYZQB4-0300,2,,2,11.3,,
1563,BYZQB5-0310,2,BYZQB4-0300,2,10.3,,
1565,BYQSC1-0320,2,,2,14.3,,6
1566,BYQXC1-0330,2,,2,7.7,,4
1568,BYQXC1-0350,2,,2,9.3,,4
1570,BYQXC2-0370,2,"BYQSC1-0320,BYQXC1-0330,BYQXC1-0350",2,10.3,,4
1571,BYQXC2-0380,2,,2,6.8,,4
1590,BYHXD2-0570,2,,2,7.7,,4
1591,BYHXD2-0580,2,,2,7.7,,4
1596,BYHXD4-0630,2,BYHXD2-0570,2,6.7,,4
1602,BYWCE1-0680,2,,2,12.3,,4
1604,BYWCE1-0700,2,,2,6.7,,4
1611,BYWCE4-0780,2,,2,6.7,,4
1613,BYWCE5-0800,2,,2,6.8,,4
1615,BYZYF1-0820,2,,2,16.8,,
1619,BYYYF1-0860,2,,2,14.3,,
1620,BYZYF1-0870,2,,2,12.3,,
1631,C-12,1,C-11,0,0.0,2,
1636,FYQJ00-1040,2,,3,12.65,,
1637,FYQJ00-1050,2,,3,8.15,,
1638,FYQJ00-1060,2,,3,4.7,,
1640,FYQJ00-1080,2,,3,15.1,,
1644,FYQJ00-0990,2,,2,10.6,,
1647,C-13,1,,0,0.0,,
1649,ABZYD2-0760,2,,2,5.6,,
1651,ABZYD3-0780,2,,2,3.8,,
1652,ABYYD4-0790,2,,2,5.8,,
1653,ABZYD4-0800,2,ABZYD3-0780,2,5.8,,
1658,ABZYD6-0840,2,ABZYD4-0800,2,1.8,,
1659,ABYYF1-0870,2,,2,3.8,,
1665,ABYYF4-0930,2,ABYYF1-0870,2,0.9,,
1670,ABCPG7-1210,2,,2,3.8,,
1672,ABCPG7-1230,2,ABCPG7-1210,2,2.8,,
1678,ABCPH7-1290,2,,2,1.8,,
1681,DFQJ00-3180,2,,2,0.5,,
1682,ABZY00-1310,2,DFQJ00-3180,2,7.8,,
1687,DFQJ00-3210,2,,2,0.5,,
1689,ABZYJ1-1350,2,,2,3.8,,
1690,ABZYJ1-1360,2,,2,3.8,,
1693,ABZYJ2-1390,2,ABZYJ1-1350,2,2.8,,
1695,ABYYJ2-1410,2,,2,2.8,,
1708,C-14,1,,0,0.0,,
1711,BQQXA2-0230,2,,2,3.1,,4
1712,DXHS00-3500,2,,2,1.5,,
1718,DQQS00-0830,2,,2,1.9,,6
1721,ENHS00-1380,2,,2,2.3,,
1722,DQHS00-1011,2,ENHS00-1380,2,11.9,,
1724,ABHS00-2190,2,,2,1.8,,
1730,BQQXA3-0340,2,,2,2.15,,4
1731,DQQSA3-0350,2,,2,3.2,,6
1732,DQQSA3-0360,2,,2,3.2,,6
1733,DQQSA3-0370,2,,2,3.2,,6
1735,DQQSA4-0390,2,DQQSA3-0360,2,3.0,,6
1737,DQQSA5-0410,2,DQQSA3-0350,2,2.5,,6
1741,DQHDC3-0450,2,,2,2.65,,
1743,DQHDC3-0470,2,,2,1.7,,
,RAND-N63141-2,2,ABHS00-2190,2,1.0,,
1749,DQHDC5-0530,2,RAND-N63141-2,2,2.65,,
1751,DQHSC5-0540,2,,2,1.05,,
1752,DQHSC6-0550,2,DQHSC5-0540,2,2.0,,
,RAND-N99304-10,2,ABHS00-2190,2,1.0,,
1759,DQWCD7-0620,2,RAND-N99304-10,2,3.4,,4
1760,DQWCD8-0630,2,DQWCD7-0620,2,1.6,,4
1765,DQHSC8-0680,2,,2,2.2,,
1768,ABWC00-2160,2,,1,1.8,,4
1771,DQHSC9-0720,2,,2,2.4,,
1775,DQHSC9-0760,2,,2,2.3,,
1777,ABHS00-2150,2,,1,1.8,,
,RAND-N33875-3,2,ABHS00-2190,2,1.0,,
1779,DQHS00-0790,2,RAND-N33875-3,2,2.5,,
