序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
296,DMYG00-1760,2,,2,1.0,,
297,BMZY00-0260,2,,2,2.3,,
298,BMZY00-0270,2,,2,2.3,,
301,BMZY00-0240,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
304,CMYG00-0620,2,,2,9.9,,
310,B-3,1,B-2,0,0.0,,
311,DMZG00-1720,2,,2,26.2,,
316,FMQQ00-3180,2,,2,1.0,,2
317,B-4,1,,0,0.0,,
321,BAHS00-0170,2,,2,1.6,,
322,BAHS00-0180,2,,2,1.3,,
324,B-5,1,B-4,0,0.0,,
329,CAHS00-0370,2,,2,1.8,,
332,CAHX00-0410,2,,2,4.8,,4
333,CAWC00-0420,2,,2,2.8,,4
336,B-6,1,B-5,0,0.0,,
338,CAHS00-0650,2,,2,1.8,,
341,CAHX00-0680,2,,2,4.8,,4
343,B-7,1,,0,0.0,,
344,CKZY00-0210,2,,2,8.7,,
349,FKQJ00-0010,2,,2,17.0,,
350,B-8,1,B-7,0,0.0,,
353,CKQS00-0260,2,,2,10.9,,6
354,CKQX00-0270,2,,2,13.0,,4
359,CKHS00-0320,2,,2,37.2,,
366,DKZQF2-0670,2,,2,2.6,,
367,DKQXB2-0500,2,,2,4.9,,4
368,DKQS00-0450,2,,2,3.6,,6
369,DKQS00-0460,2,,2,5.4,,6
374,B-9,1,,0,0.0,,
376,CWQJ00-1700,2,,2,2.5,,
379,CWQJ00-1810,2,,2,2.0,,
380,CWQJ00-1820,2,,2,2.5,,
381,CWQJ00-1900,2,,2,2.0,,
382,CWQJ00-1910,2,,2,2.5,,
384,B-10,1,B-9,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
386,CWHX00-2120,2,,2,6.4,,4
388,CWWC00-2140,2,,2,4.2,,4
390,ABWB00-1790,2,,1,1.8,,
393,B-11,1,,0,0.0,,
395,CDQJ00-0410,2,,2,7.0,,
396,CDQJ00-0420,2,,2,1.7,,
400,B-12,1,B-11,0,0.0,,
405,CDWC00-0580,2,,2,3.6,,4
408,CDWC00-0610,2,,2,3.8,,4
410,CDWC00-0630,2,,2,3.8,,4
412,CDHX00-0660,2,,2,3.6,,4
417,B-13,1,,0,0.0,,
419,ABZYC1-0240,2,,1,7.8,,
421,ABZYC1-0260,2,,1,7.8,,
425,ABZYD1-0300,2,,1,7.9,,
426,ABYYC2-0430,2,,3,1.8,,
429,ABZYC2-0460,2,,1,1.8,,
433,ABZYE3-0500,2,,1,1.8,,
442,ABCPH1-1030,2,,2,1.8,,
444,ABCPH2-1050,2,ABCPH1-1030,2,1.8,,
448,ABCPH4-1090,2,ABCPH2-1050,2,3.8,,
449,ABCPH4-1100,2,,2,3.8,,
452,ABCPH5-1130,2,"ABCPH4-1090,ABCPH4-1100",2,1.8,,
,RAND-N30615-3,2,ABCPH4-1100,2,1.0,,
455,ABCPH5-1160,2,RAND-N30615-3,2,1.8,,
457,ABYYC3-0510,2,,2,3.8,,
459,ABYYC3-0530,2,,2,3.8,,
460,ABZYC3-0540,2,,2,3.8,,
461,ABYYE4-0550,2,,2,3.8,,
463,ABYYE4-0570,2,,2,3.8,,
474,ABZYE5-0680,2,,2,3.8,,
475,ABYYE5-0690,2,,2,1.8,,
477,B-14,1,,0,0.0,,
478,BQQJ00-0180,2,,2,3.2,,2
485,B-15,1,,0,0.0,,
486,BEQX00-0180,2,,2,8.9,,4
487,BEQX00-0190,2,,2,3.3,,4
488,BEQXF2-0200,2,,2,1.1,,4
489,BEHX00-0210,2,,2,5.2,,4
490,BEHS00-0220,2,,2,3.7,,
491,B-16,1,,0,0.0,,
493,DEQJ00-0350,2,,2,1.7,,
494,CEQX00-0380,2,,2,4.1,,4
497,CEQS00-0392,2,,2,1.0,,6
501,CEHS00-0420,2,,2,2.5,,
502,CEHS00-0440,2,,2,3.1,,
507,CEYE00-0510,2,,2,2.5,,
509,CEZQ00-0530,2,,2,2.5,,
511,CEQJ00-0550,2,,2,0.9,,
512,CEHX00-0560,2,,2,0.5,,4
514,CEYY00-0580,2,,2,1.9,,
515,CEHSE1-0590,2,,2,1.9,,
516,CEZGE1-0600,2,,2,2.4,,
517,B-17,1,B-16,0,0.0,,
519,CEQS00-0620,2,,2,2.4,,6
520,ABQS00-2130,2,,2,1.8,,6
521,CEQS00-0630,2,ABQS00-2130,2,1.1,,6
526,CEHS00-0680,2,,2,1.9,,
531,CEQJ00-0730,2,,2,1.0,,
537,CEZY00-0790,2,,2,1.8,,
538,CEYY00-0800,2,,2,1.8,,
539,CEZY00-0810,2,,2,2.1,,
540,CEYY00-0820,2,,2,2.1,,
542,CEYY00-0840,2,,2,1.4,,
543,B-18,1,,0,0.0,,
554,B-19,1,B-18,0,0.0,,
556,CXQS00-0350,2,,2,17.2,,6
566,CXQJ00-0450,2,,2,30.0,,
568,CXQJA2-1780,2,,2,12.7,,
572,B-20,1,,0,0.0,,
575,EGHSF3-0270,2,,2,5.3,,
576,EGHSF4-0280,2,,2,5.3,,
582,B-21,1,,0,0.0,,
592,ARWBD1-1830,2,,2,1.55,,
593,B-22,1,B-21,0,0.0,,
597,BRYYA1-0200,2,,2,1.05,,
602,BRZYC1-0250,2,,2,1.5,,
604,BRZYD1-0270,2,,2,1.05,,
605,BRYYD1-0280,2,,2,1.05,,
607,BRZYB1-0300,2,,2,1.6,,
613,BRYYF1-0440,2,,2,50.75,,
615,BRZYF1-0460,2,,2,2.05,,
617,BRYYF1-0480,2,,2,2.05,,
618,BRHSF1-0700,2,,2,2.1,,
620,BRQJA1-0720,2,,2,2.4,,
624,BRQJF1-0760,2,,2,1.85,,
625,BRQJF1-0770,2,,2,1.45,,
629,BRZYF1-0810,2,,2,1.2,,
631,BRZYF1-0830,2,,2,1.2,,
634,BRYYF1-0860,2,,2,1.2,,
636,BRYYF1-0885,2,,2,0.7,,
642,BRYYF1-0940,2,,2,1.4,,
644,BRQJF1-0960,2,,2,0.9,,
645,BRQJB1-0970,2,,2,0.7,,
648,BRQJC1-1000,2,,2,49.45,,
650,BRQJ00-1020,2,,2,3.65,,
651,BRQJ00-1030,2,,2,3.65,,
656,ABWB00-1890,2,,2,1.8,,
658,B-23,1,B-22,0,0.0,,
661,FRQJE1-0660,2,,2,2.4,,
663,FRQJE1-0680,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
666,FRQJE1-0330,2,,2,2.4,,
667,FRQJE1-0340,2,,2,2.4,,
674,B-25,1,B-24,0,0.0,,
676,BRHSA1-0500,2,,2,2.15,,
680,BRWCA1-0540,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
687,BRHSG1-0610,2,,2,0.6,,
690,BRHSC1-1080,2,,2,50.25,,
691,BRHSC1-1090,2,,2,51.35,,
693,BRHSC1-1110,2,,2,50.25,,
695,B-26,1,,0,0.0,,
697,CLHX00-0040,2,,2,2.7,,4
704,CLQX00-0260,2,,2,4.1,,4
705,CLHX00-0270,2,,2,2.9,,4
707,CLQS00-0290,2,,2,1.4,,6
710,CLHS00-0320,2,,2,4.1,,
712,B-27,1,B-25,0,0.0,,
713,FJQJ00-0590,2,,2,1.54,,
716,C,1,B,0,0.0,,
717,C-1,1,,0,0.0,,
718,DAQS00-0698,2,,1,0.6,,6
720,DAQSA1-0700,2,,2,1.6,,6
722,DAQSA3-0720,2,DAQSA1-0700,2,0.6,,6
740,DAQS00-0900,2,,2,1.2,,6
744,DAQSE3-0940,2,,2,5.4,,6
747,DAQSE6-0970,2,DAQSE3-0940,2,16.9,,6
761,DAQS00-1120,2,,2,1.4,,6
763,DAQSG2-1140,2,,2,2.4,,6
764,DAQSG3-1150,2,DAQSG2-1140,2,2.3,,6
765,DAQSH1-1180,2,,2,2.8,,6
784,DAQX00-1400,2,,2,1.2,,4
790,DAQX00-1460,2,,2,1.2,,4
800,DAQXM2-1560,2,,2,1.1,,4
804,DAQX00-1600,2,,2,1.2,,4
810,DAQX00-1660,2,,2,17.0,,4
812,DAQXN2-1680,2,,2,36.4,,4
815,DAQX00-1710,2,,2,1.3,,4
823,DAHS00-1790,2,,2,1.3,,
829,DAHS00-1850,2,,2,1.4,,
830,DAHS00-1860,2,,2,1.3,,
834,DAHS00-1900,2,,2,1.2,,
837,DAHS00-1930,2,,2,16.8,,
838,DAHS00-1940,2,,2,1.3,,
840,DAHS00-1960,2,,2,1.3,,
841,DAHS00-1970,2,DAHS00-1960,2,1.1,,
849,DAHSQ2-2050,2,,2,1.2,,
851,DAHSQ2-2070,2,,2,1.2,,
852,DAHSQ2-2080,2,,2,1.2,,
854,DAHX00-2150,2,,2,0.9,,4
860,DAHX00-2210,2,,2,1.2,,4
862,DAWC00-2230,2,,2,1.6,,4
870,C-2,1,C-1,0,0.0,,
873,DAQS00-2320,2,,2,0.8,,6
884,DAHX00-2430,2,,2,1.2,,4
885,DAWC00-2440,2,,2,1.3,,4
886,DAWC00-2450,2,,2,1.2,,4
887,DAQJ00-2460,2,,2,5.1,,
889,DAWC00-2480,2,,2,0.7,,4
891,C-3,1,,0,0.0,,
892,DFQJA3-0490,2,,2,0.7,,
897,DFQJA3-0540,2,,2,1.7,,
901,DFQJA3-0580,2,,2,1.3,,
904,DFQJA3-0610,2,,2,1.3,,
906,DFQJA3-0630,2,,2,1.3,,
908,DFQJA3-0650,2,,2,1.3,,
909,DFQJA3-0660,2,,2,1.3,,
910,DFQJA3-0670,2,,2,1.3,,
913,DFQJA3-0700,2,,2,1.6,,
914,DFQJA3-0710,2,,2,1.6,,
920,DFQJA3-0770,2,,2,1.9,,
923,DFQJA3-0800,2,,2,1.9,,
925,DFQJA3-0820,2,,2,2.2,,
928,DFQJA3-0890,2,,2,3.6,,
929,DFQJA3-0900,2,,2,3.6,,
932,DFQJA3-0930,2,,2,1.5,,
935,DFQJA3-0960,2,,2,1.5,,
940,DFQJB3-1050,2,,2,1.1,,
942,DFQJB3-1070,2,,2,1.1,,
945,DFQJB3-1100,2,,2,5.3,,
948,DFQJB3-1130,2,,2,1.2,,
951,DFQJB3-1160,2,,2,1.2,,
958,DFYYB4-1270,2,,2,3.8,,
960,DFZYA5-1290,2,DFZYA5-1330,2,3.4,,
963,DFYYA5-1320,2,,2,3.2,,
964,DFZYA5-1330,2,,2,2.8,,
966,DFYYA5-1350,2,,2,2.8,,
968,ABZY00-2220,2,,2,1.8,,
,RAND-N55397-6,2,ABZY00-2220,2,1.0,,
969,DFZYA5-1361,2,"DFZYA5-1290,RAND-N55397-6",1,1.3,,
972,DFYYA5-1363,2,DFYYA5-1350,1,1.3,,
975,DFZYB5-1380,2,,2,1.1,,
976,DFYYB5-1390,2,DFYYB4-1270,2,1.1,,
981,DFYYA6-1560,2,DFYYA5-1320,2,2.8,,
984,DFQJA6-1590,2,DFYYA5-1350,2,2.1,,
985,DFQJA6-1600,2,DFYYA5-1320,2,1.9,,
990,DFQJA6-1650,2,DFZYA5-1290,2,2.1,,
993,DFQJA6-1680,2,DFYYA5-1320,2,2.1,,
999,DFZYA6-1900,2,,2,1.6,,
1001,DFYYA6-1920,2,DFYYA5-1320,2,1.6,,
1002,DFZYA6-2050,2,DFZYA5-1290,2,2.0,,
1004,DFYYA6-2070,2,DFYYA5-1350,2,2.0,,
1009,DFZGC5-2470,2,,2,0.7,,
1011,DFQJD1-2600,2,,2,0.7,,
1014,DFQSD2-2630,2,,2,1.6,,6
1016,DFQSD3-2650,2,,2,3.0,,6
,RAND-N49299-0,2,DFQSD3-2650,2,1.0,,
1017,DFHDD3-2660,2,RAND-N49299-0,2,1.4,,
1020,DFQJD3-2690,2,DFQSD3-2650,2,1.3,,
1023,DFYYD3-2720,2,,2,1.1,,
1030,DFQSD4-2940,2,,2,2.1,,6
1033,DFQSD5-2970,2,,2,3.0,,6
1036,DFQJD5-3000,2,,2,0.9,,
1038,BFHD00-0180,2,,2,1.2,,
1043,BFYY00-0230,2,,2,1.1,,
1046,DFZYA6-1420,2,,2,1.9,,
1049,DFZYA6-1450,2,,2,2.5,,
1051,DFYYA6-1470,2,,2,2.5,,
1054,DFZYA6-1500,2,,2,1.3,,
1057,DFZYA6-1730,2,,2,1.4,,
1058,DFZYA6-1740,2,,2,1.4,,
1061,DFZYA6-1770,2,,2,1.8,,
1063,DFYYA6-1790,2,,2,1.8,,
1064,DFYYA6-1800,2,,2,1.8,,
1072,DFYYA6-1880,2,,2,1.9,,
1075,DFYYA6-1950,2,,2,2.4,,
1076,DFYYA6-1960,2,,2,2.4,,
1080,DFYYA6-2000,2,,2,1.5,,
1084,DFYYA6-2040,2,,2,2.5,,
1086,DFZYA6-2100,2,,2,1.4,,
1089,DFZYA6-2130,2,,2,1.9,,
1091,DFYYA6-2150,2,,2,1.9,,
1092,DFYYA6-2160,2,,2,1.9,,
1094,DFZYA6-2180,2,,2,1.4,,
1098,DFZYA6-2220,2,,2,1.7,,
1101,DFZYA6-2250,2,,2,1.7,,
1103,DFYYA6-2270,2,,2,1.7,,
1104,DFYYA6-2280,2,,2,1.7,,
1105,DFHS00-2410,2,,2,2.2,,
1106,DFZGC3-2420,2,,2,1.2,,
1107,DFZGC3-2430,2,,2,1.8,,
1110,C-4,1,C-3,0,0.0,,
1111,DFZYA7-2290,2,,2,1.1,,
1115,DFZGC5-2490,2,,2,0.9,,
1116,C-5,1,,0,0.0,,
1121,BMZY00-0180,2,,2,2.0,,
1125,BMZY00-0320,2,,2,1.6,,
1128,BMYY00-0350,2,,2,1.6,,
1131,BMYY00-0380,2,,2,1.5,,
1139,BMYY00-0500,2,,2,1.9,,
1141,DMZY00-0720,2,,2,1.9,,
1144,DMYY00-0750,2,,2,1.9,,
1151,DMYY00-1020,2,,2,1.1,,
1154,DMYY00-1070,2,,2,1.2,,
1155,DMYY00-1080,2,,2,1.0,,
1157,DMZY00-1100,2,,2,1.0,,
1158,DMZY00-1110,2,,2,1.0,,
1160,DMZY00-1130,2,,2,1.5,,
1161,DMYY00-1140,2,,2,1.5,,
1165,DMZY00-1180,2,,2,2.0,,
1166,DMYY00-1190,2,,2,2.0,,
1168,DMYY00-1210,2,,2,1.5,,
1171,DMZY00-1240,2,,2,2.1,,
1173,DMZY00-1260,2,,2,1.0,,
1175,DMZY00-1280,2,,2,1.3,,
1179,DMZY00-1320,2,,2,1.0,,
1180,DMZY00-1330,2,,2,1.0,,
1182,DMYY00-1350,2,,2,1.0,,
1183,DMZY00-1360,2,,2,1.3,,
1184,DMZY00-1370,2,,2,1.3,,
1186,DMYY00-1390,2,,2,1.3,,
1188,DMZY00-1410,2,,2,1.6,,
1189,DMYY00-1420,2,,2,1.6,,
1191,DMZY00-1440,2,,2,2.0,,
1197,DMZY00-1500,2,,2,5.1,,
1204,DMZYB2-1570,2,,2,3.1,,
1211,DMYYF1-1650,2,,2,1.7,,
1221,DMZGJ2-1820,2,,2,2.0,,
1226,DMZG00-1870,2,,2,1.4,,
1229,DMZG00-1900,2,,2,1.3,,
1232,DMZG00-1930,2,,2,1.1,,
1242,DMZQ00-2030,2,,2,1.1,,
1246,DMYG00-2090,2,,2,2.9,,
1252,DMYG00-2150,2,,2,2.4,,
1253,DMYG00-2160,2,,2,2.4,,
1254,DMYG00-2170,2,,2,1.1,,
1255,DMYG00-2180,2,,2,1.7,,
1259,DMYG00-2220,2,,2,2.3,,
1261,DMYG00-2240,2,,2,1.4,,
1262,DMYG00-2250,2,,2,1.8,,
1265,DMYG00-2290,2,,2,1.9,,
1266,DMYG00-2300,2,,2,1.1,,
1270,DMQQ00-2340,2,,2,1.5,,2
1273,DMQQ00-2370,2,,2,1.3,,2
1275,DMQQ00-2390,2,,2,1.2,,2
1278,C-6,1,C-5,0,0.0,,
1288,DMZY00-2510,2,,2,1.6,,
1289,DMRY00-2520,2,,2,1.6,,
1290,DMWB00-2530,2,,2,1.6,,
1293,C-7,1,,0,0.0,,
1295,ABQS00-1800,2,,2,1.8,,6
1299,AWWBA1-0120,2,,2,1.1,,
1300,AWWBA1-0130,2,,2,1.1,,
1305,AWWBA5-0180,2,"AWWBA1-0120,AWWBA1-0130",2,2.3,,
1306,AWWBA6-0190,2,AWWBA5-0180,2,2.2,,
1310,DWHDA1-0230,2,,2,3.5,,
1312,DWHDA1-0250,2,,2,3.1,,
1314,DWHX00-0300,2,,2,2.5,,4
1316,AWWB00-0360,2,,2,2.3,,
1320,AWWB00-0490,2,,2,1.1,,
1323,AWWB00-0590,2,,2,1.8,,
1328,DWQX00-0690,2,,2,3.0,,4
1331,DWHD00-0740,2,,2,1.5,,
1333,ABQS00-1785,2,,2,1.8,,6
1338,DWQS00-0830,2,,2,1.6,,6
1343,DWQS00-0880,2,,2,3.1,,6
1350,DWHX00-1070,2,,2,2.0,,4
1353,DWHX00-1100,2,,2,2.1,,4
1356,DWHX00-1130,2,,2,2.0,,4
1359,DWWC00-1250,2,,2,3.0,,4
1360,DWWC00-1260,2,,2,3.0,,4
1361,ABWC00-1810,2,,2,1.8,,4
1363,ABWC00-1820,2,,2,1.8,,4
1366,DWWC00-1290,2,ABWC00-1820,2,5.3,,4
1369,DWWC00-1310,2,,2,3.1,,4
1370,DWQX00-1320,2,,2,2.8,,4
1371,DWQX00-1330,2,,2,3.0,,4
1375,AWWB00-1430,2,,2,1.8,,
1376,AWWB00-1440,2,,2,1.4,,
1378,DWQX00-1460,2,,2,1.6,,4
1379,DWQX00-1470,2,,2,2.3,,4
1383,DWHX00-1510,2,,2,2.0,,4
1386,AWWB00-1610,2,,2,1.3,,
1388,AWWB00-1630,2,,2,1.3,,
1390,AWCP00-1650,2,,2,0.8,,4
1391,AWWC00-1660,2,,2,1.6,,4
1395,AWWB00-1770,2,,2,1.5,,
1397,DWWC00-1880,2,,2,3.1,,4
1398,ABQS00-1780,2,,2,1.8,,6
1402,FWQJ00-2170,2,,2,7.1,,
,RAND-N86566-8,2,C-7,2,1.0,,
1403,C-8,1,RAND-N86566-8,0,0.0,,
1406,DWQJ00-2200,2,,2,1.4,,
1408,DWQJ00-2220,2,,2,1.4,,
1409,DWQJ00-2230,2,,2,1.4,,
1412,DWQJ00-2260,2,,2,1.4,,
1415,DWQJ00-2290,2,,2,1.4,,
1418,DWQJ00-2320,2,,2,1.4,,
1420,DWQJ00-2340,2,,2,1.4,,
1426,AWQJ00-2400,2,,2,3.8,,
1427,C-9,1,,0,0.0,,
1428,BDHS00-0090,2,,2,4.6,,
1431,BDHS00-0120,2,,2,1.8,,
1435,BDHD00-0160,2,,2,1.2,,
1436,ABHS00-2030,2,,2,1.8,,
1438,BDHD00-0180,2,,2,1.7,,
1441,BDHX00-0210,2,,2,2.0,,4
1447,DDHD00-0770,2,,2,1.3,,
1458,DDHSA2-0880,2,,2,4.6,,
1461,DDHD00-0910,2,,2,2.2,,
1466,DMHX00-1620,2,,2,1.8,,4
1470,DDWB00-0990,2,,2,1.4,,
1471,DDWC00-1000,2,,2,1.5,,4
1473,DDWC00-1020,2,,2,1.3,,4
1475,DDWC00-1040,2,,2,1.2,,4
1478,DDHS00-1070,2,,2,1.4,,
1483,DDWC00-1120,2,,2,1.8,,4
1486,DDHXC1-1140,2,,2,1.7,,4
1489,DDWC00-1170,2,,2,2.4,,4
1498,DDHD00-1260,2,,2,1.8,,
1499,DDHD00-1270,2,ABHS00-2030,2,3.0,,
1501,DDHS00-1290,2,,2,1.8,,
1503,DDHX00-1310,2,,2,1.5,,4
1505,DDHD00-1330,2,,2,3.0,,
1512,DDWC00-1400,2,,2,2.2,,4
1513,DDWC00-1410,2,,2,2.2,,4
1514,DDWC00-1420,2,,2,2.0,,4
1520,DDHDB3-1500,2,,2,1.7,,
1522,C-10,1,C-9,0,0.0,,
1528,C-11,1,,0,0.0,,
1536,BYQSG1-1180,2,,2,23.9,,6
1540,BYWCH1-1225,2,,2,6.7,,4
1542,BYYYL2-1520,2,,2,5.7,,
1546,BYYYL3-1560,2,,2,5.7,,
1548,BYQQA1-0160,2,,2,9.3,,2
1553,BYZQB1-0210,2,,2,12.3,,
1557,BYZQB2-0250,2,,2,11.3,,
1561,BYZQB3-0290,2,,2,11.3,,
1571,BYQXC2-0380,2,,2,6.8,,4
1572,BYQXC3-0390,2,BYQXC2-0380,2,10.3,,4
1575,BYQXC4-0420,2,,2,6.7,,4
1576,BYQXC5-0430,2,"BYQXC3-0390,BYQXC4-0420",2,7.3,,4
1578,BYQXC5-0450,2,,2,5.7,,4
1584,BYHXD1-0510,2,,2,7.7,,4
1587,BYHSD1-0540,2,,2,9.8,,
1590,BYHXD2-0570,2,,2,7.7,,4
1591,BYHXD2-0580,2,,2,7.7,,4
1592,BYHXD2-0590,2,BYHXD1-0510,2,5.8,,4
1593,BYHXD2-0600,2,,2,5.7,,4
1602,BYWCE1-0680,2,,2,12.3,,4
1604,BYWCE1-0700,2,,2,6.7,,4
1605,BYWCE2-0720,2,,2,8.3,,4
1606,BYWCE2-0730,2,,2,8.3,,4
1607,BYWCE3-0740,2,BYWCE2-0730,2,5.7,,4
1613,BYWCE5-0800,2,,2,6.8,,4
1617,BYZYF1-0840,2,,2,5.7,,
1618,BYYYF1-0850,2,,2,5.7,,
1620,BYZYF1-0870,2,,2,12.3,,
1621,BYZYF1-0880,2,,2,12.3,,
1624,BYZYF2-0910,2,,2,5.7,,
1629,BYZYF3-0960,2,,2,7.7,,
1630,BYYYF3-0970,2,,2,7.3,,
1631,C-12,1,C-11,0,0.0,2,
1637,FYQJ00-1050,2,,3,8.15,,
1641,FYQJ00-1090,2,,3,29.85,,
1642,FYQJ00-1100,2,,3,9.0,,
1643,FYQJ00-0980,2,,2,3.1,,
1646,BYQJ00-1120,2,,2,40.3,,
1647,C-13,1,,0,0.0,,
1649,ABZYD2-0760,2,,2,5.6,,
1651,ABZYD3-0780,2,,2,3.8,,
1656,ABZYD5-0820,2,"ABZYD2-0760,ABZYD3-0780",2,1.9,,
1657,ABYYD6-0830,2,,2,1.8,,
1658,ABZYD6-0840,2,ABZYD3-0780,2,1.8,,
1661,ABYYF2-0890,2,,2,3.7,,
1665,ABYYF4-0930,2,ABYYF2-0890,2,0.9,,
1666,ABZYF4-0940,2,,2,0.9,,
1667,ABCPG5-1180,2,,2,1.8,,
1669,ABCPG7-1200,2,,2,3.8,,
1670,ABCPG7-1210,2,,2,3.8,,
1671,ABCPG7-1220,2,ABCPG7-1200,2,3.7,,
1672,ABCPG7-1230,2,ABCPG7-1210,2,2.8,,
1673,ABCPG8-1240,2,"ABCPG7-1220,ABCPG7-1230",2,1.8,,
1676,ABCPH6-1270,2,,2,1.8,,
1683,DFQJ00-3190,2,,2,0.5,,
1689,ABZYJ1-1350,2,,2,3.8,,
1694,ABZYJ2-1400,2,,2,2.8,,
1695,ABYYJ2-1410,2,,2,2.8,,
1700,ABYYJ3-1460,2,,2,0.9,,
1705,ABYG00-1591,2,,2,3.8,,
1706,ABZG00-1592,2,,2,3.8,,
1707,ABWB00-1600,2,,2,3.7,,
1708,C-14,1,,0,0.0,,
1709,BQQSA1-0200,2,,2,2.0,,6
1711,BQQXA2-0230,2,,2,3.1,,4
1714,DQHS00-0800,2,,2,3.4,,
1716,DQHS00-0810,2,,2,3.4,,
1718,DQQS00-0830,2,,2,1.9,,6
1722,DQHS00-1011,2,,2,11.9,,
1727,BQWCD3-0310,2,,2,2.5,,4
1737,DQQSA5-0410,2,,2,2.5,,6
1738,DQQSA5-0420,2,,2,2.0,,6
1748,DQHSC5-0520,2,,2,2.5,,
1754,DQHSC6-0570,2,,2,2.5,,
1757,DQHSC7-0600,2,,2,2.4,,
1770,DQHSC8-0710,2,,2,2.7,,
1772,DQHSC9-0730,2,,2,2.4,,
