序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
292,B-1,1,,0,0.0,,
295,DMYG00-2080,2,,2,1.2,,
296,DMYG00-1760,2,,2,1.0,,
303,B-2,1,B-1,0,0.0,,
305,CMQQ00-0630,2,,2,5.6,,2
310,B-3,1,B-2,0,0.0,,
315,FMQQ00-3170,2,,2,5.9,,2
317,B-4,1,,0,0.0,,
321,BAHS00-0170,2,,2,1.6,,
323,BAHS00-0190,2,,2,1.3,,
324,B-5,1,B-4,0,0.0,,
325,CAHS00-0320,2,,2,1.8,,
326,CAHS00-0330,2,,2,1.8,,
336,B-6,1,B-5,0,0.0,,
342,CAWC00-0690,2,,2,2.8,,4
343,B-7,1,,0,0.0,,
345,CKZY00-0220,2,,2,10.6,,
350,B-8,1,B-7,0,0.0,,
356,CKHX00-0290,2,,2,21.2,,4
360,CKZY00-0330,2,,2,6.9,,
362,CKYY00-0350,2,,2,7.8,,
364,DKQS00-0740,2,,2,6.4,,6
365,DKWCE2-0720,2,,2,4.3,,4
369,DKQS00-0460,2,,2,5.4,,6
374,B-9,1,,0,0.0,,
375,CWQJ00-1690,2,,2,2.9,,
384,B-10,1,B-9,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
388,CWWC00-2140,2,,2,4.2,,4
390,ABWB00-1790,2,,1,1.8,,
393,B-11,1,,0,0.0,,
,RAND-N55317-0,2,B-11,2,1.0,,
400,B-12,1,RAND-N55317-0,0,0.0,,
407,CDWC00-0600,2,,2,2.6,,4
412,CDHX00-0660,2,,2,3.6,,4
414,CDHD00-0680,2,,2,3.6,,
416,CDWC00-0700,2,,2,3.6,,4
417,B-13,1,,0,0.0,,
434,ABCPG1-0950,2,,2,7.6,,
436,ABCPG2-0970,2,ABCPG1-0950,2,7.6,,
441,ABCPH1-1020,2,,2,1.8,,
447,ABCPH4-1081,2,ABCPH1-1020,2,3.8,,
452,ABCPH5-1130,2,ABCPH1-1020,2,1.8,,
454,ABCPH5-1150,2,ABCPH1-1020,2,3.8,,
456,ABCPH5-1170,2,ABCPH5-1130,2,1.8,,
465,ABYYC4-0590,2,,2,1.8,,
468,ABZYC4-0620,2,,2,1.8,,
471,ABYYC5-0650,2,,2,1.8,,
472,ABZYC5-0660,2,,2,1.8,,
473,ABYYE5-0670,2,,2,3.8,,
476,ABZYE5-0700,2,,2,1.8,,
477,B-14,1,,0,0.0,,
480,BQQSA1-0210,2,,2,1.7,,6
484,BQWCD1-0290,2,,2,1.7,,4
485,B-15,1,,0,0.0,,
486,BEQX00-0180,2,,2,8.9,,4
487,BEQX00-0190,2,,2,3.3,,4
489,BEHX00-0210,2,,2,5.2,,4
491,B-16,1,,0,0.0,,
495,CEQX00-0390,2,,2,2.8,,4
498,CEQS00-0393,2,,2,0.8,,6
503,CEHS00-0450,2,,2,1.7,,
509,CEZQ00-0530,2,,2,2.5,,
511,CEQJ00-0550,2,,2,0.9,,
516,CEZGE1-0600,2,,2,2.4,,
,RAND-N95839-6,2,B-16,2,1.0,,
517,B-17,1,RAND-N95839-6,0,0.0,,
519,CEQS00-0620,2,,2,2.4,,6
524,CEHX00-0660,2,,2,2.1,,4
526,CEHS00-0680,2,,2,1.9,,
527,CEHS00-0690,2,,2,1.4,,
530,CEQJ00-0720,2,,2,1.0,,
531,CEQJ00-0730,2,,2,1.0,,
533,CEHS00-0750,2,,2,2.1,,
535,CEZQ00-0770,2,,2,2.6,,
537,CEZY00-0790,2,,2,1.8,,
541,CEZY00-0830,2,,2,1.4,,
543,B-18,1,,0,0.0,,
550,CXHD00-0310,2,,2,29.0,,
552,CXHX00-0330,2,,2,29.0,,4
554,B-19,1,B-18,0,0.0,,
555,CXHS00-0240,2,,2,8.9,,
560,CXHS00-0390,2,,2,42.5,,
567,CXQJA2-1770,2,,2,12.7,,
572,B-20,1,,0,0.0,,
573,EGWBF1-0250,2,,2,5.3,,
575,EGHSF3-0270,2,,2,5.3,,
578,EGWCF6-0300,2,,2,5.3,,4
582,B-21,1,,0,0.0,,
583,FRQJ00-1740,2,,2,1.2,,
585,FRQJ00-1760,2,,2,1.0,,
588,ARWBD1-1790,2,FRQJ00-1740,2,1.1,,
589,ARWBD1-1800,2,,2,0.69,,
590,ARWBD1-1810,2,ARWBD1-1800,2,1.1,,
593,B-22,1,B-21,0,0.0,,
594,BRZYA1-0170,2,,2,1.05,,
597,BRYYA1-0200,2,,2,1.05,,
598,BRZYB1-0210,2,,2,2.2,,
600,BRYYB1-0230,2,,2,2.2,,
602,BRZYC1-0250,2,,2,1.5,,
603,BRYYC1-0260,2,,2,1.5,,
606,BRZYB1-0290,2,,2,2.2,,
616,BRYYF1-0470,2,,2,2.25,,
619,BRQJA1-0710,2,,2,1.35,,
625,BRQJF1-0770,2,,2,1.45,,
633,BRYYF1-0850,2,,2,1.2,,
646,BRQJB1-0980,2,,2,0.7,,
650,BRQJ00-1020,2,,2,3.65,,
652,BRWB00-1040,2,,2,0.9,,
656,ABWB00-1890,2,,2,1.8,,
658,B-23,1,B-22,0,0.0,,
659,FRQJE1-0640,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
669,FRQJE1-0360,2,,2,2.4,,
670,FRQJE1-0370,2,,2,2.4,,
674,B-25,1,B-24,0,0.0,,
679,BRWCA1-0530,2,,2,1.4,,4
682,BRWCA1-0560,2,,2,2.65,,4
684,BRWCG1-0580,2,,2,2.55,,4
686,BRHSG1-0600,2,,2,2.1,,
688,BRHSC1-0620,2,,2,1.7,,
690,BRHSC1-1080,2,,2,50.25,,
691,BRHSC1-1090,2,,2,51.35,,
694,BRHSC1-1120,2,,2,1.4,,
695,B-26,1,,0,0.0,,
697,CLHX00-0040,2,,2,2.7,,4
698,CLWBA2-0050,2,,2,2.9,,
707,CLQS00-0290,2,,2,1.4,,6
708,CLHX00-0300,2,,2,2.9,,4
712,B-27,1,B-25,0,0.0,,
716,C,1,B,0,0.0,,
717,C-1,1,,0,0.0,,
722,DAQSA3-0720,2,,2,0.6,,6
725,DAQSA6-0750,2,DAQSA3-0720,2,1.0,,6
727,DAQSB1-0770,2,,2,1.1,,6
728,DAQSB2-0780,2,DAQSB1-0770,2,1.0,,6
730,DAQSC1-0800,2,,2,1.6,,6
,RAND-N45180-7,2,DAQSC1-0800,2,1.0,,
734,DAQSC5-0840,2,RAND-N45180-7,2,0.7,,6
735,DAQSC6-0850,2,DAQSC5-0840,2,1.3,,6
736,DAQSC7-0860,2,DAQSC6-0850,2,0.8,,6
737,DAQSD1-0870,2,,2,1.1,,6
738,DAQSD2-0880,2,,2,1.0,,6
741,DAQS00-0910,2,,2,1.6,,6
744,DAQSE3-0940,2,,2,5.4,,6
745,DAQSE4-0950,2,DAQSE3-0940,2,2.9,,6
746,DAQSE5-0960,2,DAQSE4-0950,2,1.4,,6
751,ABQS00-2000,2,,2,2.8,,6
752,DAQS00-1020,2,ABQS00-2000,2,3.8,,6
754,DAQSF2-1040,2,,2,1.9,,6
755,DAQSF3-1050,2,DAQSF2-1040,2,4.2,,6
764,DAQSG3-1150,2,,2,2.3,,6
765,DAQSH1-1180,2,,2,2.8,,6
768,DAQSH2-1210,2,DAQSH1-1180,2,2.3,,6
770,DAQSH2-1230,2,DAQSH1-1180,2,2.9,,6
773,DAQS00-1250,2,,2,1.3,,6
775,DAQS00-1270,2,,2,1.3,,6
778,DAQSJ2-1300,2,,2,1.4,,6
781,DAQS00-1330,2,,2,2.9,,6
784,DAQX00-1400,2,,2,1.2,,4
785,DAQX00-1410,2,,2,1.2,,4
788,DAQX00-1440,2,,2,1.3,,4
794,DAQX00-1500,2,,2,1.2,,4
796,DAQXL2-1520,2,,2,3.4,,4
805,DAQX00-1610,2,,2,1.2,,4
807,DAQX00-1630,2,,2,2.0,,4
809,DAQX00-1650,2,,2,1.1,,4
811,DAQXN1-1670,2,,2,1.2,,4
,RAND-N68950-4,2,DAQXN1-1670,2,1.0,,
812,DAQXN2-1680,2,RAND-N68950-4,2,36.4,,4
813,DAQXN3-1690,2,DAQXN2-1680,2,30.5,,4
814,DAQX00-1700,2,,2,0.9,,4
815,DAQX00-1710,2,,2,1.3,,4
819,DAHS00-1750,2,,2,1.3,,
820,DAHS00-1760,2,,2,1.3,,
822,DAHS00-1780,2,,2,1.2,,
824,DAHS00-1800,2,,2,1.2,,
833,DAHS00-1890,2,,2,1.0,,
836,DAHS00-1920,2,,2,1.2,,
837,DAHS00-1930,2,,2,16.8,,
839,DAHS00-1950,2,,2,1.3,,
840,DAHS00-1960,2,,2,1.3,,
843,DAHS00-1990,2,,2,5.2,,
844,DAHS00-2000,2,,2,1.2,,
845,DAHS00-2010,2,,2,2.1,,
846,DAHS00-2020,2,,2,1.6,,
849,DAHSQ2-2050,2,,2,1.2,,
851,DAHSQ2-2070,2,,2,1.2,,
859,DAHX00-2200,2,,2,1.5,,4
861,DAHX00-2220,2,,2,2.7,,4
863,DAWC00-2240,2,,2,1.6,,4
867,DAWC00-2270,2,,2,1.2,,4
870,C-2,1,C-1,0,0.0,,
873,DAQS00-2320,2,,2,0.8,,6
874,DAQS00-2330,2,,2,1.2,,6
880,DAHS00-2390,2,,2,1.2,,
883,DAHX00-2420,2,,2,1.2,,4
886,DAWC00-2450,2,,2,1.2,,4
890,DAQS00-1340,2,,2,1.7,,6
891,C-3,1,,0,0.0,,
897,DFQJA3-0540,2,,2,1.7,,
907,DFQJA3-0640,2,,2,1.3,,
909,DFQJA3-0660,2,,2,1.3,,
911,DFQJA3-0680,2,,2,1.4,,
912,DFQJA3-0690,2,,2,1.6,,
913,DFQJA3-0700,2,,2,1.6,,
915,DFQJA3-0720,2,,2,1.6,,
917,DFQJA3-0740,2,,2,4.5,,
929,DFQJA3-0900,2,,2,3.6,,
932,DFQJA3-0930,2,,2,1.5,,
936,DFQJB3-1010,2,,2,1.4,,
939,DFQJB3-1040,2,,2,1.4,,
943,DFQJB3-1080,2,,2,1.1,,
947,DFQJB3-1120,2,,2,5.3,,
951,DFQJB3-1160,2,,2,1.2,,
953,DFQJB3-1180,2,,2,1.8,,
957,DFZYB4-1260,2,,2,3.8,,
959,DFYYB4-1280,2,,2,3.8,,
962,DFYYA5-1310,2,,2,3.4,,
978,DFZYA6-1530,2,,2,2.8,,
979,DFZYA6-1540,2,,2,2.8,,
982,DFQJA6-1570,2,,2,2.1,,
983,DFQJA6-1580,2,,2,2.1,,
984,DFQJA6-1590,2,DFYYA5-1310,2,2.1,,
1004,DFYYA6-2070,2,DFYYA5-1310,2,2.0,,
1007,DFZGC4-2450,2,,2,3.5,,
1008,DFZGC5-2460,2,DFZGC4-2450,2,2.2,,
1009,DFZGC5-2470,2,DFZGC5-2460,2,0.7,,
1015,DFQSD3-2640,2,,2,1.2,,6
1023,DFYYD3-2720,2,,2,1.1,,
1025,DFQJD4-2890,2,,2,2.6,,
1028,DFQSD4-2920,2,,2,2.1,,6
1029,DFQSD4-2930,2,,2,2.1,,6
1032,DFQSD5-2960,2,,2,3.0,,6
1033,DFQSD5-2970,2,,2,3.0,,6
1035,DFQJD5-2990,2,,2,0.9,,
1036,DFQJD5-3000,2,,2,0.9,,
1038,BFHD00-0180,2,,2,1.2,,
1041,BFZY00-0210,2,,2,1.1,,
1043,BFYY00-0230,2,,2,1.1,,
1051,DFYYA6-1470,2,,2,2.5,,
1053,DFZYA6-1490,2,,2,1.3,,
1054,DFZYA6-1500,2,,2,1.3,,
1058,DFZYA6-1740,2,,2,1.4,,
1062,DFZYA6-1780,2,,2,1.8,,
1064,DFYYA6-1800,2,,2,1.8,,
1065,DFZYA6-1810,2,,2,2.0,,
1067,DFYYA6-1830,2,,2,2.0,,
1069,DFZYA6-1850,2,,2,1.9,,
1070,DFZYA6-1860,2,,2,1.9,,
1071,DFYYA6-1870,2,,2,1.9,,
1072,DFYYA6-1880,2,,2,1.9,,
1079,DFYYA6-1990,2,,2,1.5,,
1088,DFYYA6-2120,2,,2,1.4,,
1089,DFZYA6-2130,2,,2,1.9,,
1092,DFYYA6-2160,2,,2,1.9,,
1093,DFZYA6-2170,2,,2,1.4,,
1095,DFYYA6-2190,2,,2,1.4,,
1097,DFZYA6-2210,2,,2,1.7,,
1100,DFYYA6-2240,2,,2,1.7,,
1103,DFYYA6-2270,2,,2,1.7,,
1107,DFZGC3-2430,2,,2,1.8,,
1110,C-4,1,C-3,0,0.0,,
1113,DFYYA7-2310,2,,2,1.1,,
1116,C-5,1,,0,0.0,,
1121,BMZY00-0180,2,,2,2.0,,
1122,BMZY00-0190,2,,2,2.0,,
1125,BMZY00-0320,2,,2,1.6,,
1127,BMYY00-0340,2,,2,1.6,,
1133,BMZY00-0440,2,,2,2.0,,
1134,BMZY00-0450,2,,2,2.0,,
1141,DMZY00-0720,2,,2,1.9,,
1143,DMYY00-0740,2,,2,1.9,,
1151,DMYY00-1020,2,,2,1.1,,
1152,DMYY00-1030,2,,2,1.1,,
1153,DMZY00-1060,2,,2,1.2,,
1154,DMYY00-1070,2,,2,1.2,,
1156,DMYY00-1090,2,,2,1.0,,
1166,DMYY00-1190,2,,2,2.0,,
1167,DMZY00-1200,2,,2,1.5,,
1169,DMZY00-1220,2,,2,2.1,,
1171,DMZY00-1240,2,,2,2.1,,
1176,DMZY00-1290,2,,2,1.3,,
1177,DMYY00-1300,2,,2,1.3,,
1182,DMYY00-1350,2,,2,1.0,,
1183,DMZY00-1360,2,,2,1.3,,
1184,DMZY00-1370,2,,2,1.3,,
1189,DMYY00-1420,2,,2,1.6,,
1193,DMZY00-1460,2,,2,1.1,,
1194,DMZY00-1470,2,,2,1.1,,
1195,DMYY00-1480,2,,2,1.1,,
1197,DMZY00-1500,2,,2,5.1,,
1198,DMZY00-1510,2,,2,5.1,,
1201,DMZYA1-1540,2,,2,1.7,,
1204,DMZYB2-1570,2,,2,3.1,,
1205,DMZYC1-1580,2,,2,1.7,,
1209,DMYYE1-1630,2,,2,1.7,,
1211,DMYYF1-1650,2,,2,1.7,,
1215,DMYYH1-1690,2,,2,1.7,,
1223,DMZG00-1840,2,,2,1.1,,
1238,DMZQ00-1990,2,,2,1.3,,
1239,DMZQ00-2000,2,,2,1.1,,
1240,DMZQ00-2010,2,,2,2.0,,
1243,DMZQ00-2040,2,,2,1.1,,
1246,DMYG00-2090,2,,2,2.9,,
1247,DMYG00-2100,2,,2,1.1,,
1250,DMYG00-2130,2,,2,0.9,,
,RAND-N99322-3,2,DMYG00-2130,2,1.0,,
1251,DMYG00-2140,2,RAND-N99322-3,2,3.2,,
1253,DMYG00-2160,2,DMYG00-2130,2,2.4,,
1254,DMYG00-2170,2,,2,1.1,,
1259,DMYG00-2220,2,,2,2.3,,
1266,DMYG00-2300,2,,2,1.1,,
1267,DMYG00-2310,2,,2,1.1,,
1270,DMQQ00-2340,2,,2,1.5,,2
1273,DMQQ00-2370,2,,2,1.3,,2
1274,DMQQ00-2380,2,,2,1.1,,2
1275,DMQQ00-2390,2,,2,1.2,,2
1276,DMQQ00-2400,2,,2,1.4,,2
1278,C-6,1,C-5,0,0.0,,
1279,DMZY00-2420,2,,2,1.1,,
1283,DMYY00-2460,2,,2,1.0,,
1284,DMYY00-2470,2,,2,1.1,,
1287,DMWB00-2500,2,,2,1.8,,
1289,DMRY00-2520,2,,2,1.6,,
1293,C-7,1,,0,0.0,,
1294,DWWC00-1930,2,,2,2.1,,4
1296,BWQS00-0080,2,,2,2.7,,6
1297,BWQS00-0100,2,,2,1.0,,6
1300,AWWBA1-0130,2,,2,1.1,,
1307,AWWBA6-0200,2,AWWBA1-0130,2,2.2,,
1309,DWHXA1-0220,2,,2,3.1,,4
1311,DWHDA1-0240,2,,2,2.0,,
1312,DWHDA1-0250,2,,2,3.1,,
1316,AWWB00-0360,2,,2,2.3,,
1324,AWWB00-0600,2,,2,1.8,,
1329,DWHX00-0720,2,,2,2.0,,4
1330,DWHX00-0730,2,,2,2.0,,4
1343,DWQS00-0880,2,,2,3.1,,6
1346,AWWB00-1030,2,,2,2.3,,
1351,DWHX00-1080,2,,2,1.9,,4
1354,DWHX00-1110,2,,2,2.0,,4
1362,DWWC00-1270,2,,2,5.3,,4
1363,ABWC00-1820,2,,2,1.8,,4
1364,DWWC00-1280,2,ABWC00-1820,2,5.3,,4
1367,ABWC00-1840,2,,2,1.8,,4
1370,DWQX00-1320,2,,2,2.8,,4
1371,DWQX00-1330,2,,2,3.0,,4
1374,AWWB00-1420,2,,2,1.8,,
1379,DWQX00-1470,2,,2,2.3,,4
1380,DWQX00-1480,2,,2,3.1,,4
1381,DWQX00-1490,2,,2,3.1,,4
1385,DWWC00-1530,2,,2,3.1,,4
1388,AWWB00-1630,2,,2,1.3,,
1403,C-8,1,C-7,0,0.0,,
1407,DWQJ00-2210,2,,2,1.4,,
1411,DWQJ00-2250,2,,2,1.4,,
1412,DWQJ00-2260,2,,2,1.4,,
1413,DWQJ00-2270,2,,2,1.4,,
1414,DWQJ00-2280,2,,2,1.4,,
1415,DWQJ00-2290,2,,2,1.4,,
1419,DWQJ00-2330,2,,2,1.4,,
1421,DWQJ00-2350,2,,2,1.4,,
1427,C-9,1,,0,0.0,,
1429,BDHS00-0100,2,,2,3.2,,
1430,BDHS00-1470,2,,2,2.2,,
1431,BDHS00-0120,2,,2,1.8,,
1433,BDHX00-0140,2,,2,2.6,,4
1434,BDHD00-0150,2,,2,1.2,,
1439,BDHX00-0190,2,,2,1.2,,4
1443,BDWC00-0230,2,,2,1.2,,4
1444,BDWC00-0240,2,,2,1.2,,4
1455,DDHD00-0850,2,,2,1.5,,
1457,DDHSA1-0870,2,,2,2.9,,
1459,DDHSA3-0890,2,,2,2.1,,
1465,DDHX00-0950,2,,2,1.2,,4
1469,DDHX00-0980,2,,2,1.2,,4
1473,DDWC00-1020,2,,2,1.3,,4
1476,DDWC00-1050,2,,2,1.2,,4
1480,DDHX00-1090,2,,2,2.8,,4
1486,DDHXC1-1140,2,,2,1.7,,4
1489,DDWC00-1170,2,,2,2.4,,4
1498,DDHD00-1260,2,,2,1.8,,
1500,DDHD00-1280,2,,2,1.6,,
1503,DDHX00-1310,2,,2,1.5,,4
1506,DDHD00-1340,2,,2,1.6,,
1507,DDWC00-1350,2,,2,2.2,,4
1508,DDHX00-1360,2,,2,1.4,,4
1511,DDHX00-1390,2,,2,1.4,,4
1514,DDWC00-1420,2,,2,2.0,,4
1516,DDWC00-1450,2,,2,2.2,,4
1522,C-10,1,C-9,0,0.0,,
1526,DDWC00-1540,2,,2,5.4,,4
1527,DDHX00-1550,2,,2,2.4,,4
1528,C-11,1,,0,0.0,,
1529,BYWCE1-0710,2,,2,3.6,,4
1531,BYQXG1-1150,2,,2,4.6,,4
1535,ABWB00-1900,2,,2,1.8,,
1536,BYQSG1-1180,2,ABWB00-1900,2,23.9,,6
1539,ABHS00-1935,2,,2,1.8,,
1541,BYZYL2-1510,2,,2,5.7,,
1542,BYYYL2-1520,2,,2,5.7,,
1559,BYZQB3-0270,2,,2,9.7,,
1562,BYZQB4-0300,2,,2,11.3,,
1563,BYZQB5-0310,2,BYZQB4-0300,2,10.3,,
1565,BYQSC1-0320,2,,2,14.3,,6
1567,BYQXC1-0340,2,,2,7.7,,4
1568,BYQXC1-0350,2,,2,9.3,,4
1570,BYQXC2-0370,2,"BYQSC1-0320,BYQXC1-0340,BYQXC1-0350",2,10.3,,4
1573,BYQXC3-0400,2,,2,10.3,,4
1574,BYQXC4-0410,2,"BYQXC2-0370,BYQXC3-0400",2,7.3,,4
1577,BYQXC5-0440,2,,2,3.6,,4
1583,BYHXD1-0500,2,,2,7.7,,4
1588,BYHSD1-0550,2,,2,9.8,,
1589,BYHSD1-0560,2,,2,9.8,,
1595,BYHXD3-0620,2,BYHXD1-0500,2,8.8,,4
1598,BYHSD4-0640,2,BYHXD3-0620,2,9.8,,
1600,BYWCE1-0660,2,,2,9.3,,4
1602,BYWCE1-0680,2,,2,12.3,,4
1603,BYWCE1-0690,2,,2,5.7,,4
1608,BYWCE4-0750,2,BYWCE1-0660,2,8.3,,4
1611,BYWCE4-0780,2,BYWCE4-0750,2,6.7,,4
1613,BYWCE5-0800,2,,2,6.8,,4
1615,BYZYF1-0820,2,,2,16.8,,
1616,BYYYF1-0830,2,,2,16.8,,
1620,BYZYF1-0870,2,,2,12.3,,
1623,BYYYF1-0900,2,,2,12.3,,
1624,BYZYF2-0910,2,BYZYF1-0820,2,5.7,,
1627,BYYYF2-0940,2,,2,7.7,,
1628,BYYYF3-0950,2,BYYYF1-0830,2,5.7,,
1631,C-12,1,C-11,0,0.0,2,
1637,FYQJ00-1050,2,,3,8.15,,
1640,FYQJ00-1080,2,,3,15.1,,
1642,FYQJ00-1100,2,,3,9.0,,
1643,FYQJ00-0980,2,,2,3.1,,
1644,FYQJ00-0990,2,,2,10.6,,
1647,C-13,1,,0,0.0,,
1651,ABZYD3-0780,2,,2,3.8,,
1654,FYQJ00-2430,2,,2,4.6,,
1659,ABYYF1-0870,2,,2,3.8,,
1661,ABYYF2-0890,2,ABYYF1-0870,2,3.7,,
1664,ABZYF3-0920,2,,2,1.7,,
1665,ABYYF4-0930,2,ABYYF2-0890,2,0.9,,
1670,ABCPG7-1210,2,,2,3.8,,
1672,ABCPG7-1230,2,ABCPG7-1210,2,2.8,,
1675,ABCPH6-1260,2,,2,1.8,,
1676,ABCPH6-1270,2,,2,1.8,,
1680,ABCPH8-1560,2,"ABCPH6-1260,ABCPH6-1270",2,1.8,,
1682,ABZY00-1310,2,,2,7.8,,
1686,ABYY00-1330,2,,2,7.8,,
1695,ABYYJ2-1410,2,,2,2.8,,
1699,ABYYJ3-1450,2,ABYYJ2-1410,2,0.9,,
1700,ABYYJ3-1460,2,,2,0.9,,
1703,ABWC00-1570,2,,2,3.8,,4
1706,ABZG00-1592,2,,2,3.8,,
1707,ABWB00-1600,2,,2,3.7,,
1708,C-14,1,,0,0.0,,
1709,BQQSA1-0200,2,,2,2.0,,6
1711,BQQXA2-0230,2,,2,3.1,,4
1716,DQHS00-0810,2,,2,3.4,,
1718,DQQS00-0830,2,,2,1.9,,6
1719,DQQS00-0840,2,,2,1.9,,6
1724,ABHS00-2190,2,,2,1.8,,
1730,BQQXA3-0340,2,,2,2.15,,4
1734,DQQSA4-0380,2,,2,3.0,,6
1735,DQQSA4-0390,2,,2,3.0,,6
1737,DQQSA5-0410,2,DQQSA4-0380,2,2.5,,6
1739,DQQS00-0430,2,,2,3.0,,6
1742,DQHDC3-0460,2,,2,1.7,,
1743,DQHDC3-0470,2,,2,1.7,,
1748,DQHSC5-0520,2,ABHS00-2190,2,2.5,,
1749,DQHDC5-0530,2,DQHSC5-0520,2,2.65,,
1756,DQHSC6-0590,2,ABHS00-2190,2,2.8,,
1758,DQWCD6-0610,2,ABHS00-2190,2,3.0,,4
1761,DQWCD8-0640,2,DQWCD6-0610,2,1.6,,4
1763,DQHSC8-0660,2,,2,2.2,,
1767,DQHSC8-0700,2,,2,2.2,,
1768,ABWC00-2160,2,,1,1.8,,4
1770,DQHSC8-0710,2,ABWC00-2160,2,2.7,,
1777,ABHS00-2150,2,,1,1.8,,
,RAND-N37176-2,2,ABHS00-2190,2,1.0,,
1778,DQHS00-0780,2,"ABHS00-2150,RAND-N37176-2",2,2.7,,
1780,C-15,1,C-14,0,0.0,,
1781,FQQJ00-1020,2,,2,2.6,,2
1782,C-16,1,,0,0.0,,
1785,DEZYE2-0480,2,,2,0.9,,
1788,DEQS00-0860,2,,2,1.4,,6
1790,ABQS00-2070,2,,2,3.8,,6
1794,DEQS00-0890,2,,2,6.3,,6
1796,DEQS00-0900,2,,2,1.2,,6
