scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
low_000,low,186.59288846158867,53,1192,1210,1178,2043,279.45655079581155
low_000,low,186.59288846158867,53,1192,1210,1178,2141,249.36490984849536
low_000,low,186.59288846158867,53,1192,1210,1178,2164,298.20542061584223
low_000,low,186.59288846158867,53,1192,1210,1178,2165,304.6336732126956
low_000,low,186.59288846158867,53,1192,1210,1178,2169,339.70463057527195
low_000,low,186.59288846158867,53,1192,1210,1178,2191,378.4695767043145
low_000,low,186.59288846158867,53,1192,1210,1178,2194,374.1434051125288
low_000,low,186.59288846158867,53,1192,1210,1178,2225,206.18058009613895
low_000,low,186.59288846158867,53,1192,1210,1178,2284,371.3896408245075
low_000,low,186.59288846158867,53,1192,1210,1178,2293,247.1123374936712
low_000,low,186.59288846158867,53,1192,1210,1178,2347,476.8526024476981
low_001,low,244.26784215638008,42,1415,987,957,36,587.0356273776359
low_001,low,244.26784215638008,42,1415,987,957,43,555.7497318220805
low_001,low,244.26784215638008,42,1415,987,957,51,549.0734421862895
low_001,low,244.26784215638008,42,1415,987,957,54,549.3212669152279
low_001,low,244.26784215638008,42,1415,987,957,62,598.0343376366804
low_001,low,244.26784215638008,42,1415,987,957,70,546.7651003537386
low_001,low,244.26784215638008,42,1415,987,957,76,556.4425230939675
low_001,low,244.26784215638008,42,1415,987,957,93,574.179587101504
low_001,low,244.26784215638008,42,1415,987,957,115,568.9655951114019
low_001,low,244.26784215638008,42,1415,987,957,170,637.773429780585
low_001,low,244.26784215638008,42,1415,987,957,184,648.957544085597
low_001,low,244.26784215638008,42,1415,987,957,193,639.9294235355289
low_001,low,244.26784215638008,42,1415,987,957,220,648.7547667633744
low_001,low,244.26784215638008,42,1415,987,957,307,732.7312216095022
low_001,low,244.26784215638008,42,1415,987,957,353,416.4027373060712
low_001,low,244.26784215638008,42,1415,987,957,354,410.60502127041576
low_001,low,244.26784215638008,42,1415,987,957,394,297.7328818548031
low_001,low,244.26784215638008,42,1415,987,957,411,307.71214516379206
low_001,low,244.26784215638008,42,1415,987,957,558,535.7027946602594
low_001,low,244.26784215638008,42,1415,987,957,671,583.9163454109107
low_001,low,244.26784215638008,42,1415,987,957,699,282.53424215806774
low_001,low,244.26784215638008,42,1415,987,957,718,789.3267931084201
low_001,low,244.26784215638008,42,1415,987,957,767,802.0766788118748
low_001,low,244.26784215638008,42,1415,987,957,818,795.3287261559329
low_001,low,244.26784215638008,42,1415,987,957,823,791.6460879293643
low_001,low,244.26784215638008,42,1415,987,957,829,787.7909795779839
low_001,low,244.26784215638008,42,1415,987,957,847,792.8956688961663
low_001,low,244.26784215638008,42,1415,987,957,860,797.9274948872758
low_001,low,244.26784215638008,42,1415,987,957,862,789.7950453578388
low_001,low,244.26784215638008,42,1415,987,957,883,875.4312702457296
low_001,low,244.26784215638008,42,1415,987,957,1111,263.30814435132805
low_001,low,244.26784215638008,42,1415,987,957,1285,261.9734518515634
low_001,low,244.26784215638008,42,1415,987,957,1286,262.46938768624034
low_001,low,244.26784215638008,42,1415,987,957,1289,261.3319525051196
low_001,low,244.26784215638008,42,1415,987,957,1291,266.1535896145453
low_001,low,244.26784215638008,42,1415,987,957,1414,315.5032639116436
low_001,low,244.26784215638008,42,1415,987,957,1532,293.36921586701726
low_001,low,244.26784215638008,42,1415,987,957,1550,399.3352621244887
low_001,low,244.26784215638008,42,1415,987,957,1604,371.3896408245075
low_001,low,244.26784215638008,42,1415,987,957,1639,674.2693063209895
low_001,low,244.26784215638008,42,1415,987,957,1907,335.39298315354284
low_001,low,244.26784215638008,42,1415,987,957,2129,519.2770175114636
low_002,low,292.43614889139405,42,1538,864,837,43,555.7497318220805
low_002,low,292.43614889139405,42,1538,864,837,81,559.0213549340485
low_002,low,292.43614889139405,42,1538,864,837,113,568.2273508871389
low_002,low,292.43614889139405,42,1538,864,837,114,568.3085423720651
low_002,low,292.43614889139405,42,1538,864,837,129,571.3255570059794
low_002,low,292.43614889139405,42,1538,864,837,134,564.3106239476047
low_002,low,292.43614889139405,42,1538,864,837,146,571.587004879608
low_002,low,292.43614889139405,42,1538,864,837,179,640.9542138124351
low_002,low,292.43614889139405,42,1538,864,837,204,642.2116736327318
low_002,low,292.43614889139405,42,1538,864,837,212,637.0266099190445
low_002,low,292.43614889139405,42,1538,864,837,255,695.0484238534156
low_002,low,292.43614889139405,42,1538,864,837,266,695.5438949350514
low_002,low,292.43614889139405,42,1538,864,837,274,698.5920347496126
low_002,low,292.43614889139405,42,1538,864,837,280,693.186260709365
low_002,low,292.43614889139405,42,1538,864,837,298,712.1468368869175
low_002,low,292.43614889139405,42,1538,864,837,305,716.8516573676255
low_002,low,292.43614889139405,42,1538,864,837,433,300.85114177128617
low_002,low,292.43614889139405,42,1538,864,837,545,389.3051542660282
low_002,low,292.43614889139405,42,1538,864,837,554,498.0411924639419
low_002,low,292.43614889139405,42,1538,864,837,564,505.48402798000063
low_002,low,292.43614889139405,42,1538,864,837,646,462.970563185292
low_002,low,292.43614889139405,42,1538,864,837,660,529.8830803817966
low_002,low,292.43614889139405,42,1538,864,837,669,581.4865779512797
low_002,low,292.43614889139405,42,1538,864,837,676,594.9738817301085
low_002,low,292.43614889139405,42,1538,864,837,735,800.0601571369465
low_002,low,292.43614889139405,42,1538,864,837,811,804.6597679588986
low_002,low,292.43614889139405,42,1538,864,837,825,783.7519907735217
low_002,low,292.43614889139405,42,1538,864,837,837,786.7571792154567
low_002,low,292.43614889139405,42,1538,864,837,861,789.7828318523591
low_002,low,292.43614889139405,42,1538,864,837,888,874.2484733436617
low_002,low,292.43614889139405,42,1538,864,837,1411,315.9296118113845
low_002,low,292.43614889139405,42,1538,864,837,1424,317.8483720758212
low_002,low,292.43614889139405,42,1538,864,837,1552,423.9747076287485
low_002,low,292.43614889139405,42,1538,864,837,1589,326.6604476151856
low_002,low,292.43614889139405,42,1538,864,837,1605,372.9516169709427
low_002,low,292.43614889139405,42,1538,864,837,1909,336.0740436313516
low_002,low,292.43614889139405,42,1538,864,837,2165,304.6336732126956
low_002,low,292.43614889139405,42,1538,864,837,2170,354.079742528038
low_002,low,292.43614889139405,42,1538,864,837,2178,373.3520607208382
low_002,low,292.43614889139405,42,1538,864,837,2287,372.4157499725386
low_002,low,292.43614889139405,42,1538,864,837,2397,646.443423602035
low_002,low,292.43614889139405,42,1538,864,837,2401,672.886271766872
low_003,low,226.51641926288482,52,1345,1057,1026,43,555.7497318220805
low_003,low,226.51641926288482,52,1345,1057,1026,51,549.0734421862895
low_003,low,226.51641926288482,52,1345,1057,1026,52,550.7829241694741
low_003,low,226.51641926288482,52,1345,1057,1026,95,545.1333127034528
low_003,low,226.51641926288482,52,1345,1057,1026,104,551.8189738337968
low_003,low,226.51641926288482,52,1345,1057,1026,125,561.5060382199158
low_003,low,226.51641926288482,52,1345,1057,1026,216,636.1559598553588
low_003,low,226.51641926288482,52,1345,1057,1026,221,647.927117424296
low_003,low,226.51641926288482,52,1345,1057,1026,234,701.8295267299648
low_003,low,226.51641926288482,52,1345,1057,1026,244,692.2370814169777
low_003,low,226.51641926288482,52,1345,1057,1026,257,699.5957664716279
low_003,low,226.51641926288482,52,1345,1057,1026,338,234.1000923665634
low_003,low,226.51641926288482,52,1345,1057,1026,356,417.2518087358644
low_003,low,226.51641926288482,52,1345,1057,1026,358,421.8745398385148
low_003,low,226.51641926288482,52,1345,1057,1026,369,419.8280813723891
low_003,low,226.51641926288482,52,1345,1057,1026,407,311.04391782275803
low_003,low,226.51641926288482,52,1345,1057,1026,421,342.37400607302953
low_003,low,226.51641926288482,52,1345,1057,1026,527,234.0261976313137
low_003,low,226.51641926288482,52,1345,1057,1026,547,434.8861803230786
low_003,low,226.51641926288482,52,1345,1057,1026,710,236.32875830775654
low_003,low,226.51641926288482,52,1345,1057,1026,758,791.2447825393449
low_003,low,226.51641926288482,52,1345,1057,1026,763,800.0770634469781
low_003,low,226.51641926288482,52,1345,1057,1026,808,782.6677602995428
low_003,low,226.51641926288482,52,1345,1057,1026,815,789.7470551080306
low_003,low,226.51641926288482,52,1345,1057,1026,831,795.5363101767468
low_003,low,226.51641926288482,52,1345,1057,1026,845,789.7670708202182
low_003,low,226.51641926288482,52,1345,1057,1026,870,875.788958225759
low_003,low,226.51641926288482,52,1345,1057,1026,888,874.2484733436617
low_003,low,226.51641926288482,52,1345,1057,1026,1113,263.7901338957722
low_003,low,226.51641926288482,52,1345,1057,1026,1411,315.9296118113845
low_003,low,226.51641926288482,52,1345,1057,1026,1552,423.9747076287485
low_003,low,226.51641926288482,52,1345,1057,1026,1586,373.3769621682852
low_003,low,226.51641926288482,52,1345,1057,1026,1645,533.7411393890911
low_003,low,226.51641926288482,52,1345,1057,1026,1651,284.6620831642629
low_003,low,226.51641926288482,52,1345,1057,1026,1719,344.38544283183694
low_003,low,226.51641926288482,52,1345,1057,1026,1802,319.3032699191513
low_003,low,226.51641926288482,52,1345,1057,1026,1925,301.56703138820654
low_003,low,226.51641926288482,52,1345,1057,1026,1938,329.1961009995134
low_003,low,226.51641926288482,52,1345,1057,1026,1939,334.7513359334857
low_003,low,226.51641926288482,52,1345,1057,1026,2041,275.9388097481409
low_003,low,226.51641926288482,52,1345,1057,1026,2127,516.1693033070871
low_003,low,226.51641926288482,52,1345,1057,1026,2151,361.15150686554415
low_003,low,226.51641926288482,52,1345,1057,1026,2154,334.7757021483636
low_003,low,226.51641926288482,52,1345,1057,1026,2161,255.0838184922252
low_003,low,226.51641926288482,52,1345,1057,1026,2181,259.5654409824907
low_003,low,226.51641926288482,52,1345,1057,1026,2193,381.6822928572432
low_003,low,226.51641926288482,52,1345,1057,1026,2217,241.317914720699
low_003,low,226.51641926288482,52,1345,1057,1026,2296,376.08588188957
low_003,low,226.51641926288482,52,1345,1057,1026,2312,264.1801069474264
low_003,low,226.51641926288482,52,1345,1057,1026,2318,397.61278696766215
low_003,low,226.51641926288482,52,1345,1057,1026,2322,396.13307362825935
low_003,low,226.51641926288482,52,1345,1057,1026,2398,647.3926066201701
low_004,low,255.59951640833307,42,1449,953,924,86,550.2238793676045
low_004,low,255.59951640833307,42,1449,953,924,89,551.0391284133788
low_004,low,255.59951640833307,42,1449,953,924,93,574.179587101504
low_004,low,255.59951640833307,42,1449,953,924,114,568.3085423720651
low_004,low,255.59951640833307,42,1449,953,924,115,568.9655951114019
low_004,low,255.59951640833307,42,1449,953,924,116,569.3002635741059
low_004,low,255.59951640833307,42,1449,953,924,139,566.0169589730989
low_004,low,255.59951640833307,42,1449,953,924,157,581.6724584322287
low_004,low,255.59951640833307,42,1449,953,924,168,644.3853807153395
low_004,low,255.59951640833307,42,1449,953,924,186,651.4497231080711
low_004,low,255.59951640833307,42,1449,953,924,221,647.927117424296
low_004,low,255.59951640833307,42,1449,953,924,275,702.3153000184943
low_004,low,255.59951640833307,42,1449,953,924,277,698.3978000807248
low_004,low,255.59951640833307,42,1449,953,924,280,693.186260709365
low_004,low,255.59951640833307,42,1449,953,924,287,694.4512797009743
low_004,low,255.59951640833307,42,1449,953,924,292,712.1468368869175
low_004,low,255.59951640833307,42,1449,953,924,293,712.1468368869175
low_004,low,255.59951640833307,42,1449,953,924,306,716.8516573676255
low_004,low,255.59951640833307,42,1449,953,924,307,732.7312216095022
low_004,low,255.59951640833307,42,1449,953,924,352,408.3511897464747
low_004,low,255.59951640833307,42,1449,953,924,393,297.7783071426554
low_004,low,255.59951640833307,42,1449,953,924,409,311.061925809549
low_004,low,255.59951640833307,42,1449,953,924,412,317.47108221048427
low_004,low,255.59951640833307,42,1449,953,924,564,505.48402798000063
low_004,low,255.59951640833307,42,1449,953,924,684,594.9738817301085
low_004,low,255.59951640833307,42,1449,953,924,713,690.0988572067555
low_004,low,255.59951640833307,42,1449,953,924,717,782.6677602995428
low_004,low,255.59951640833307,42,1449,953,924,801,783.953006228626
low_004,low,255.59951640833307,42,1449,953,924,835,785.2653261558277
low_004,low,255.59951640833307,42,1449,953,924,871,874.2484733436617
low_004,low,255.59951640833307,42,1449,953,924,881,874.2484733436617
low_004,low,255.59951640833307,42,1449,953,924,1404,314.6327824470811
low_004,low,255.59951640833307,42,1449,953,924,1406,313.1477554927568
low_004,low,255.59951640833307,42,1449,953,924,1544,279.1238477239926
low_004,low,255.59951640833307,42,1449,953,924,1564,447.5904044687069
low_004,low,255.59951640833307,42,1449,953,924,1585,372.9119661407002
low_004,low,255.59951640833307,42,1449,953,924,1643,525.2630408858774
low_004,low,255.59951640833307,42,1449,953,924,1900,336.4750524423113
low_004,low,255.59951640833307,42,1449,953,924,1907,335.39298315354284
low_004,low,255.59951640833307,42,1449,953,924,1998,266.4402565633579
low_004,low,255.59951640833307,42,1449,953,924,2166,317.3246889556457
low_004,low,255.59951640833307,42,1449,953,924,2324,400.1828103986777
low_005,low,247.17942296406375,50,1424,978,948,33,584.1192798585071
low_005,low,247.17942296406375,50,1424,978,948,34,580.2482602222075
low_005,low,247.17942296406375,50,1424,978,948,73,553.0532700425905
low_005,low,247.17942296406375,50,1424,978,948,75,554.0252149622576
low_005,low,247.17942296406375,50,1424,978,948,78,557.8644690803865
low_005,low,247.17942296406375,50,1424,978,948,90,573.5946233437774
low_005,low,247.17942296406375,50,1424,978,948,118,579.5493179283791
low_005,low,247.17942296406375,50,1424,978,948,136,564.6388749378071
low_005,low,247.17942296406375,50,1424,978,948,145,567.7232939985931
low_005,low,247.17942296406375,50,1424,978,948,152,579.1833871771622
low_005,low,247.17942296406375,50,1424,978,948,167,641.8536774566307
low_005,low,247.17942296406375,50,1424,978,948,201,642.6730387470549
low_005,low,247.17942296406375,50,1424,978,948,202,641.822260149441
low_005,low,247.17942296406375,50,1424,978,948,204,642.2116736327318
low_005,low,247.17942296406375,50,1424,978,948,213,638.2098199508152
low_005,low,247.17942296406375,50,1424,978,948,233,699.0082091530453
low_005,low,247.17942296406375,50,1424,978,948,257,699.5957664716279
low_005,low,247.17942296406375,50,1424,978,948,289,698.2405682417269
low_005,low,247.17942296406375,50,1424,978,948,292,712.1468368869175
low_005,low,247.17942296406375,50,1424,978,948,295,713.2021451200385
low_005,low,247.17942296406375,50,1424,978,948,356,417.2518087358644
low_005,low,247.17942296406375,50,1424,978,948,384,259.6669109622857
low_005,low,247.17942296406375,50,1424,978,948,546,429.9628120556947
low_005,low,247.17942296406375,50,1424,978,948,674,598.7256195197028
low_005,low,247.17942296406375,50,1424,978,948,695,280.1551630830243
low_005,low,247.17942296406375,50,1424,978,948,722,798.452064986975
low_005,low,247.17942296406375,50,1424,978,948,742,800.70216830072
low_005,low,247.17942296406375,50,1424,978,948,752,798.2189980698953
low_005,low,247.17942296406375,50,1424,978,948,773,783.5993878038105
low_005,low,247.17942296406375,50,1424,978,948,819,786.4975427732093
low_005,low,247.17942296406375,50,1424,978,948,857,791.6039193586488
low_005,low,247.17942296406375,50,1424,978,948,878,874.2484733436617
low_005,low,247.17942296406375,50,1424,978,948,1405,314.7293404237336
low_005,low,247.17942296406375,50,1424,978,948,1540,266.33134261971696
low_005,low,247.17942296406375,50,1424,978,948,1557,425.1112870194124
low_005,low,247.17942296406375,50,1424,978,948,1574,290.74649327466966
low_005,low,247.17942296406375,50,1424,978,948,1615,462.8297851608906
low_005,low,247.17942296406375,50,1424,978,948,1623,470.4750503406826
low_005,low,247.17942296406375,50,1424,978,948,1635,659.4642138814386
low_005,low,247.17942296406375,50,1424,978,948,1639,674.2693063209895
low_005,low,247.17942296406375,50,1424,978,948,1644,543.1921049855887
low_005,low,247.17942296406375,50,1424,978,948,1648,264.694175183238
low_005,low,247.17942296406375,50,1424,978,948,1912,335.9683694036475
low_005,low,247.17942296406375,50,1424,978,948,1930,309.4379073082076
low_005,low,247.17942296406375,50,1424,978,948,2045,281.39681617210186
low_005,low,247.17942296406375,50,1424,978,948,2073,285.5201002761304
low_005,low,247.17942296406375,50,1424,978,948,2126,514.663177656058
low_005,low,247.17942296406375,50,1424,978,948,2185,318.7387807192773
low_005,low,247.17942296406375,50,1424,978,948,2210,285.9903632037802
low_005,low,247.17942296406375,50,1424,978,948,2401,672.886271766872
low_006,low,285.2118862850725,46,1524,878,851,54,549.3212669152279
low_006,low,285.2118862850725,46,1524,878,851,55,583.5932184573822
low_006,low,285.2118862850725,46,1524,878,851,88,551.0083368421541
low_006,low,285.2118862850725,46,1524,878,851,132,563.3709274427873
low_006,low,285.2118862850725,46,1524,878,851,154,578.8473682591405
low_006,low,285.2118862850725,46,1524,878,851,167,641.8536774566307
low_006,low,285.2118862850725,46,1524,878,851,184,648.957544085597
low_006,low,285.2118862850725,46,1524,878,851,188,645.3373660341226
low_006,low,285.2118862850725,46,1524,878,851,230,692.2370814169777
low_006,low,285.2118862850725,46,1524,878,851,287,694.4512797009743
low_006,low,285.2118862850725,46,1524,878,851,347,378.4695767043145
low_006,low,285.2118862850725,46,1524,878,851,351,405.7295519877805
low_006,low,285.2118862850725,46,1524,878,851,363,423.4044130840741
low_006,low,285.2118862850725,46,1524,878,851,369,419.8280813723891
low_006,low,285.2118862850725,46,1524,878,851,405,311.42709426328054
low_006,low,285.2118862850725,46,1524,878,851,558,535.7027946602594
low_006,low,285.2118862850725,46,1524,878,851,565,525.9144903964814
low_006,low,285.2118862850725,46,1524,878,851,612,471.1440902911445
low_006,low,285.2118862850725,46,1524,878,851,680,598.2102586573666
low_006,low,285.2118862850725,46,1524,878,851,686,594.9738817301085
low_006,low,285.2118862850725,46,1524,878,851,691,596.9065951491899
low_006,low,285.2118862850725,46,1524,878,851,713,690.0988572067555
low_006,low,285.2118862850725,46,1524,878,851,726,783.6781085995611
low_006,low,285.2118862850725,46,1524,878,851,729,789.2065516369884
low_006,low,285.2118862850725,46,1524,878,851,748,831.1801729233086
low_006,low,285.2118862850725,46,1524,878,851,780,799.1466686454672
low_006,low,285.2118862850725,46,1524,878,851,797,783.9122069098672
low_006,low,285.2118862850725,46,1524,878,851,803,786.8831546756995
low_006,low,285.2118862850725,46,1524,878,851,849,792.7583566994916
low_006,low,285.2118862850725,46,1524,878,851,868,794.9066781579263
low_006,low,285.2118862850725,46,1524,878,851,1416,315.62478877770195
low_006,low,285.2118862850725,46,1524,878,851,1564,447.5904044687069
low_006,low,285.2118862850725,46,1524,878,851,1598,428.7056937805709
low_006,low,285.2118862850725,46,1524,878,851,1607,381.3478023478997
low_006,low,285.2118862850725,46,1524,878,851,1612,347.574903686017
low_006,low,285.2118862850725,46,1524,878,851,1615,462.8297851608906
low_006,low,285.2118862850725,46,1524,878,851,1640,690.0988572067555
low_006,low,285.2118862850725,46,1524,878,851,1935,323.6408660655412
low_006,low,285.2118862850725,46,1524,878,851,2056,292.5494168861275
low_006,low,285.2118862850725,46,1524,878,851,2129,519.2770175114636
low_006,low,285.2118862850725,46,1524,878,851,2200,379.4964219199034
low_006,low,285.2118862850725,46,1524,878,851,2320,399.5252712954242
low_006,low,285.2118862850725,46,1524,878,851,2326,397.87110742876143
low_006,low,285.2118862850725,46,1524,878,851,2328,398.2092110671573
low_006,low,285.2118862850725,46,1524,878,851,2329,400.1801148401086
low_006,low,285.2118862850725,46,1524,878,851,2348,487.0109892892962
low_007,low,204.69775459019405,60,1266,1136,1104,35,580.8283772117352
low_007,low,204.69775459019405,60,1266,1136,1104,55,583.5932184573822
low_007,low,204.69775459019405,60,1266,1136,1104,62,598.0343376366804
low_007,low,204.69775459019405,60,1266,1136,1104,65,547.2763336538477
low_007,low,204.69775459019405,60,1266,1136,1104,69,546.5558414945748
low_007,low,204.69775459019405,60,1266,1136,1104,100,546.9439239227694
low_007,low,204.69775459019405,60,1266,1136,1104,128,562.6095865557038
low_007,low,204.69775459019405,60,1266,1136,1104,179,640.9542138124351
low_007,low,204.69775459019405,60,1266,1136,1104,187,654.6761123147055
low_007,low,204.69775459019405,60,1266,1136,1104,220,648.7547667633744
low_007,low,204.69775459019405,60,1266,1136,1104,237,693.1241789760284
low_007,low,204.69775459019405,60,1266,1136,1104,243,701.0905211626183
low_007,low,204.69775459019405,60,1266,1136,1104,252,692.2370814169777
low_007,low,204.69775459019405,60,1266,1136,1104,279,695.6573242614611
low_007,low,204.69775459019405,60,1266,1136,1104,280,693.186260709365
low_007,low,204.69775459019405,60,1266,1136,1104,314,746.3479291065048
low_007,low,204.69775459019405,60,1266,1136,1104,371,427.4510063147187
low_007,low,204.69775459019405,60,1266,1136,1104,437,328.61687538487405
low_007,low,204.69775459019405,60,1266,1136,1104,454,248.12487325347797
low_007,low,204.69775459019405,60,1266,1136,1104,530,230.6378221013922
low_007,low,204.69775459019405,60,1266,1136,1104,563,587.6689372392634
low_007,low,204.69775459019405,60,1266,1136,1104,573,250.84530730035172
low_007,low,204.69775459019405,60,1266,1136,1104,714,681.2711679765998
low_007,low,204.69775459019405,60,1266,1136,1104,735,800.0601571369465
low_007,low,204.69775459019405,60,1266,1136,1104,767,802.0766788118748
low_007,low,204.69775459019405,60,1266,1136,1104,768,799.247338432827
low_007,low,204.69775459019405,60,1266,1136,1104,805,784.7173408533552
low_007,low,204.69775459019405,60,1266,1136,1104,842,798.1867979588502
low_007,low,204.69775459019405,60,1266,1136,1104,847,792.8956688961663
low_007,low,204.69775459019405,60,1266,1136,1104,851,794.5444081217781
low_007,low,204.69775459019405,60,1266,1136,1104,868,794.9066781579263
low_007,low,204.69775459019405,60,1266,1136,1104,870,875.788958225759
low_007,low,204.69775459019405,60,1266,1136,1104,879,874.2484733436617
low_007,low,204.69775459019405,60,1266,1136,1104,945,257.7855383434483
low_007,low,204.69775459019405,60,1266,1136,1104,1198,250.1168461254876
low_007,low,204.69775459019405,60,1266,1136,1104,1199,253.92956065476864
low_007,low,204.69775459019405,60,1266,1136,1104,1363,265.009890199281
low_007,low,204.69775459019405,60,1266,1136,1104,1408,316.34034076019174
low_007,low,204.69775459019405,60,1266,1136,1104,1566,303.45308135407004
low_007,low,204.69775459019405,60,1266,1136,1104,1612,347.574903686017
low_007,low,204.69775459019405,60,1266,1136,1104,1636,611.618494535044
low_007,low,204.69775459019405,60,1266,1136,1104,1650,212.46846969785756
low_007,low,204.69775459019405,60,1266,1136,1104,1651,284.6620831642629
low_007,low,204.69775459019405,60,1266,1136,1104,1654,272.3796983157263
low_007,low,204.69775459019405,60,1266,1136,1104,1697,222.0196256663217
low_007,low,204.69775459019405,60,1266,1136,1104,1796,220.48014637309973
low_007,low,204.69775459019405,60,1266,1136,1104,1904,341.7569376257697
low_007,low,204.69775459019405,60,1266,1136,1104,2039,270.73560149214774
low_007,low,204.69775459019405,60,1266,1136,1104,2086,245.77093522457872
low_007,low,204.69775459019405,60,1266,1136,1104,2126,514.663177656058
low_007,low,204.69775459019405,60,1266,1136,1104,2156,251.0726062682402
low_007,low,204.69775459019405,60,1266,1136,1104,2160,249.0780260607677
low_007,low,204.69775459019405,60,1266,1136,1104,2196,412.326036212932
low_007,low,204.69775459019405,60,1266,1136,1104,2199,441.58058948498734
low_007,low,204.69775459019405,60,1266,1136,1104,2204,285.7060584581461
low_007,low,204.69775459019405,60,1266,1136,1104,2216,244.7335281779801
low_007,low,204.69775459019405,60,1266,1136,1104,2217,241.317914720699
low_007,low,204.69775459019405,60,1266,1136,1104,2349,493.068898614276
low_007,low,204.69775459019405,60,1266,1136,1104,2351,592.8857321111817
low_007,low,204.69775459019405,60,1266,1136,1104,2398,647.3926066201701
low_008,low,245.52113165987498,43,1420,982,952,48,548.2446024424806
low_008,low,245.52113165987498,43,1420,982,952,127,562.6042889221104
low_008,low,245.52113165987498,43,1420,982,952,139,566.0169589730989
low_008,low,245.52113165987498,43,1420,982,952,141,566.408890433278
low_008,low,245.52113165987498,43,1420,982,952,145,567.7232939985931
low_008,low,245.52113165987498,43,1420,982,952,146,571.587004879608
low_008,low,245.52113165987498,43,1420,982,952,155,581.7712999654473
low_008,low,245.52113165987498,43,1420,982,952,161,579.5493179283791
low_008,low,245.52113165987498,43,1420,982,952,169,655.8981463574353
low_008,low,245.52113165987498,43,1420,982,952,202,641.822260149441
low_008,low,245.52113165987498,43,1420,982,952,214,643.6390483560995
low_008,low,245.52113165987498,43,1420,982,952,219,646.4757060446872
low_008,low,245.52113165987498,43,1420,982,952,230,692.2370814169777
low_008,low,245.52113165987498,43,1420,982,952,241,692.9933463581984
low_008,low,245.52113165987498,43,1420,982,952,284,695.0484238534156
low_008,low,245.52113165987498,43,1420,982,952,300,712.1468368869175
low_008,low,245.52113165987498,43,1420,982,952,360,409.0204038130262
low_008,low,245.52113165987498,43,1420,982,952,544,385.4631417806041
low_008,low,245.52113165987498,43,1420,982,952,666,581.0326930724631
low_008,low,245.52113165987498,43,1420,982,952,690,630.0567355452351
