序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
212,BMZY00-0130,2,,2,14.8,,
213,DFZY00-3090,2,,2,0.7,,
215,BMZY00-0300,2,DFZY00-3090,2,1.0,,
218,BMYY00-0311,2,,2,1.0,,
219,BMZY00-0400,2,,2,2.4,,
221,BMYY00-0420,2,,2,2.4,,
223,DMZY00-0760,2,,2,1.4,,
224,DMYY00-0770,2,,2,1.4,,
225,FMQJ00-2540,2,,2,2.9,,
226,AYQJ00-0130,2,,2,36.2,,
228,A-5,1,"A-3,A-4",0,0.0,,
232,DFQJA3-0880,2,,2,0.9,,
235,DFYYA4-1230,2,,2,4.1,,
238,DFQJA3-0980,2,,2,0.9,,
240,DFQJA3-1000,2,,2,0.9,,
241,A-6,1,"A-3,A-4",0,0.0,,
247,FFHS00-3530,2,,2,1.2,,
248,AKHD00-0080,2,,1,7.2,,
251,AKHS00-0110,2,,2,2.4,,
252,AKWC00-0120,2,,2,2.7,,4
254,ADHD00-0060,2,,1,3.7,,
255,ADHD00-0700,2,ABHS00-1610,1,3.3,,
256,ADHD00-0080,2,,1,3.6,,
259,AYZQ00-0120,2,,1,6.6,,
261,ACWB00-0175,2,,1,0.75,,
267,ABWC00-0140,2,,1,3.8,,4
273,ABWCB1-0110,2,,2,0.9,,4
274,ABWCB2-0190,2,,2,3.8,,4
275,ABWCB2-0200,2,ABWCB1-0110,2,3.8,,4
278,ABHS00-1610,2,,2,3.8,,
279,AEHS00-0140,2,,1,3.4,,
280,AEHS00-0150,2,,1,3.4,,
281,DXHS00-0060,2,,2,1.2,,
283,ENQSA2-0140,2,,2,1.8,,6
285,ENQSA2-0120,2,,2,1.8,,6
289,ARHS00-0150,2,,1,4.0,,
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
294,DMYG00-2070,2,,2,2.1,,
296,DMYG00-1760,2,,2,1.0,,
299,BMYY00-0280,2,,2,2.3,,
300,BMYY00-0290,2,,2,2.3,,
301,BMZY00-0240,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
305,CMQQ00-0630,2,,2,5.6,,2
307,DMZY00-0790,2,,2,14.7,,
309,DMYY00-0810,2,,2,14.7,,
310,B-3,1,B-2,0,0.0,,
311,DMZG00-1720,2,,2,26.2,,
312,DMYG00-1730,2,,2,26.2,,
317,B-4,1,,0,0.0,,
319,BAHS00-0160,2,,2,1.3,,
321,BAHS00-0170,2,,2,1.6,,
322,BAHS00-0180,2,,2,1.3,,
323,BAHS00-0190,2,,2,1.3,,
324,B-5,1,B-4,0,0.0,,
325,CAHS00-0320,2,,2,1.8,,
326,CAHS00-0330,2,,2,1.8,,
327,CAHS00-0340,2,,2,1.8,,
328,CAHS00-0350,2,,2,1.8,,
329,CAHS00-0370,2,,2,1.8,,
333,CAWC00-0420,2,,2,2.8,,4
336,B-6,1,B-5,0,0.0,,
340,CAHX00-0670,2,,2,2.8,,4
342,CAWC00-0690,2,,2,2.8,,4
343,B-7,1,,0,0.0,,
346,CKYY00-0230,2,,2,10.5,,
348,CKWC00-1380,2,,1,15.1,,4
350,B-8,1,B-7,0,0.0,,
352,CKQS00-0250,2,,2,9.3,,6
355,CKHX00-0280,2,,2,16.2,,4
356,CKHX00-0290,2,,2,21.2,,4
357,CKHX00-0300,2,,2,26.5,,4
359,CKHS00-0320,2,,2,37.2,,
362,CKYY00-0350,2,,2,7.8,,
363,CKZQ00-0360,2,,2,8.1,,
364,DKQS00-0740,2,CKQS00-0250,2,6.4,,6
371,DKQS00-1430,2,CKQS00-0250,2,2.6,,6
374,B-9,1,,0,0.0,,
375,CWQJ00-1690,2,,2,2.9,,
376,CWQJ00-1700,2,,2,2.5,,
379,CWQJ00-1810,2,,2,2.0,,
381,CWQJ00-1900,2,,2,2.0,,
382,CWQJ00-1910,2,,2,2.5,,
,RAND-N46504-2,2,B-9,2,1.0,,
384,B-10,1,RAND-N46504-2,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
386,CWHX00-2120,2,,2,6.4,,4
387,CWHS00-2130,2,,2,7.4,,
388,CWWC00-2140,2,,2,4.2,,4
389,CWWC00-2150,2,,2,3.8,,4
391,CWCP00-2160,2,,2,6.1,,4
393,B-11,1,,0,0.0,,
394,CDQJ00-0400,2,,2,7.0,,
399,CDHS00-0450,2,,2,2.0,,
400,B-12,1,B-11,0,0.0,,
402,CDHS00-0550,2,,2,3.6,,
403,CDHS00-0560,2,,2,4.0,,
405,CDWC00-0580,2,,2,3.6,,4
407,CDWC00-0600,2,,2,2.6,,4
409,CDHX00-0620,2,,2,4.2,,4
411,CDHX00-0650,2,,2,4.0,,4
414,CDHD00-0680,2,,2,3.6,,
415,CDHD00-0690,2,,2,3.6,,
417,B-13,1,,0,0.0,,
418,ABYYC1-0230,2,,1,7.8,,
419,ABZYC1-0240,2,,1,7.8,,
425,ABZYD1-0300,2,,1,7.9,,
427,ABZYC2-0440,2,,2,1.8,,
429,ABZYC2-0460,2,,1,1.8,,
430,ABYYE3-0470,2,,1,1.8,,
431,ABZYE3-0480,2,,2,1.8,,
435,ABCPG2-0960,2,,2,7.6,,
438,ABCPG3-0990,2,ABCPG2-0960,2,4.1,,
446,ABCPH3-1070,2,,2,0.9,,
447,ABCPH4-1081,2,,2,3.8,,
448,ABCPH4-1090,2,,2,3.8,,
450,ABCPH4-1110,2,ABCPH3-1070,2,3.8,,
452,ABCPH5-1130,2,ABCPH4-1090,2,1.8,,
455,ABCPH5-1160,2,ABCPH4-1081,2,1.8,,
457,ABYYC3-0510,2,,2,3.8,,
458,ABZYC3-0520,2,,2,3.8,,
460,ABZYC3-0540,2,,2,3.8,,
462,ABZYE4-0560,2,,2,3.8,,
468,ABZYC4-0620,2,,2,1.8,,
471,ABYYC5-0650,2,,2,1.8,,
472,ABZYC5-0660,2,,2,1.8,,
474,ABZYE5-0680,2,,2,3.8,,
477,B-14,1,,0,0.0,,
481,BQQXA2-0240,2,,2,3.15,,4
483,BQZGB1-0260,2,,2,2.7,,
485,B-15,1,,0,0.0,,
486,BEQX00-0180,2,,2,8.9,,4
488,BEQXF2-0200,2,,2,1.1,,4
489,BEHX00-0210,2,,2,5.2,,4
491,B-16,1,,0,0.0,,
492,DEQJ00-0340,2,,2,1.7,,
498,CEQS00-0393,2,,2,0.8,,6
499,CEQX00-0400,2,,2,2.9,,4
500,CEHS00-0410,2,,2,2.8,,
502,CEHS00-0440,2,,2,3.1,,
503,CEHS00-0450,2,,2,1.7,,
505,CEQJE1-0470,2,,2,1.0,,
508,CEQJ00-0525,2,,1,1.3,,
512,CEHX00-0560,2,,2,0.5,,4
513,CEZY00-0570,2,,2,1.9,,
516,CEZGE1-0600,2,,2,2.4,,
517,B-17,1,B-16,0,0.0,,
523,CEQX00-0650,2,,2,2.8,,4
526,CEHS00-0680,2,,2,1.9,,
533,CEHS00-0750,2,,2,2.1,,
535,CEZQ00-0770,2,,2,2.6,,
536,CEWB00-0780,2,,2,1.9,,
537,CEZY00-0790,2,,2,1.8,,
542,CEYY00-0840,2,,2,1.4,,
543,B-18,1,,0,0.0,,
546,CXQX00-0270,2,,2,29.0,,4
548,CXHS00-0290,2,,2,29.0,,
553,CXWC00-0340,2,,2,5.1,,4
,RAND-N27148-1,2,B-18,2,1.0,,
554,B-19,1,RAND-N27148-1,0,0.0,,
556,CXQS00-0350,2,,2,17.2,,6
558,CXQX00-0370,2,,2,42.5,,4
560,CXHS00-0390,2,,2,42.5,,
562,CXHD00-0410,2,,2,42.5,,
568,CXQJA2-1780,2,,2,12.7,,
572,B-20,1,,0,0.0,,
575,EGHSF3-0270,2,,2,5.3,,
576,EGHSF4-0280,2,,2,5.3,,
,RAND-N16818-0,2,EGHSF3-0270,2,1.0,,
577,EGHSF5-0290,2,RAND-N16818-0,2,5.3,,
578,EGWCF6-0300,2,EGHSF4-0280,2,5.3,,4
582,B-21,1,,0,0.0,,
586,FRQJD1-1770,2,,2,1.8,,
587,ARWBD1-1780,2,FRQJD1-1770,2,0.69,,
,RAND-N38927-3,2,FRQJD1-1770,2,1.0,,
588,ARWBD1-1790,2,RAND-N38927-3,2,1.1,,
589,ARWBD1-1800,2,FRQJD1-1770,2,0.69,,
590,ARWBD1-1810,2,ARWBD1-1800,2,1.1,,
592,ARWBD1-1830,2,,2,1.55,,
593,B-22,1,B-21,0,0.0,,
595,BRZYA1-0180,2,,2,1.05,,
598,BRZYB1-0210,2,,2,2.2,,
601,BRYYB1-0240,2,,2,2.2,,
602,BRZYC1-0250,2,,2,1.5,,
604,BRZYD1-0270,2,,2,1.05,,
605,BRYYD1-0280,2,,2,1.05,,
606,BRZYB1-0290,2,,2,2.2,,
609,BRYYB1-0320,2,,2,1.6,,
610,BRZYF1-0410,2,,2,1.6,,
616,BRYYF1-0470,2,,2,2.25,,
618,BRHSF1-0700,2,,2,2.1,,
625,BRQJF1-0770,2,,2,1.45,,
627,BRZYF1-0790,2,,2,1.2,,
628,BRZYF1-0800,2,,2,1.2,,
629,BRZYF1-0810,2,,2,1.2,,
634,BRYYF1-0860,2,,2,1.2,,
636,BRYYF1-0885,2,,2,0.7,,
639,BRZYF1-0910,2,,2,1.95,,
640,BRZYF1-0920,2,,2,1.4,,
643,BRQJF1-0955,2,,2,0.9,,
644,BRQJF1-0960,2,,2,0.9,,
645,BRQJB1-0970,2,,2,0.7,,
649,BRQJD1-1010,2,,2,1.0,,
653,BRWB00-1050,2,,2,0.9,,
654,BRQJC1-1060,2,,2,1.3,,
658,B-23,1,B-22,0,0.0,,
662,FRQJE1-0670,2,,2,2.4,,
,RAND-N20432-4,2,B-23,2,1.0,,
665,B-24,1,RAND-N20432-4,0,0.0,,
666,FRQJE1-0330,2,,2,2.4,,
668,FRQJE1-0350,2,,2,2.4,,
669,FRQJE1-0360,2,,2,2.4,,
673,FRQJE1-0400,2,,2,2.4,,
674,B-25,1,B-24,0,0.0,,
678,BRHSA1-0520,2,,2,1.1,,
680,BRWCA1-0540,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
685,BRHSG1-0590,2,,2,0.95,,
686,BRHSG1-0600,2,,2,2.1,,
688,BRHSC1-0620,2,,2,1.7,,
692,BRHSC1-1100,2,,2,1.6,,
693,BRHSC1-1110,2,,2,50.25,,
695,B-26,1,,0,0.0,,
697,CLHX00-0040,2,,2,2.7,,4
698,CLWBA2-0050,2,,2,2.9,,
700,CLHX00-0390,2,,2,6.1,,4
,RAND-N35220-5,2,CLHX00-0390,2,1.0,,
701,CLHX00-0620,2,RAND-N35220-5,2,0.8,,4
702,CLHS00-0630,2,,2,6.1,,
705,CLHX00-0270,2,,2,2.9,,4
706,CLHX00-0280,2,,2,2.9,,4
708,CLHX00-0300,2,,2,2.9,,4
710,CLHS00-0320,2,,2,4.1,,
712,B-27,1,B-25,0,0.0,,
