序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
,RAND-N22932-1,2,DFQJA3-1000,2,1.0,,
,RAND-N23200-2,2,DFQJA3-0880,2,1.0,,
236,DFYYA4-1240,2,"RAND-N22932-1,RAND-N23200-2",2,4.1,,
238,DFQJA3-0980,2,,2,0.9,,
240,DFQJA3-1000,2,,2,0.9,,
,RAND-N66504-11,2,A-4,2,1.0,,
241,A-6,1,"A-3,RAND-N66504-11",0,0.0,,
242,AAQX00-0120,2,,1,1.7,,4
243,AAQS00-0130,2,,1,9.5,,6
248,AKHD00-0080,2,,1,7.2,,
251,AKHS00-0110,2,,2,2.4,,
253,AWHS00-0060,2,,1,2.3,,
254,ADHD00-0060,2,,1,3.7,,
255,ADHD00-0700,2,,1,3.3,,
258,AYZQ00-0110,2,,1,6.6,,
261,ACWB00-0175,2,,1,0.75,,
,RAND-N65396-9,2,ACWB00-0175,2,1.0,,
262,ACWC00-0180,2,RAND-N65396-9,1,1.65,,4
265,ABWC00-0120,2,,1,3.9,,4
267,ABWC00-0140,2,,1,3.8,,4
269,ABWC00-0160,2,,1,3.8,,4
270,ABWC00-0170,2,,1,3.8,,4
281,DXHS00-0060,2,,2,1.2,,
284,ENQSA2-0130,2,,2,1.8,,6
290,ARHS00-0160,2,,1,4.0,,
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
293,DMZG00-1790,2,,2,1.0,,
294,DMYG00-2070,2,,2,2.1,,
296,DMYG00-1760,2,,2,1.0,,
299,BMYY00-0280,2,,2,2.3,,
300,BMYY00-0290,2,,2,2.3,,
301,BMZY00-0240,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
304,CMYG00-0620,2,,2,9.9,,
305,CMQQ00-0630,2,,2,5.6,,2
310,B-3,1,B-2,0,0.0,,
314,DMYG00-1750,2,,2,4.9,,
317,B-4,1,,0,0.0,,
318,CAQJ00-0200,2,,2,1.0,,
319,BAHS00-0160,2,,2,1.3,,
,RAND-N41023-16,2,B-4,2,1.0,,
324,B-5,1,RAND-N41023-16,0,0.0,,
326,CAHS00-0330,2,,2,1.8,,
329,CAHS00-0370,2,,2,1.8,,
332,CAHX00-0410,2,,2,4.8,,4
336,B-6,1,B-5,0,0.0,,
338,CAHS00-0650,2,,2,1.8,,
339,CAHS00-0660,2,,2,2.0,,
340,CAHX00-0670,2,,2,2.8,,4
341,CAHX00-0680,2,,2,4.8,,4
342,CAWC00-0690,2,,2,2.8,,4
343,B-7,1,,0,0.0,,
345,CKZY00-0220,2,,2,10.6,,
346,CKYY00-0230,2,,2,10.5,,
,RAND-N95955-5,2,B-7,2,1.0,,
350,B-8,1,RAND-N95955-5,0,0.0,,
358,CKHX00-0310,2,,2,28.2,,4
359,CKHS00-0320,2,,2,37.2,,
360,CKZY00-0330,2,,2,6.9,,
363,CKZQ00-0360,2,,2,8.1,,
364,DKQS00-0740,2,,2,6.4,,6
373,DKQXA2-0380,2,,2,5.5,,4
374,B-9,1,,0,0.0,,
377,CWQJ00-1790,2,,2,2.1,,
381,CWQJ00-1900,2,,2,2.0,,
384,B-10,1,B-9,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
391,CWCP00-2160,2,,2,6.1,,4
393,B-11,1,,0,0.0,,
394,CDQJ00-0400,2,,2,7.0,,
395,CDQJ00-0410,2,,2,7.0,,
399,CDHS00-0450,2,,2,2.0,,
400,B-12,1,B-11,0,0.0,,
405,CDWC00-0580,2,,2,3.6,,4
407,CDWC00-0600,2,,2,2.6,,4
410,CDWC00-0630,2,,2,3.8,,4
411,CDHX00-0650,2,,2,4.0,,4
412,CDHX00-0660,2,,2,3.6,,4
415,CDHD00-0690,2,,2,3.6,,
416,CDWC00-0700,2,,2,3.6,,4
417,B-13,1,,0,0.0,,
423,ABZYD1-0280,2,,1,7.8,,
426,ABYYC2-0430,2,,3,1.8,,
427,ABZYC2-0440,2,,2,1.8,,
431,ABZYE3-0480,2,,2,1.8,,
434,ABCPG1-0950,2,,2,7.6,,
437,ABCPG3-0980,2,ABCPG1-0950,2,7.6,,
438,ABCPG3-0990,2,ABCPG1-0950,2,4.1,,
439,ABCPG3-1000,2,ABCPG1-0950,2,4.1,,
440,ABCPG4-1010,2,"ABCPG3-0990,ABCPG3-1000",2,4.1,,
441,ABCPH1-1020,2,,2,1.8,,
445,ABCPH3-1060,2,ABCPH1-1020,2,0.9,,
448,ABCPH4-1090,2,,2,3.8,,
451,ABCPH5-1120,2,"ABCPH1-1020,ABCPH3-1060",2,1.8,,
,RAND-N34280-13,2,ABCPH4-1090,2,1.0,,
454,ABCPH5-1150,2,"ABCPH3-1060,RAND-N34280-13",2,3.8,,
466,ABZYC4-0600,2,,2,1.8,,
467,ABYYC4-0610,2,,2,1.8,,
468,ABZYC4-0620,2,,2,1.8,,
474,ABZYE5-0680,2,,2,3.8,,
477,B-14,1,,0,0.0,,
485,B-15,1,,0,0.0,,
491,B-16,1,,0,0.0,,
495,CEQX00-0390,2,,2,2.8,,4
497,CEQS00-0392,2,,2,1.0,,6
504,CEWC00-0460,2,,2,1.9,,4
505,CEQJE1-0470,2,,2,1.0,,
507,CEYE00-0510,2,,2,2.5,,
508,CEQJ00-0525,2,,1,1.3,,
513,CEZY00-0570,2,,2,1.9,,
,RAND-N95506-7,2,B-16,2,1.0,,
517,B-17,1,RAND-N95506-7,0,0.0,,
519,CEQS00-0620,2,,2,2.4,,6
523,CEQX00-0650,2,,2,2.8,,4
524,CEHX00-0660,2,,2,2.1,,4
530,CEQJ00-0720,2,,2,1.0,,
535,CEZQ00-0770,2,,2,2.6,,
543,B-18,1,,0,0.0,,
546,CXQX00-0270,2,,2,29.0,,4
547,CXHD00-0280,2,,2,29.0,,
548,CXHS00-0290,2,,2,29.0,,
551,CXHS00-0320,2,,2,29.0,,
554,B-19,1,B-18,0,0.0,,
562,CXHD00-0410,2,,2,42.5,,
567,CXQJA2-1770,2,,2,12.7,,
568,CXQJA2-1780,2,,2,12.7,,
572,B-20,1,,0,0.0,,
574,EGWBF2-0260,2,,2,5.3,,
582,B-21,1,,0,0.0,,
584,FRQJ00-1750,2,,2,1.0,,
587,ARWBD1-1780,2,,2,0.69,,
588,ARWBD1-1790,2,,2,1.1,,
,RAND-N24932-0,2,B-21,2,1.0,,
593,B-22,1,RAND-N24932-0,0,0.0,,
595,BRZYA1-0180,2,,2,1.05,,
617,BRYYF1-0480,2,,2,2.05,,
618,BRHSF1-0700,2,,2,2.1,,
622,BRQJA1-0740,2,,2,2.55,,
625,BRQJF1-0770,2,,2,1.45,,
636,BRYYF1-0885,2,,2,0.7,,
639,BRZYF1-0910,2,,2,1.95,,
642,BRYYF1-0940,2,,2,1.4,,
644,BRQJF1-0960,2,,2,0.9,,
647,BRQJC1-0990,2,,2,50.15,,
650,BRQJ00-1020,2,,2,3.65,,
,RAND-N90371-10,2,B-22,2,1.0,,
658,B-23,1,RAND-N90371-10,0,0.0,,
659,FRQJE1-0640,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
668,FRQJE1-0350,2,,2,2.4,,
,RAND-N81133-14,2,B-24,2,1.0,,
674,B-25,1,RAND-N81133-14,0,0.0,,
675,BRHSA1-0490,2,,2,2.15,,
679,BRWCA1-0530,2,,2,1.4,,4
680,BRWCA1-0540,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
687,BRHSG1-0610,2,,2,0.6,,
692,BRHSC1-1100,2,,2,1.6,,
695,B-26,1,,0,0.0,,
696,CLQX00-0030,2,,2,6.1,,4
704,CLQX00-0260,2,,2,4.1,,4
706,CLHX00-0280,2,,2,2.9,,4
707,CLQS00-0290,2,,2,1.4,,6
709,CLHX00-0310,2,,2,4.1,,4
712,B-27,1,B-25,0,0.0,,
714,FJQJ00-0600,2,,2,1.13,,
