序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
297,BMZY00-0260,2,,2,2.3,,
298,BMZY00-0270,2,,2,2.3,,
,RAND-N36312-4,2,B-1,2,1.0,,
303,B-2,1,RAND-N36312-4,0,0.0,,
304,CMYG00-0620,2,,2,9.9,,
306,DMZY00-0780,2,,2,14.7,,
309,DMYY00-0810,2,,2,14.7,,
,RAND-N52389-12,2,B-2,2,1.0,,
310,B-3,1,RAND-N52389-12,0,0.0,,
311,DMZG00-1720,2,,2,26.2,,
317,B-4,1,,0,0.0,,
321,BAHS00-0170,2,,2,1.6,,
324,B-5,1,B-4,0,0.0,,
330,CAHS00-0380,2,,2,1.3,,
336,B-6,1,B-5,0,0.0,,
339,CAHS00-0660,2,,2,2.0,,
343,B-7,1,,0,0.0,,
344,CKZY00-0210,2,,2,8.7,,
346,CKYY00-0230,2,,2,10.5,,
347,CKZQ00-0240,2,,2,9.4,,
348,CKWC00-1380,2,,1,15.1,,4
350,B-8,1,B-7,0,0.0,,
352,CKQS00-0250,2,,2,9.3,,6
356,CKHX00-0290,2,,2,21.2,,4
359,CKHS00-0320,2,,2,37.2,,
,RAND-N52856-11,2,CKQS00-0250,2,1.0,,
366,DKZQF2-0670,2,RAND-N52856-11,2,2.6,,
369,DKQS00-0460,2,CKQS00-0250,2,5.4,,6
,RAND-N48777-6,2,CKQS00-0250,2,1.0,,
370,DKQS00-0470,2,RAND-N48777-6,2,3.5,,6
374,B-9,1,,0,0.0,,
376,CWQJ00-1700,2,,2,2.5,,
383,CWQJ00-1920,2,,2,2.4,,
384,B-10,1,B-9,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
386,CWHX00-2120,2,,2,6.4,,4
392,CWQJ00-1710,2,,2,1.1,,
393,B-11,1,,0,0.0,,
400,B-12,1,B-11,0,0.0,,
401,CDHS00-0540,2,,2,3.6,,
402,CDHS00-0550,2,,2,3.6,,
407,CDWC00-0600,2,,2,2.6,,4
411,CDHX00-0650,2,,2,4.0,,4
412,CDHX00-0660,2,,2,3.6,,4
413,CDHS00-0670,2,,2,6.8,,
414,CDHD00-0680,2,,2,3.6,,
417,B-13,1,,0,0.0,,
418,ABYYC1-0230,2,,1,7.8,,
421,ABZYC1-0260,2,,1,7.8,,
422,ABYYD1-0270,2,,1,7.8,,
424,ABYYD1-0290,2,,1,7.9,,
426,ABYYC2-0430,2,,3,1.8,,
427,ABZYC2-0440,2,,2,1.8,,
428,ABYYC2-0450,2,,2,1.8,,
430,ABYYE3-0470,2,,1,1.8,,
437,ABCPG3-0980,2,,2,7.6,,
439,ABCPG3-1000,2,,2,4.1,,
443,ABCPH2-1040,2,,2,1.8,,
,RAND-N11301-1,2,ABCPH2-1040,2,1.0,,
447,ABCPH4-1081,2,RAND-N11301-1,2,3.8,,
,RAND-N52112-10,2,ABCPH4-1081,2,1.0,,
455,ABCPH5-1160,2,RAND-N52112-10,2,1.8,,
458,ABZYC3-0520,2,,2,3.8,,
459,ABYYC3-0530,2,,2,3.8,,
460,ABZYC3-0540,2,,2,3.8,,
461,ABYYE4-0550,2,,2,3.8,,
464,ABZYE4-0580,2,,2,3.8,,
470,ABZYC5-0640,2,,2,3.8,,
471,ABYYC5-0650,2,,2,1.8,,
475,ABYYE5-0690,2,,2,1.8,,
477,B-14,1,,0,0.0,,
483,BQZGB1-0260,2,,2,2.7,,
484,BQWCD1-0290,2,,2,1.7,,4
485,B-15,1,,0,0.0,,
486,BEQX00-0180,2,,2,8.9,,4
488,BEQXF2-0200,2,,2,1.1,,4
490,BEHS00-0220,2,,2,3.7,,
491,B-16,1,,0,0.0,,
500,CEHS00-0410,2,,2,2.8,,
504,CEWC00-0460,2,,2,1.9,,4
506,CEZY00-0500,2,,2,2.5,,
517,B-17,1,B-16,0,0.0,,
523,CEQX00-0650,2,,2,2.8,,4
527,CEHS00-0690,2,,2,1.4,,
529,CEWC00-0710,2,,2,2.0,,4
531,CEQJ00-0730,2,,2,1.0,,
532,CEHX00-0740,2,,2,0.7,,4
534,CEZG00-0760,2,,2,2.6,,
536,CEWB00-0780,2,,2,1.9,,
537,CEZY00-0790,2,,2,1.8,,
541,CEZY00-0830,2,,2,1.4,,
542,CEYY00-0840,2,,2,1.4,,
543,B-18,1,,0,0.0,,
544,CXQS00-0250,2,,2,29.0,,6
545,CXQS00-0260,2,,2,29.0,,6
548,CXHS00-0290,2,,2,29.0,,
,RAND-N36138-7,2,B-18,2,1.0,,
554,B-19,1,RAND-N36138-7,0,0.0,,
567,CXQJA2-1770,2,,2,12.7,,
569,CXQJA2-1790,2,,2,12.7,,
572,B-20,1,,0,0.0,,
574,EGWBF2-0260,2,,2,5.3,,
578,EGWCF6-0300,2,,2,5.3,,4
,RAND-N24128-3,2,EGWCF6-0300,2,1.0,,
579,EGWCF7-0310,2,RAND-N24128-3,2,5.3,,4
582,B-21,1,,0,0.0,,
,RAND-N11190-8,2,FRQJD1-1770,2,1.0,,
583,FRQJ00-1740,2,RAND-N11190-8,2,1.2,,
584,FRQJ00-1750,2,FRQJD1-1770,2,1.0,,
,RAND-N54457-9,2,FRQJD1-1770,2,1.0,,
585,FRQJ00-1760,2,RAND-N54457-9,2,1.0,,
586,FRQJD1-1770,2,,2,1.8,,
590,ARWBD1-1810,2,FRQJD1-1770,2,1.1,,
,RAND-N86505-5,2,B-21,2,1.0,,
593,B-22,1,RAND-N86505-5,0,0.0,,
598,BRZYB1-0210,2,,2,2.2,,
599,BRZYB1-0220,2,,2,2.2,,
603,BRYYC1-0260,2,,2,1.5,,
613,BRYYF1-0440,2,,2,50.75,,
617,BRYYF1-0480,2,,2,2.05,,
621,BRQJA1-0730,2,,2,0.6,,
623,BRQJF1-0750,2,,2,1.85,,
624,BRQJF1-0760,2,,2,1.85,,
625,BRQJF1-0770,2,,2,1.45,,
628,BRZYF1-0800,2,,2,1.2,,
631,BRZYF1-0830,2,,2,1.2,,
634,BRYYF1-0860,2,,2,1.2,,
636,BRYYF1-0885,2,,2,0.7,,
638,BRYYF1-0900,2,,2,1.4,,
641,BRYYF1-0930,2,,2,1.95,,
648,BRQJC1-1000,2,,2,49.45,,
653,BRWB00-1050,2,,2,0.9,,
656,ABWB00-1890,2,,2,1.8,,
657,BRHXC1-1130,2,ABWB00-1890,2,2.15,,4
,RAND-N66193-14,2,B-22,2,1.0,,
658,B-23,1,RAND-N66193-14,0,0.0,,
662,FRQJE1-0670,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
666,FRQJE1-0330,2,,2,2.4,,
671,FRQJE1-0380,2,,2,6.75,,
674,B-25,1,B-24,0,0.0,,
679,BRWCA1-0530,2,,2,1.4,,4
680,BRWCA1-0540,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
683,BRHSG1-0570,2,,2,0.95,,
684,BRWCG1-0580,2,,2,2.55,,4
685,BRHSG1-0590,2,,2,0.95,,
686,BRHSG1-0600,2,,2,2.1,,
687,BRHSG1-0610,2,,2,0.6,,
688,BRHSC1-0620,2,,2,1.7,,
695,B-26,1,,0,0.0,,
696,CLQX00-0030,2,,2,6.1,,4
697,CLHX00-0040,2,,2,2.7,,4
699,CLQX00-0380,2,,2,6.1,,4
704,CLQX00-0260,2,,2,4.1,,4
705,CLHX00-0270,2,,2,2.9,,4
712,B-27,1,B-25,0,0.0,,
