序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
,RAND-N89696-3,2,A-4,2,1.0,,
241,A-6,1,"A-3,RAND-N89696-3",0,0.0,,
247,FFHS00-3530,2,,2,1.2,,
248,AKHD00-0080,2,,1,7.2,,
249,AKHD00-0090,2,,1,7.2,,
250,AKHS00-0100,2,,2,1.7,,
251,AKHS00-0110,2,,2,2.4,,
254,ADHD00-0060,2,,1,3.7,,
259,AYZQ00-0120,2,,1,6.6,,
260,ACWB00-0170,2,ACWB00-0175,2,2.6,,
261,ACWB00-0175,2,,1,0.75,,
262,ACWC00-0180,2,ACWB00-0170,1,1.65,,4
266,ABWC00-0130,2,,1,3.8,,4
270,ABWC00-0170,2,,1,3.8,,4
274,ABWCB2-0190,2,,2,3.8,,4
275,ABWCB2-0200,2,,2,3.8,,4
277,ABWCB3-0220,2,ABWCB2-0200,2,0.9,,4
278,ABHS00-1610,2,,2,3.8,,
281,DXHS00-0060,2,,2,1.2,,
284,ENQSA2-0130,2,,2,1.8,,6
287,ENQSA2-0100,2,,2,1.8,,6
290,ARHS00-0160,2,,1,4.0,,
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
298,BMZY00-0270,2,,2,2.3,,
303,B-2,1,B-1,0,0.0,,
304,CMYG00-0620,2,,2,9.9,,
306,DMZY00-0780,2,,2,14.7,,
308,DMYY00-0800,2,,2,14.7,,
310,B-3,1,B-2,0,0.0,,
315,FMQQ00-3170,2,,2,5.9,,2
317,B-4,1,,0,0.0,,
320,BAQX00-0150,2,,2,1.2,,4
321,BAHS00-0170,2,,2,1.6,,
324,B-5,1,B-4,0,0.0,,
327,CAHS00-0340,2,,2,1.8,,
329,CAHS00-0370,2,,2,1.8,,
331,CAHS00-0390,2,,2,1.8,,
,RAND-N19289-2,2,B-5,2,1.0,,
336,B-6,1,RAND-N19289-2,0,0.0,,
338,CAHS00-0650,2,,2,1.8,,
339,CAHS00-0660,2,,2,2.0,,
340,CAHX00-0670,2,,2,2.8,,4
343,B-7,1,,0,0.0,,
346,CKYY00-0230,2,,2,10.5,,
350,B-8,1,B-7,0,0.0,,
354,CKQX00-0270,2,,2,13.0,,4
356,CKHX00-0290,2,,2,21.2,,4
360,CKZY00-0330,2,,2,6.9,,
362,CKYY00-0350,2,,2,7.8,,
364,DKQS00-0740,2,,2,6.4,,6
365,DKWCE2-0720,2,,2,4.3,,4
368,DKQS00-0450,2,,2,3.6,,6
374,B-9,1,,0,0.0,,
376,CWQJ00-1700,2,,2,2.5,,
377,CWQJ00-1790,2,,2,2.1,,
,RAND-N31495-7,2,B-9,2,1.0,,
384,B-10,1,RAND-N31495-7,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
387,CWHS00-2130,2,,2,7.4,,
390,ABWB00-1790,2,,1,1.8,,
,RAND-N33098-1,2,ABWB00-1790,2,1.0,,
391,CWCP00-2160,2,RAND-N33098-1,2,6.1,,4
392,CWQJ00-1710,2,,2,1.1,,
393,B-11,1,,0,0.0,,
396,CDQJ00-0420,2,,2,1.7,,
398,CDHS00-0440,2,,2,2.0,,
399,CDHS00-0450,2,,2,2.0,,
400,B-12,1,B-11,0,0.0,,
405,CDWC00-0580,2,,2,3.6,,4
406,CDWC00-0590,2,,2,4.0,,4
407,CDWC00-0600,2,,2,2.6,,4
408,CDWC00-0610,2,,2,3.8,,4
410,CDWC00-0630,2,,2,3.8,,4
412,CDHX00-0660,2,,2,3.6,,4
413,CDHS00-0670,2,,2,6.8,,
415,CDHD00-0690,2,,2,3.6,,
417,B-13,1,,0,0.0,,
419,ABZYC1-0240,2,,1,7.8,,
422,ABYYD1-0270,2,,1,7.8,,
423,ABZYD1-0280,2,,1,7.8,,
424,ABYYD1-0290,2,,1,7.9,,
425,ABZYD1-0300,2,,1,7.9,,
428,ABYYC2-0450,2,,2,1.8,,
432,ABYYE3-0490,2,,1,1.8,,
435,ABCPG2-0960,2,,2,7.6,,
436,ABCPG2-0970,2,,2,7.6,,
437,ABCPG3-0980,2,"ABCPG2-0960,ABCPG2-0970",2,7.6,,
438,ABCPG3-0990,2,ABCPG2-0960,2,4.1,,
440,ABCPG4-1010,2,"ABCPG2-0970,ABCPG3-0990",2,4.1,,
441,ABCPH1-1020,2,,2,1.8,,
445,ABCPH3-1060,2,ABCPH1-1020,2,0.9,,
449,ABCPH4-1100,2,ABCPH3-1060,2,3.8,,
455,ABCPH5-1160,2,"ABCPH1-1020,ABCPH4-1100",2,1.8,,
457,ABYYC3-0510,2,,2,3.8,,
460,ABZYC3-0540,2,,2,3.8,,
462,ABZYE4-0560,2,,2,3.8,,
463,ABYYE4-0570,2,,2,3.8,,
464,ABZYE4-0580,2,,2,3.8,,
472,ABZYC5-0660,2,,2,1.8,,
476,ABZYE5-0700,2,,2,1.8,,
477,B-14,1,,0,0.0,,
478,BQQJ00-0180,2,,2,3.2,,2
481,BQQXA2-0240,2,,2,3.15,,4
482,BQZGB1-0250,2,,2,2.6,,
483,BQZGB1-0260,2,BQZGB1-0250,2,2.7,,
484,BQWCD1-0290,2,,2,1.7,,4
485,B-15,1,,0,0.0,,
487,BEQX00-0190,2,,2,3.3,,4
490,BEHS00-0220,2,,2,3.7,,
491,B-16,1,,0,0.0,,
493,DEQJ00-0350,2,,2,1.7,,
494,CEQX00-0380,2,,2,4.1,,4
495,CEQX00-0390,2,,2,2.8,,4
496,CEQS00-0391,2,,2,1.1,,6
497,CEQS00-0392,2,,2,1.0,,6
499,CEQX00-0400,2,,2,2.9,,4
500,CEHS00-0410,2,,2,2.8,,
501,CEHS00-0420,2,,2,2.5,,
509,CEZQ00-0530,2,,2,2.5,,
512,CEHX00-0560,2,,2,0.5,,4
514,CEYY00-0580,2,,2,1.9,,
516,CEZGE1-0600,2,,2,2.4,,
517,B-17,1,B-16,0,0.0,,
518,CEQS00-0610,2,,2,3.0,,6
522,CEQX00-0640,2,,2,4.1,,4
524,CEHX00-0660,2,,2,2.1,,4
528,CEHS00-0700,2,,2,2.5,,
529,CEWC00-0710,2,,2,2.0,,4
530,CEQJ00-0720,2,,2,1.0,,
531,CEQJ00-0730,2,,2,1.0,,
534,CEZG00-0760,2,,2,2.6,,
535,CEZQ00-0770,2,,2,2.6,,
536,CEWB00-0780,2,,2,1.9,,
537,CEZY00-0790,2,,2,1.8,,
540,CEYY00-0820,2,,2,2.1,,
543,B-18,1,,0,0.0,,
544,CXQS00-0250,2,,2,29.0,,6
547,CXHD00-0280,2,,2,29.0,,
551,CXHS00-0320,2,,2,29.0,,
552,CXHX00-0330,2,,2,29.0,,4
,RAND-N5165-5,2,B-18,2,1.0,,
554,B-19,1,RAND-N5165-5,0,0.0,,
557,CXQS00-0360,2,,2,17.2,,6
560,CXHS00-0390,2,,2,42.5,,
562,CXHD00-0410,2,,2,42.5,,
565,CXWC00-0440,2,,2,6.7,,4
566,CXQJ00-0450,2,,2,30.0,,
568,CXQJA2-1780,2,,2,12.7,,
572,B-20,1,,0,0.0,,
575,EGHSF3-0270,2,,2,5.3,,
578,EGWCF6-0300,2,,2,5.3,,4
579,EGWCF7-0310,2,EGWCF6-0300,2,5.3,,4
582,B-21,1,,0,0.0,,
583,FRQJ00-1740,2,FRQJD1-1770,2,1.2,,
584,FRQJ00-1750,2,FRQJD1-1770,2,1.0,,
585,FRQJ00-1760,2,FRQJD1-1770,2,1.0,,
586,FRQJD1-1770,2,,2,1.8,,
590,ARWBD1-1810,2,FRQJD1-1770,2,1.1,,
591,ARWBD1-1820,2,,2,1.55,,
592,ARWBD1-1830,2,,2,1.55,,
593,B-22,1,B-21,0,0.0,,
595,BRZYA1-0180,2,,2,1.05,,
596,BRYYA1-0190,2,,2,1.05,,
597,BRYYA1-0200,2,,2,1.05,,
601,BRYYB1-0240,2,,2,2.2,,
602,BRZYC1-0250,2,,2,1.5,,
603,BRYYC1-0260,2,,2,1.5,,
606,BRZYB1-0290,2,,2,2.2,,
608,BRYYB1-0310,2,,2,2.2,,
610,BRZYF1-0410,2,,2,1.6,,
619,BRQJA1-0710,2,,2,1.35,,
620,BRQJA1-0720,2,,2,2.4,,
624,BRQJF1-0760,2,,2,1.85,,
626,BRQJF1-0780,2,,2,3.3,,
631,BRZYF1-0830,2,,2,1.2,,
632,BRZYF1-0840,2,,2,1.4,,
634,BRYYF1-0860,2,,2,1.2,,
635,BRYYF1-0870,2,,2,1.2,,
636,BRYYF1-0885,2,,2,0.7,,
645,BRQJB1-0970,2,,2,0.7,,
647,BRQJC1-0990,2,,2,50.15,,
650,BRQJ00-1020,2,,2,3.65,,
,RAND-N12395-4,2,B-22,2,1.0,,
658,B-23,1,RAND-N12395-4,0,0.0,,
659,FRQJE1-0640,2,,2,2.4,,
661,FRQJE1-0660,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
666,FRQJE1-0330,2,,2,2.4,,
667,FRQJE1-0340,2,,2,2.4,,
671,FRQJE1-0380,2,,2,6.75,,
672,FRQJE1-0390,2,,2,2.4,,
673,FRQJE1-0400,2,,2,2.4,,
674,B-25,1,B-24,0,0.0,,
676,BRHSA1-0500,2,,2,2.15,,
678,BRHSA1-0520,2,,2,1.1,,
679,BRWCA1-0530,2,,2,1.4,,4
680,BRWCA1-0540,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
688,BRHSC1-0620,2,,2,1.7,,
691,BRHSC1-1090,2,,2,51.35,,
694,BRHSC1-1120,2,,2,1.4,,
695,B-26,1,,0,0.0,,
696,CLQX00-0030,2,,2,6.1,,4
698,CLWBA2-0050,2,,2,2.9,,
699,CLQX00-0380,2,,2,6.1,,4
704,CLQX00-0260,2,,2,4.1,,4
709,CLHX00-0310,2,,2,4.1,,4
712,B-27,1,B-25,0,0.0,,
713,FJQJ00-0590,2,,2,1.54,,
