序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
,RAND-N69201-6,2,A-3,2,1.0,,
228,A-5,1,"RAND-N12809-2,RAND-N69201-6",0,0.0,,
229,DFQJA3-0850,2,,2,0.9,,
230,DFQJA3-0860,2,,2,0.9,,
234,DFZYA4-1220,2,DFQJA3-0860,2,4.1,,
240,DFQJA3-1000,2,,2,0.9,,
,RAND-N23631-8,2,A-3,2,1.0,,
,RAND-N29101-10,2,A-4,2,1.0,,
241,A-6,1,"RAND-N23631-8,RAND-N29101-10",0,0.0,,
242,AAQX00-0120,2,,1,1.7,,4
243,AAQS00-0130,2,,1,9.5,,6
248,AKHD00-0080,2,,1,7.2,,
251,AKHS00-0110,2,,2,2.4,,
254,ADHD00-0060,2,,1,3.7,,
258,AYZQ00-0110,2,,1,6.6,,
260,ACWB00-0170,2,,2,2.6,,
263,ACWC00-0190,2,,1,1.9,,4
266,ABWC00-0130,2,,1,3.8,,4
267,ABWC00-0140,2,,1,3.8,,4
271,ABWC00-0180,2,,1,3.8,,4
272,ABWCB1-0100,2,,2,0.9,,4
285,ENQSA2-0120,2,,2,1.8,,6
287,ENQSA2-0100,2,,2,1.8,,6
289,ARHS00-0150,2,,1,4.0,,
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
294,DMYG00-2070,2,,2,2.1,,
295,DMYG00-2080,2,,2,1.2,,
301,BMZY00-0240,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
304,CMYG00-0620,2,,2,9.9,,
305,CMQQ00-0630,2,,2,5.6,,2
306,DMZY00-0780,2,,2,14.7,,
307,DMZY00-0790,2,,2,14.7,,
308,DMYY00-0800,2,,2,14.7,,
310,B-3,1,B-2,0,0.0,,
316,FMQQ00-3180,2,,2,1.0,,2
317,B-4,1,,0,0.0,,
321,BAHS00-0170,2,,2,1.6,,
322,BAHS00-0180,2,,2,1.3,,
324,B-5,1,B-4,0,0.0,,
327,CAHS00-0340,2,,2,1.8,,
329,CAHS00-0370,2,,2,1.8,,
332,CAHX00-0410,2,,2,4.8,,4
335,CAHS00-0400,2,,2,1.3,,
336,B-6,1,B-5,0,0.0,,
337,CAHS00-0640,2,,2,1.8,,
338,CAHS00-0650,2,,2,1.8,,
342,CAWC00-0690,2,,2,2.8,,4
343,B-7,1,,0,0.0,,
347,CKZQ00-0240,2,,2,9.4,,
349,FKQJ00-0010,2,,2,17.0,,
350,B-8,1,B-7,0,0.0,,
351,CKWC00-1390,2,,2,9.7,,4
352,CKQS00-0250,2,,2,9.3,,6
359,CKHS00-0320,2,,2,37.2,,
360,CKZY00-0330,2,,2,6.9,,
,RAND-N14522-0,2,CKQS00-0250,2,1.0,,
368,DKQS00-0450,2,RAND-N14522-0,2,3.6,,6
369,DKQS00-0460,2,CKQS00-0250,2,5.4,,6
374,B-9,1,,0,0.0,,
378,CWQJ00-1800,2,,2,2.1,,
,RAND-N8713-5,2,B-9,2,1.0,,
384,B-10,1,RAND-N8713-5,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
386,CWHX00-2120,2,,2,6.4,,4
388,CWWC00-2140,2,,2,4.2,,4
389,CWWC00-2150,2,,2,3.8,,4
390,ABWB00-1790,2,,1,1.8,,
392,CWQJ00-1710,2,,2,1.1,,
393,B-11,1,,0,0.0,,
395,CDQJ00-0410,2,,2,7.0,,
397,CDQJ00-0430,2,,2,1.7,,
,RAND-N48218-7,2,B-11,2,1.0,,
400,B-12,1,RAND-N48218-7,0,0.0,,
403,CDHS00-0560,2,,2,4.0,,
408,CDWC00-0610,2,,2,3.8,,4
409,CDHX00-0620,2,,2,4.2,,4
412,CDHX00-0660,2,,2,3.6,,4
414,CDHD00-0680,2,,2,3.6,,
415,CDHD00-0690,2,,2,3.6,,
417,B-13,1,,0,0.0,,
418,ABYYC1-0230,2,,1,7.8,,
421,ABZYC1-0260,2,,1,7.8,,
422,ABYYD1-0270,2,,1,7.8,,
425,ABZYD1-0300,2,,1,7.9,,
429,ABZYC2-0460,2,,1,1.8,,
434,ABCPG1-0950,2,,2,7.6,,
436,ABCPG2-0970,2,ABCPG1-0950,2,7.6,,
437,ABCPG3-0980,2,"ABCPG1-0950,ABCPG2-0970",2,7.6,,
,RAND-N63767-1,2,ABCPG1-0950,2,1.0,,
438,ABCPG3-0990,2,RAND-N63767-1,2,4.1,,
440,ABCPG4-1010,2,"ABCPG2-0970,ABCPG3-0990",2,4.1,,
443,ABCPH2-1040,2,,2,1.8,,
444,ABCPH2-1050,2,,2,1.8,,
445,ABCPH3-1060,2,,2,0.9,,
,RAND-N73011-4,2,ABCPH2-1050,2,1.0,,
448,ABCPH4-1090,2,RAND-N73011-4,2,3.8,,
457,ABYYC3-0510,2,,2,3.8,,
459,ABYYC3-0530,2,,2,3.8,,
461,ABYYE4-0550,2,,2,3.8,,
465,ABYYC4-0590,2,,2,1.8,,
467,ABYYC4-0610,2,,2,1.8,,
468,ABZYC4-0620,2,,2,1.8,,
470,ABZYC5-0640,2,,2,3.8,,
472,ABZYC5-0660,2,,2,1.8,,
476,ABZYE5-0700,2,,2,1.8,,
477,B-14,1,,0,0.0,,
479,BQQXA1-0190,2,,2,2.0,,4
480,BQQSA1-0210,2,,2,1.7,,6
481,BQQXA2-0240,2,,2,3.15,,4
483,BQZGB1-0260,2,,2,2.7,,
485,B-15,1,,0,0.0,,
487,BEQX00-0190,2,,2,3.3,,4
489,BEHX00-0210,2,,2,5.2,,4
490,BEHS00-0220,2,,2,3.7,,
491,B-16,1,,0,0.0,,
492,DEQJ00-0340,2,,2,1.7,,
495,CEQX00-0390,2,,2,2.8,,4
503,CEHS00-0450,2,,2,1.7,,
508,CEQJ00-0525,2,,1,1.3,,
509,CEZQ00-0530,2,,2,2.5,,
511,CEQJ00-0550,2,,2,0.9,,
512,CEHX00-0560,2,,2,0.5,,4
513,CEZY00-0570,2,,2,1.9,,
515,CEHSE1-0590,2,,2,1.9,,
516,CEZGE1-0600,2,,2,2.4,,
517,B-17,1,B-16,0,0.0,,
519,CEQS00-0620,2,,2,2.4,,6
520,ABQS00-2130,2,,2,1.8,,6
522,CEQX00-0640,2,,2,4.1,,4
524,CEHX00-0660,2,,2,2.1,,4
525,CEHS00-0670,2,,2,2.4,,
526,CEHS00-0680,2,,2,1.9,,
527,CEHS00-0690,2,,2,1.4,,
528,CEHS00-0700,2,,2,2.5,,
530,CEQJ00-0720,2,,2,1.0,,
531,CEQJ00-0730,2,,2,1.0,,
534,CEZG00-0760,2,,2,2.6,,
535,CEZQ00-0770,2,,2,2.6,,
536,CEWB00-0780,2,,2,1.9,,
538,CEYY00-0800,2,,2,1.8,,
541,CEZY00-0830,2,,2,1.4,,
542,CEYY00-0840,2,,2,1.4,,
543,B-18,1,,0,0.0,,
546,CXQX00-0270,2,,2,29.0,,4
547,CXHD00-0280,2,,2,29.0,,
554,B-19,1,B-18,0,0.0,,
555,CXHS00-0240,2,,2,8.9,,
559,CXHD00-0380,2,,2,42.5,,
560,CXHS00-0390,2,,2,42.5,,
561,CXHX00-0400,2,,2,42.5,,4
562,CXHD00-0410,2,,2,42.5,,
563,CXHS00-0420,2,,2,42.5,,
564,CXHX00-0430,2,,2,42.5,,4
565,CXWC00-0440,2,,2,6.7,,4
567,CXQJA2-1770,2,,2,12.7,,
568,CXQJA2-1780,2,,2,12.7,,
571,CXQJA2-1810,2,,2,12.7,,
572,B-20,1,,0,0.0,,
577,EGHSF5-0290,2,,2,5.3,,
581,EGWCF9-0330,2,,2,5.7,,4
582,B-21,1,,0,0.0,,
583,FRQJ00-1740,2,,2,1.2,,
590,ARWBD1-1810,2,,2,1.1,,
591,ARWBD1-1820,2,,2,1.55,,
592,ARWBD1-1830,2,,2,1.55,,
593,B-22,1,B-21,0,0.0,,
595,BRZYA1-0180,2,,2,1.05,,
596,BRYYA1-0190,2,,2,1.05,,
597,BRYYA1-0200,2,,2,1.05,,
598,BRZYB1-0210,2,,2,2.2,,
601,BRYYB1-0240,2,,2,2.2,,
604,BRZYD1-0270,2,,2,1.05,,
609,BRYYB1-0320,2,,2,1.6,,
610,BRZYF1-0410,2,,2,1.6,,
617,BRYYF1-0480,2,,2,2.05,,
618,BRHSF1-0700,2,,2,2.1,,
619,BRQJA1-0710,2,,2,1.35,,
620,BRQJA1-0720,2,,2,2.4,,
621,BRQJA1-0730,2,,2,0.6,,
623,BRQJF1-0750,2,,2,1.85,,
627,BRZYF1-0790,2,,2,1.2,,
628,BRZYF1-0800,2,,2,1.2,,
629,BRZYF1-0810,2,,2,1.2,,
630,BRZYF1-0820,2,,2,0.7,,
631,BRZYF1-0830,2,,2,1.2,,
634,BRYYF1-0860,2,,2,1.2,,
635,BRYYF1-0870,2,,2,1.2,,
637,BRYYF1-0890,2,,2,1.2,,
640,BRZYF1-0920,2,,2,1.4,,
641,BRYYF1-0930,2,,2,1.95,,
646,BRQJB1-0980,2,,2,0.7,,
647,BRQJC1-0990,2,,2,50.15,,
649,BRQJD1-1010,2,,2,1.0,,
650,BRQJ00-1020,2,,2,3.65,,
654,BRQJC1-1060,2,,2,1.3,,
656,ABWB00-1890,2,,2,1.8,,
658,B-23,1,B-22,0,0.0,,
661,FRQJE1-0660,2,,2,2.4,,
662,FRQJE1-0670,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
666,FRQJE1-0330,2,,2,2.4,,
668,FRQJE1-0350,2,,2,2.4,,
669,FRQJE1-0360,2,,2,2.4,,
670,FRQJE1-0370,2,,2,2.4,,
671,FRQJE1-0380,2,,2,6.75,,
672,FRQJE1-0390,2,,2,2.4,,
,RAND-N14917-9,2,B-24,2,1.0,,
674,B-25,1,RAND-N14917-9,0,0.0,,
676,BRHSA1-0500,2,,2,2.15,,
680,BRWCA1-0540,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
687,BRHSG1-0610,2,,2,0.6,,
688,BRHSC1-0620,2,,2,1.7,,
690,BRHSC1-1080,2,,2,50.25,,
695,B-26,1,,0,0.0,,
698,CLWBA2-0050,2,,2,2.9,,
703,CLQS00-0250,2,,2,4.1,,6
704,CLQX00-0260,2,,2,4.1,,4
711,CLHX00-0330,2,,2,4.1,,4
712,B-27,1,B-25,0,0.0,,
713,FJQJ00-0590,2,,2,1.54,,
714,FJQJ00-0600,2,,2,1.13,,
