序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
165,A-3,1,A-2,0,0.0,,
166,AJYYA2-0320,2,,2,0.9,,
171,AJYY00-0380,2,,2,0.99,,
172,AJZY00-0390,2,,2,0.99,,
173,AJYYB1-0400,2,AJYYA2-0320,2,1.05,,
174,AJYYB2-0410,2,,2,1.75,,
176,AJZYB4-0430,2,,2,1.75,,
177,AJYY00-0440,2,AJYYB2-0410,2,0.85,,
178,AJZY00-0450,2,,2,0.85,,
179,AJCP00-0460,2,,2,1.19,,
180,AJCP00-0470,2,,2,1.19,,
182,AJYYC1-0490,2,,2,0.64,,
185,AJCPD1-0520,2,,2,2.41,,
,RAND-N15838-7,2,AJCP00-0460,2,1.0,,
186,AJCPD2-0530,2,RAND-N15838-7,2,3.12,,
187,AJCPD3-0540,2,AJCPD1-0520,2,3.12,,
188,AJCPD4-0550,2,AJCPD1-0520,2,8.34,,
189,AJWC00-0650,2,,2,1.83,,4
190,AJWC00-0660,2,,2,1.96,,4
193,A-4,1,A-2,0,0.0,,
196,DFQJB1-0360,2,,2,1.1,,
198,DFQJB2-0380,2,,2,0.7,,
206,DFYY00-0460,2,,2,1.3,,
208,DFQS00-0480,2,,2,1.0,,6
210,BMYY00-0030,2,,2,2.7,,
211,BMYY00-0121,2,,2,14.8,,
212,BMZY00-0130,2,,2,14.8,,
213,DFZY00-3090,2,,2,0.7,,
215,BMZY00-0300,2,DFZY00-3090,2,1.0,,
216,DFYY00-3110,2,,2,0.6,,
217,DFYY00-3120,2,,2,0.6,,
219,BMZY00-0400,2,,2,2.4,,
220,BMZY00-0410,2,,2,2.4,,
221,BMYY00-0420,2,,2,2.4,,
222,BMYY00-0430,2,,2,2.4,,
223,DMZY00-0760,2,,2,1.4,,
226,AYQJ00-0130,2,,2,36.2,,
227,AYQJ00-0140,2,,2,18.1,,
,RAND-N50906-9,2,A-4,2,1.0,,
228,A-5,1,"A-3,RAND-N50906-9",0,0.0,,
232,DFQJA3-0880,2,,2,0.9,,
233,DFZYA4-1210,2,,2,4.1,,
234,DFZYA4-1220,2,DFQJA3-0980,2,4.1,,
236,DFYYA4-1240,2,"DFQJA3-0880,DFQJA3-1000",2,4.1,,
238,DFQJA3-0980,2,,2,0.9,,
240,DFQJA3-1000,2,,2,0.9,,
241,A-6,1,"A-3,A-4",0,0.0,,
243,AAQS00-0130,2,,1,9.5,,6
245,AFHS00-0010,2,,1,2.3,,
246,AFHS00-0020,2,,1,2.3,,
248,AKHD00-0080,2,,1,7.2,,
249,AKHD00-0090,2,,1,7.2,,
251,AKHS00-0110,2,,2,2.4,,
253,AWHS00-0060,2,,1,2.3,,
254,ADHD00-0060,2,,1,3.7,,
257,AYQQ00-0100,2,,1,6.6,,2
259,AYZQ00-0120,2,,1,6.6,,
260,ACWB00-0170,2,ACWB00-0175,2,2.6,,
261,ACWB00-0175,2,,1,0.75,,
262,ACWC00-0180,2,ACWB00-0170,1,1.65,,4
263,ACWC00-0190,2,,1,1.9,,4
265,ABWC00-0120,2,,1,3.9,,4
267,ABWC00-0140,2,,1,3.8,,4
268,ABWC00-0150,2,,1,3.8,,4
270,ABWC00-0170,2,,1,3.8,,4
271,ABWC00-0180,2,,1,3.8,,4
272,ABWCB1-0100,2,,2,0.9,,4
273,ABWCB1-0110,2,,2,0.9,,4
,RAND-N62481-8,2,ABWCB1-0100,2,1.0,,
274,ABWCB2-0190,2,RAND-N62481-8,2,3.8,,4
276,ABWCB3-0210,2,ABWCB2-0190,2,0.9,,4
278,ABHS00-1610,2,,2,3.8,,
279,AEHS00-0140,2,,1,3.4,,
280,AEHS00-0150,2,,1,3.4,,
282,ENQSA2-0150,2,,2,1.8,,6
284,ENQSA2-0130,2,,2,1.8,,6
286,ENQSA2-0110,2,,2,1.8,,6
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
294,DMYG00-2070,2,,2,2.1,,
297,BMZY00-0260,2,,2,2.3,,
300,BMYY00-0290,2,,2,2.3,,
301,BMZY00-0240,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
305,CMQQ00-0630,2,,2,5.6,,2
309,DMYY00-0810,2,,2,14.7,,
310,B-3,1,B-2,0,0.0,,
313,DMYG00-1740,2,,2,5.7,,
316,FMQQ00-3180,2,,2,1.0,,2
317,B-4,1,,0,0.0,,
320,BAQX00-0150,2,,2,1.2,,4
321,BAHS00-0170,2,,2,1.6,,
324,B-5,1,B-4,0,0.0,,
327,CAHS00-0340,2,,2,1.8,,
328,CAHS00-0350,2,,2,1.8,,
329,CAHS00-0370,2,,2,1.8,,
334,CAHS00-0360,2,,2,1.8,,
336,B-6,1,B-5,0,0.0,,
339,CAHS00-0660,2,,2,2.0,,
343,B-7,1,,0,0.0,,
348,CKWC00-1380,2,,1,15.1,,4
349,FKQJ00-0010,2,,2,17.0,,
350,B-8,1,B-7,0,0.0,,
351,CKWC00-1390,2,,2,9.7,,4
352,CKQS00-0250,2,,2,9.3,,6
354,CKQX00-0270,2,,2,13.0,,4
357,CKHX00-0300,2,,2,26.5,,4
362,CKYY00-0350,2,,2,7.8,,
367,DKQXB2-0500,2,CKQS00-0250,2,4.9,,4
369,DKQS00-0460,2,CKQS00-0250,2,5.4,,6
374,B-9,1,,0,0.0,,
380,CWQJ00-1820,2,,2,2.5,,
382,CWQJ00-1910,2,,2,2.5,,
384,B-10,1,B-9,0,0.0,,
386,CWHX00-2120,2,,2,6.4,,4
390,ABWB00-1790,2,,1,1.8,,
391,CWCP00-2160,2,ABWB00-1790,2,6.1,,4
393,B-11,1,,0,0.0,,
394,CDQJ00-0400,2,,2,7.0,,
395,CDQJ00-0410,2,,2,7.0,,
396,CDQJ00-0420,2,,2,1.7,,
397,CDQJ00-0430,2,,2,1.7,,
398,CDHS00-0440,2,,2,2.0,,
400,B-12,1,B-11,0,0.0,,
401,CDHS00-0540,2,,2,3.6,,
408,CDWC00-0610,2,,2,3.8,,4
410,CDWC00-0630,2,,2,3.8,,4
411,CDHX00-0650,2,,2,4.0,,4
412,CDHX00-0660,2,,2,3.6,,4
413,CDHS00-0670,2,,2,6.8,,
414,CDHD00-0680,2,,2,3.6,,
417,B-13,1,,0,0.0,,
419,ABZYC1-0240,2,,1,7.8,,
420,ABYYC1-0250,2,,1,7.8,,
421,ABZYC1-0260,2,,1,7.8,,
422,ABYYD1-0270,2,,1,7.8,,
423,ABZYD1-0280,2,,1,7.8,,
424,ABYYD1-0290,2,,1,7.9,,
425,ABZYD1-0300,2,,1,7.9,,
426,ABYYC2-0430,2,,3,1.8,,
429,ABZYC2-0460,2,,1,1.8,,
430,ABYYE3-0470,2,,1,1.8,,
431,ABZYE3-0480,2,,2,1.8,,
432,ABYYE3-0490,2,,1,1.8,,
433,ABZYE3-0500,2,,1,1.8,,
434,ABCPG1-0950,2,,2,7.6,,
,RAND-N14365-10,2,ABCPG1-0950,2,1.0,,
436,ABCPG2-0970,2,RAND-N14365-10,2,7.6,,
437,ABCPG3-0980,2,"ABCPG1-0950,ABCPG2-0970",2,7.6,,
,RAND-N70473-3,2,ABCPG1-0950,2,1.0,,
,RAND-N33680-11,2,ABCPG2-0970,2,1.0,,
440,ABCPG4-1010,2,"RAND-N70473-3,RAND-N33680-11",2,4.1,,
441,ABCPH1-1020,2,,2,1.8,,
,RAND-N7796-6,2,ABCPH1-1020,2,1.0,,
447,ABCPH4-1081,2,RAND-N7796-6,2,3.8,,
449,ABCPH4-1100,2,ABCPH1-1020,2,3.8,,
450,ABCPH4-1110,2,,2,3.8,,
452,ABCPH5-1130,2,ABCPH4-1100,2,1.8,,
,RAND-N47993-0,2,ABCPH4-1100,2,1.0,,
453,ABCPH5-1140,2,"ABCPH4-1081,RAND-N47993-0",2,3.8,,
457,ABYYC3-0510,2,,2,3.8,,
459,ABYYC3-0530,2,,2,3.8,,
461,ABYYE4-0550,2,,2,3.8,,
463,ABYYE4-0570,2,,2,3.8,,
468,ABZYC4-0620,2,,2,1.8,,
471,ABYYC5-0650,2,,2,1.8,,
475,ABYYE5-0690,2,,2,1.8,,
476,ABZYE5-0700,2,,2,1.8,,
477,B-14,1,,0,0.0,,
478,BQQJ00-0180,2,,2,3.2,,2
480,BQQSA1-0210,2,,2,1.7,,6
482,BQZGB1-0250,2,,2,2.6,,
484,BQWCD1-0290,2,,2,1.7,,4
485,B-15,1,,0,0.0,,
486,BEQX00-0180,2,,2,8.9,,4
488,BEQXF2-0200,2,,2,1.1,,4
489,BEHX00-0210,2,,2,5.2,,4
491,B-16,1,,0,0.0,,
492,DEQJ00-0340,2,,2,1.7,,
498,CEQS00-0393,2,,2,0.8,,6
499,CEQX00-0400,2,,2,2.9,,4
501,CEHS00-0420,2,,2,2.5,,
502,CEHS00-0440,2,,2,3.1,,
503,CEHS00-0450,2,,2,1.7,,
505,CEQJE1-0470,2,,2,1.0,,
508,CEQJ00-0525,2,,1,1.3,,
509,CEZQ00-0530,2,,2,2.5,,
515,CEHSE1-0590,2,,2,1.9,,
516,CEZGE1-0600,2,,2,2.4,,
517,B-17,1,B-16,0,0.0,,
519,CEQS00-0620,2,,2,2.4,,6
522,CEQX00-0640,2,,2,4.1,,4
523,CEQX00-0650,2,,2,2.8,,4
524,CEHX00-0660,2,,2,2.1,,4
526,CEHS00-0680,2,,2,1.9,,
529,CEWC00-0710,2,,2,2.0,,4
530,CEQJ00-0720,2,,2,1.0,,
531,CEQJ00-0730,2,,2,1.0,,
533,CEHS00-0750,2,,2,2.1,,
536,CEWB00-0780,2,,2,1.9,,
537,CEZY00-0790,2,,2,1.8,,
538,CEYY00-0800,2,,2,1.8,,
541,CEZY00-0830,2,,2,1.4,,
543,B-18,1,,0,0.0,,
545,CXQS00-0260,2,,2,29.0,,6
546,CXQX00-0270,2,,2,29.0,,4
547,CXHD00-0280,2,,2,29.0,,
548,CXHS00-0290,2,,2,29.0,,
550,CXHD00-0310,2,,2,29.0,,
554,B-19,1,B-18,0,0.0,,
556,CXQS00-0350,2,,2,17.2,,6
557,CXQS00-0360,2,,2,17.2,,6
558,CXQX00-0370,2,,2,42.5,,4
559,CXHD00-0380,2,,2,42.5,,
562,CXHD00-0410,2,,2,42.5,,
567,CXQJA2-1770,2,,2,12.7,,
570,CXQJA2-1800,2,,2,12.7,,
571,CXQJA2-1810,2,,2,12.7,,
572,B-20,1,,0,0.0,,
573,EGWBF1-0250,2,,2,5.3,,
576,EGHSF4-0280,2,,2,5.3,,
579,EGWCF7-0310,2,EGHSF4-0280,2,5.3,,4
582,B-21,1,,0,0.0,,
589,ARWBD1-1800,2,,2,0.69,,
592,ARWBD1-1830,2,,2,1.55,,
,RAND-N91498-1,2,B-21,2,1.0,,
593,B-22,1,RAND-N91498-1,0,0.0,,
594,BRZYA1-0170,2,,2,1.05,,
600,BRYYB1-0230,2,,2,2.2,,
604,BRZYD1-0270,2,,2,1.05,,
606,BRZYB1-0290,2,,2,2.2,,
610,BRZYF1-0410,2,,2,1.6,,
615,BRZYF1-0460,2,,2,2.05,,
624,BRQJF1-0760,2,,2,1.85,,
625,BRQJF1-0770,2,,2,1.45,,
629,BRZYF1-0810,2,,2,1.2,,
630,BRZYF1-0820,2,,2,0.7,,
631,BRZYF1-0830,2,,2,1.2,,
632,BRZYF1-0840,2,,2,1.4,,
634,BRYYF1-0860,2,,2,1.2,,
635,BRYYF1-0870,2,,2,1.2,,
637,BRYYF1-0890,2,,2,1.2,,
640,BRZYF1-0920,2,,2,1.4,,
642,BRYYF1-0940,2,,2,1.4,,
644,BRQJF1-0960,2,,2,0.9,,
652,BRWB00-1040,2,,2,0.9,,
655,BRQJC1-1070,2,,2,1.35,,
656,ABWB00-1890,2,,2,1.8,,
657,BRHXC1-1130,2,ABWB00-1890,2,2.15,,4
,RAND-N33643-5,2,B-22,2,1.0,,
658,B-23,1,RAND-N33643-5,0,0.0,,
659,FRQJE1-0640,2,,2,2.4,,
663,FRQJE1-0680,2,,2,2.4,,
665,B-24,1,B-23,0,0.0,,
667,FRQJE1-0340,2,,2,2.4,,
668,FRQJE1-0350,2,,2,2.4,,
670,FRQJE1-0370,2,,2,2.4,,
672,FRQJE1-0390,2,,2,2.4,,
,RAND-N97979-2,2,B-24,2,1.0,,
674,B-25,1,RAND-N97979-2,0,0.0,,
677,BRHSA1-0510,2,,2,1.1,,
679,BRWCA1-0530,2,,2,1.4,,4
681,BRWCA1-0550,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
683,BRHSG1-0570,2,,2,0.95,,
685,BRHSG1-0590,2,,2,0.95,,
689,BRHSC1-0630,2,,2,50.25,,
692,BRHSC1-1100,2,,2,1.6,,
693,BRHSC1-1110,2,,2,50.25,,
695,B-26,1,,0,0.0,,
696,CLQX00-0030,2,,2,6.1,,4
700,CLHX00-0390,2,,2,6.1,,4
702,CLHS00-0630,2,,2,6.1,,
704,CLQX00-0260,2,,2,4.1,,4
705,CLHX00-0270,2,,2,2.9,,4
706,CLHX00-0280,2,,2,2.9,,4
708,CLHX00-0300,2,,2,2.9,,4
711,CLHX00-0330,2,,2,4.1,,4
712,B-27,1,B-25,0,0.0,,
715,FJQJ00-0610,2,,2,1.33,,
