序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
217,DFYY00-3120,2,,2,0.6,,
222,BMYY00-0430,2,,2,2.4,,
223,DMZY00-0760,2,,2,1.4,,
224,DMYY00-0770,2,,2,1.4,,
226,AYQJ00-0130,2,,2,36.2,,
228,A-5,1,"A-3,A-4",0,0.0,,
232,DFQJA3-0880,2,,2,0.9,,
234,DFZYA4-1220,2,,2,4.1,,
235,DFYYA4-1230,2,DFQJA3-0990,2,4.1,,
237,DFQJA3-0970,2,,2,0.9,,
239,DFQJA3-0990,2,,2,0.9,,
241,A-6,1,"A-3,A-4",0,0.0,,
242,AAQX00-0120,2,,1,1.7,,4
245,AFHS00-0010,2,,1,2.3,,
247,FFHS00-3530,2,,2,1.2,,
249,AKHD00-0090,2,,1,7.2,,
252,AKWC00-0120,2,,2,2.7,,4
254,ADHD00-0060,2,,1,3.7,,
255,ADHD00-0700,2,ABHS00-1610,1,3.3,,
256,ADHD00-0080,2,,1,3.6,,
258,AYZQ00-0110,2,,1,6.6,,
259,AYZQ00-0120,2,,1,6.6,,
262,ACWC00-0180,2,,1,1.65,,4
264,ACWC00-0200,2,,1,1.9,,4
275,ABWCB2-0200,2,,2,3.8,,4
278,ABHS00-1610,2,,2,3.8,,
280,AEHS00-0150,2,,1,3.4,,
281,DXHS00-0060,2,,2,1.2,,
282,ENQSA2-0150,2,,2,1.8,,6
285,ENQSA2-0120,2,,2,1.8,,6
286,ENQSA2-0110,2,,2,1.8,,6
289,ARHS00-0150,2,,1,4.0,,
290,ARHS00-0160,2,,1,4.0,,
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
297,BMZY00-0260,2,,2,2.3,,
299,BMYY00-0280,2,,2,2.3,,
302,BMYY00-0250,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
306,DMZY00-0780,2,,2,14.7,,
307,DMZY00-0790,2,,2,14.7,,
308,DMYY00-0800,2,,2,14.7,,
310,B-3,1,B-2,0,0.0,,
311,DMZG00-1720,2,,2,26.2,,
312,DMYG00-1730,2,,2,26.2,,
313,DMYG00-1740,2,,2,5.7,,
314,DMYG00-1750,2,,2,4.9,,
317,B-4,1,,0,0.0,,
318,CAQJ00-0200,2,,2,1.0,,
319,BAHS00-0160,2,,2,1.3,,
320,BAQX00-0150,2,,2,1.2,,4
322,BAHS00-0180,2,,2,1.3,,
324,B-5,1,B-4,0,0.0,,
325,CAHS00-0320,2,,2,1.8,,
327,CAHS00-0340,2,,2,1.8,,
328,CAHS00-0350,2,,2,1.8,,
330,CAHS00-0380,2,,2,1.3,,
331,CAHS00-0390,2,,2,1.8,,
335,CAHS00-0400,2,,2,1.3,,
336,B-6,1,B-5,0,0.0,,
337,CAHS00-0640,2,,2,1.8,,
338,CAHS00-0650,2,,2,1.8,,
341,CAHX00-0680,2,,2,4.8,,4
343,B-7,1,,0,0.0,,
349,FKQJ00-0010,2,,2,17.0,,
350,B-8,1,B-7,0,0.0,,
353,CKQS00-0260,2,,2,10.9,,6
357,CKHX00-0300,2,,2,26.5,,4
360,CKZY00-0330,2,,2,6.9,,
361,CKZY00-0340,2,,2,7.8,,
362,CKYY00-0350,2,,2,7.8,,
364,DKQS00-0740,2,,2,6.4,,6
365,DKWCE2-0720,2,,2,4.3,,4
367,DKQXB2-0500,2,,2,4.9,,4
368,DKQS00-0450,2,,2,3.6,,6
369,DKQS00-0460,2,,2,5.4,,6
372,DKQS00-0430,2,,2,2.6,,6
373,DKQXA2-0380,2,,2,5.5,,4
374,B-9,1,,0,0.0,,
376,CWQJ00-1700,2,,2,2.5,,
377,CWQJ00-1790,2,,2,2.1,,
378,CWQJ00-1800,2,,2,2.1,,
379,CWQJ00-1810,2,,2,2.0,,
381,CWQJ00-1900,2,,2,2.0,,
383,CWQJ00-1920,2,,2,2.4,,
384,B-10,1,B-9,0,0.0,,
386,CWHX00-2120,2,,2,6.4,,4
389,CWWC00-2150,2,,2,3.8,,4
390,ABWB00-1790,2,,1,1.8,,
392,CWQJ00-1710,2,,2,1.1,,
393,B-11,1,,0,0.0,,
394,CDQJ00-0400,2,,2,7.0,,
395,CDQJ00-0410,2,,2,7.0,,
396,CDQJ00-0420,2,,2,1.7,,
397,CDQJ00-0430,2,,2,1.7,,
398,CDHS00-0440,2,,2,2.0,,
400,B-12,1,B-11,0,0.0,,
401,CDHS00-0540,2,,2,3.6,,
406,CDWC00-0590,2,,2,4.0,,4
408,CDWC00-0610,2,,2,3.8,,4
411,CDHX00-0650,2,,2,4.0,,4
412,CDHX00-0660,2,,2,3.6,,4
415,CDHD00-0690,2,,2,3.6,,
416,CDWC00-0700,2,,2,3.6,,4
417,B-13,1,,0,0.0,,
418,ABYYC1-0230,2,,1,7.8,,
420,ABYYC1-0250,2,,1,7.8,,
421,ABZYC1-0260,2,,1,7.8,,
424,ABYYD1-0290,2,,1,7.9,,
426,ABYYC2-0430,2,,3,1.8,,
427,ABZYC2-0440,2,,2,1.8,,
434,ABCPG1-0950,2,,2,7.6,,
435,ABCPG2-0960,2,ABCPG1-0950,2,7.6,,
436,ABCPG2-0970,2,ABCPG1-0950,2,7.6,,
437,ABCPG3-0980,2,"ABCPG2-0960,ABCPG2-0970",2,7.6,,
,RAND-N70208-4,2,ABCPG2-0960,2,1.0,,
438,ABCPG3-0990,2,RAND-N70208-4,2,4.1,,
440,ABCPG4-1010,2,"ABCPG2-0970,ABCPG3-0990",2,4.1,,
441,ABCPH1-1020,2,,2,1.8,,
,RAND-N79730-6,2,ABCPH1-1020,2,1.0,,
443,ABCPH2-1040,2,RAND-N79730-6,2,1.8,,
,RAND-N5645-2,2,ABCPH1-1020,2,1.0,,
445,ABCPH3-1060,2,RAND-N5645-2,2,0.9,,
447,ABCPH4-1081,2,ABCPH2-1040,2,3.8,,
448,ABCPH4-1090,2,,2,3.8,,
449,ABCPH4-1100,2,ABCPH3-1060,2,3.8,,
450,ABCPH4-1110,2,,2,3.8,,
454,ABCPH5-1150,2,"ABCPH4-1090,ABCPH4-1100",2,3.8,,
456,ABCPH5-1170,2,"ABCPH4-1090,ABCPH4-1100",2,1.8,,
457,ABYYC3-0510,2,,2,3.8,,
459,ABYYC3-0530,2,,2,3.8,,
461,ABYYE4-0550,2,,2,3.8,,
466,ABZYC4-0600,2,,2,1.8,,
473,ABYYE5-0670,2,,2,3.8,,
474,ABZYE5-0680,2,,2,3.8,,
476,ABZYE5-0700,2,,2,1.8,,
477,B-14,1,,0,0.0,,
478,BQQJ00-0180,2,,2,3.2,,2
479,BQQXA1-0190,2,,2,2.0,,4
480,BQQSA1-0210,2,,2,1.7,,6
481,BQQXA2-0240,2,,2,3.15,,4
482,BQZGB1-0250,2,,2,2.6,,
,RAND-N88219-0,2,BQZGB1-0250,2,1.0,,
483,BQZGB1-0260,2,RAND-N88219-0,2,2.7,,
484,BQWCD1-0290,2,,2,1.7,,4
485,B-15,1,,0,0.0,,
488,BEQXF2-0200,2,,2,1.1,,4
490,BEHS00-0220,2,,2,3.7,,
491,B-16,1,,0,0.0,,
494,CEQX00-0380,2,,2,4.1,,4
499,CEQX00-0400,2,,2,2.9,,4
501,CEHS00-0420,2,,2,2.5,,
502,CEHS00-0440,2,,2,3.1,,
503,CEHS00-0450,2,,2,1.7,,
506,CEZY00-0500,2,,2,2.5,,
507,CEYE00-0510,2,,2,2.5,,
508,CEQJ00-0525,2,,1,1.3,,
513,CEZY00-0570,2,,2,1.9,,
516,CEZGE1-0600,2,,2,2.4,,
517,B-17,1,B-16,0,0.0,,
518,CEQS00-0610,2,,2,3.0,,6
519,CEQS00-0620,2,,2,2.4,,6
520,ABQS00-2130,2,,2,1.8,,6
523,CEQX00-0650,2,,2,2.8,,4
524,CEHX00-0660,2,,2,2.1,,4
525,CEHS00-0670,2,,2,2.4,,
526,CEHS00-0680,2,,2,1.9,,
530,CEQJ00-0720,2,,2,1.0,,
531,CEQJ00-0730,2,,2,1.0,,
533,CEHS00-0750,2,,2,2.1,,
534,CEZG00-0760,2,,2,2.6,,
537,CEZY00-0790,2,,2,1.8,,
538,CEYY00-0800,2,,2,1.8,,
543,B-18,1,,0,0.0,,
544,CXQS00-0250,2,,2,29.0,,6
546,CXQX00-0270,2,,2,29.0,,4
550,CXHD00-0310,2,,2,29.0,,
554,B-19,1,B-18,0,0.0,,
555,CXHS00-0240,2,,2,8.9,,
558,CXQX00-0370,2,,2,42.5,,4
562,CXHD00-0410,2,,2,42.5,,
564,CXHX00-0430,2,,2,42.5,,4
568,CXQJA2-1780,2,,2,12.7,,
569,CXQJA2-1790,2,,2,12.7,,
570,CXQJA2-1800,2,,2,12.7,,
571,CXQJA2-1810,2,,2,12.7,,
572,B-20,1,,0,0.0,,
575,EGHSF3-0270,2,,2,5.3,,
578,EGWCF6-0300,2,,2,5.3,,4
582,B-21,1,,0,0.0,,
,RAND-N49395-3,2,FRQJD1-1770,2,1.0,,
584,FRQJ00-1750,2,RAND-N49395-3,2,1.0,,
586,FRQJD1-1770,2,,2,1.8,,
587,ARWBD1-1780,2,FRQJD1-1770,2,0.69,,
588,ARWBD1-1790,2,FRQJD1-1770,2,1.1,,
590,ARWBD1-1810,2,FRQJD1-1770,2,1.1,,
591,ARWBD1-1820,2,,2,1.55,,
592,ARWBD1-1830,2,,2,1.55,,
593,B-22,1,B-21,0,0.0,,
594,BRZYA1-0170,2,,2,1.05,,
596,BRYYA1-0190,2,,2,1.05,,
597,BRYYA1-0200,2,,2,1.05,,
598,BRZYB1-0210,2,,2,2.2,,
599,BRZYB1-0220,2,,2,2.2,,
601,BRYYB1-0240,2,,2,2.2,,
606,BRZYB1-0290,2,,2,2.2,,
612,BRYYF1-0430,2,,2,2.1,,
613,BRYYF1-0440,2,,2,50.75,,
615,BRZYF1-0460,2,,2,2.05,,
616,BRYYF1-0470,2,,2,2.25,,
619,BRQJA1-0710,2,,2,1.35,,
625,BRQJF1-0770,2,,2,1.45,,
626,BRQJF1-0780,2,,2,3.3,,
630,BRZYF1-0820,2,,2,0.7,,
633,BRYYF1-0850,2,,2,1.2,,
635,BRYYF1-0870,2,,2,1.2,,
636,BRYYF1-0885,2,,2,0.7,,
641,BRYYF1-0930,2,,2,1.95,,
642,BRYYF1-0940,2,,2,1.4,,
644,BRQJF1-0960,2,,2,0.9,,
646,BRQJB1-0980,2,,2,0.7,,
649,BRQJD1-1010,2,,2,1.0,,
651,BRQJ00-1030,2,,2,3.65,,
656,ABWB00-1890,2,,2,1.8,,
658,B-23,1,B-22,0,0.0,,
659,FRQJE1-0640,2,,2,2.4,,
662,FRQJE1-0670,2,,2,2.4,,
663,FRQJE1-0680,2,,2,2.4,,
664,FRQJE1-0690,2,,2,2.4,,
,RAND-N84155-1,2,B-23,2,1.0,,
665,B-24,1,RAND-N84155-1,0,0.0,,
666,FRQJE1-0330,2,,2,2.4,,
667,FRQJE1-0340,2,,2,2.4,,
669,FRQJE1-0360,2,,2,2.4,,
670,FRQJE1-0370,2,,2,2.4,,
671,FRQJE1-0380,2,,2,6.75,,
674,B-25,1,B-24,0,0.0,,
675,BRHSA1-0490,2,,2,2.15,,
678,BRHSA1-0520,2,,2,1.1,,
681,BRWCA1-0550,2,,2,1.9,,4
682,BRWCA1-0560,2,,2,2.65,,4
686,BRHSG1-0600,2,,2,2.1,,
692,BRHSC1-1100,2,,2,1.6,,
694,BRHSC1-1120,2,,2,1.4,,
695,B-26,1,,0,0.0,,
697,CLHX00-0040,2,,2,2.7,,4
702,CLHS00-0630,2,,2,6.1,,
707,CLQS00-0290,2,,2,1.4,,6
709,CLHX00-0310,2,,2,4.1,,4
712,B-27,1,B-25,0,0.0,,
714,FJQJ00-0600,2,,2,1.13,,
