序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
89,ENHSB1-0400,2,,1,2.85,,
90,ARWB00-0020,2,,2,2.71,,
91,ARWB00-0040,2,,2,2.84,,
92,ARWB00-0060,2,,2,2.87,,
93,ARWB00-0070,2,,2,2.01,,
94,ARWB00-0080,2,,2,2.45,,
95,ARWB00-0100,2,,2,1.07,,
96,ARWB00-0110,2,,2,1.02,,
97,ARWB00-0120,2,,2,1.14,,
98,ARWB00-0130,2,,2,1.41,,
99,ARWB00-0140,2,,2,1.3,,
100,RAND-N50684-2,2,A-2,2,0.92,,
101,A-3,1,RAND-N50684-2,0,0.0,,
102,AJYYA3-0330,2,,2,3.93,,
103,AJZYA5-0350,2,,2,0.84,,
104,AJZY00-0390,2,,2,1.28,,
105,RAND-N72748-26,2,AJYYA3-0330,2,4.52,,
106,AJYYB1-0400,2,RAND-N72748-26,2,1.11,,
107,AJYYB2-0410,2,,2,1.72,,
108,RAND-N10176-13,2,AJZYA5-0350,2,1.03,,
109,AJZYB3-0420,2,RAND-N10176-13,2,1.55,,
110,RAND-N78357-20,2,AJYYB2-0410,2,1.42,,
111,AJYY00-0440,2,RAND-N78357-20,2,0.78,,
112,AJZY00-0450,2,AJZYB3-0420,2,0.63,,
113,AJCP00-0470,2,,2,1.08,,
114,AJCP00-0480,2,,2,0.78,,
115,AJYYC1-0490,2,,2,0.61,,
116,RAND-N72363-28,2,AJYYC1-0490,2,0.8,,
117,AJYYC2-0500,2,RAND-N72363-28,2,1.16,,
118,RAND-N74224-11,2,AJYYC1-0490,2,0.56,,
119,AJZYC3-0510,2,RAND-N74224-11,2,0.9,,
120,RAND-N83111-30,2,AJCP00-0480,2,1.08,,
121,AJCPD1-0520,2,RAND-N83111-30,2,2.17,,
122,AJCPD2-0530,2,,2,2.94,,
123,RAND-N32374-18,2,AJCPD1-0520,2,3.06,,
124,AJCPD3-0540,2,RAND-N32374-18,2,3.83,,
125,RAND-N87940-0,2,AJCPD1-0520,2,2.32,,
126,AJCPD4-0550,2,RAND-N87940-0,2,7.65,,
127,AJCP00-0770,2,,2,0.88,,
128,A-4,1,A-2,0,0.0,,
129,DFQJB1-0350,2,,2,1.22,,
130,DFQJB1-0360,2,,2,0.65,,
131,DFQJB2-0390,2,,2,0.77,,
132,DFQJB2-0400,2,,2,0.87,,
133,DFQJC1-0410,2,,2,1.84,,
134,DFZY00-0430,2,,2,1.27,,
135,DFZY00-0440,2,,2,1.13,,
136,BMZG00-0020,2,,2,0.71,,
137,BMYY00-0030,2,,2,2.21,,
138,BMZY00-0130,2,,2,15.62,,
139,DFZY00-3100,2,,2,0.78,,
140,BMYY00-0311,2,,2,0.74,,
141,BMZY00-0400,2,,2,1.97,,
142,BMZY00-0410,2,,2,2.39,,
143,BMYY00-0420,2,,2,1.82,,
144,DMZY00-0760,2,,2,1.75,,
145,DMYY00-0770,2,,2,1.29,,
146,FMQJ00-2540,2,,2,3.27,,
147,AYQJ00-0140,2,,2,13.95,,
148,RAND-N53581-42,2,A-3,2,0.83,,
149,RAND-N49801-34,2,A-4,2,0.42,,
150,A-5,1,"RAND-N49801-34,RAND-N53581-42",0,0.0,,
151,DFQJA3-0860,2,,2,0.94,,
152,DFQJA3-0880,2,,2,0.55,,
153,RAND-N40720-6,2,DFQJA3-0970,2,0.72,,
154,DFZYA4-1210,2,RAND-N40720-6,2,4.09,,
155,RAND-N20988-17,2,DFQJA3-0860,2,0.73,,
156,RAND-N74291-4,2,DFQJA3-0980,2,1.02,,
157,DFZYA4-1220,2,"RAND-N74291-4,RAND-N20988-17",2,5.12,,
158,DFYYA4-1230,2,,2,2.87,,
159,DFQJA3-0970,2,,2,0.93,,
160,DFQJA3-0980,2,,2,0.58,,
161,DFQJA3-1000,2,,2,0.85,,
162,RAND-N93925-37,2,A-3,2,0.54,,
163,A-6,1,"A-4,RAND-N93925-37",0,0.0,,
164,AAQX00-0120,2,,1,1.31,,4
165,AAQS00-0130,2,,1,8.5,,6
166,AAQX00-0140,2,,2,10.43,,4
167,AFHS00-0010,2,,1,1.86,,
168,AFHS00-0020,2,,1,2.19,,
169,FFHS00-3530,2,,2,1.53,,
170,AKHD00-0080,2,,1,6.53,,
171,AKHD00-0090,2,,1,8.02,,
172,AKHS00-0110,2,,2,2.5,,
173,AKWC00-0120,2,,2,3.15,,4
174,AWHS00-0060,2,,1,3.35,,
175,ADHD00-0060,2,,1,3.79,,
176,ADHD00-0700,2,ABHS00-1610,1,3.65,,
177,ADHD00-0080,2,,1,2.92,,
178,AYZQ00-0110,2,,1,8.21,,
179,AYZQ00-0120,2,,1,2.59,,
180,ACWB00-0170,2,ACWB00-0175,2,3.14,,
181,ACWB00-0175,2,,1,0.68,,
182,ACWC00-0180,2,ACWB00-0170,1,1.4,,4
183,ACWC00-0200,2,,1,2.17,,4
184,ABWC00-0120,2,,1,3.8,,4
185,ABWC00-0130,2,,1,4.72,,4
186,ABWC00-0140,2,,1,3.02,,4
187,ABWC00-0160,2,,1,4.07,,4
188,ABWC00-0170,2,,1,2.45,,4
189,ABWC00-0180,2,,1,3.59,,4
190,ABWCB2-0190,2,,2,2.83,,4
191,ABHS00-1610,2,,2,2.18,,
192,AEHS00-0140,2,,1,4.32,,
193,AEHS00-0150,2,,1,3.65,,
194,DXHS00-0060,2,,2,1.53,,
195,ENQSA2-0150,2,,2,1.81,,6
196,ENQSA2-0140,2,,2,1.61,,6
197,ENQSA2-0130,2,,2,2.43,,6
198,ENQSA2-0120,2,,2,2.63,,6
199,ENQSA2-0110,2,,2,1.29,,6
200,ARHS00-0150,2,,1,2.5,,
201,ARHS00-0160,2,,1,4.33,,
202,B,1,A,0,0.0,,
203,B-1,1,,0,0.0,,
204,DMZG00-1790,2,,2,1.18,,
205,DMYG00-2070,2,,2,2.25,,
206,DMYG00-2080,2,,2,1.24,,
207,DMYG00-1760,2,,2,0.99,,
208,BMZY00-0260,2,,2,1.83,,
209,BMYY00-0290,2,,2,2.51,,
210,BMZY00-0240,2,,2,2.24,,
211,B-2,1,B-1,0,0.0,,
212,CMQQ00-0630,2,,2,6.23,,2
213,DMZY00-0780,2,,2,16.52,,
214,DMZY00-0790,2,,2,16.46,,
215,DMYY00-0810,2,,2,16.5,,
216,RAND-N28079-5,2,B-2,1,1.41,,
217,B-3,1,RAND-N28079-5,0,0.0,,
218,DMZG00-1720,2,,2,18.71,,
219,DMYG00-1740,2,,2,5.46,,
220,DMYG00-1750,2,,2,5.18,,
221,FMQQ00-3170,2,,2,5.75,,2
222,B-4,1,,0,0.0,,
223,CAQJ00-0200,2,,2,1.06,,
224,BAQX00-0150,2,,2,1.36,,4
225,BAHS00-0180,2,,2,1.79,,
226,RAND-N67761-15,2,B-4,2,1.29,,
227,B-5,1,RAND-N67761-15,0,0.0,,
228,CAHS00-0320,2,,2,1.93,,
229,CAHS00-0350,2,,2,1.46,,
230,CAHS00-0370,2,,2,1.14,,
231,CAHS00-0390,2,,2,2.13,,
232,CAHX00-0410,2,,2,5.0,,4
233,CAHS00-0360,2,,2,1.93,,
234,RAND-N44881-25,2,B-5,1,0.79,,
235,B-6,1,RAND-N44881-25,0,0.0,,
236,CAHS00-0650,2,,2,1.93,,
237,CAHS00-0660,2,,2,1.57,,
238,CAHX00-0670,2,,2,3.03,,4
239,CAWC00-0690,2,,2,2.88,,4
240,B-7,1,,0,0.0,,
241,CKZY00-0210,2,,2,6.83,,
242,CKZY00-0220,2,,2,8.78,,
243,CKYY00-0230,2,,2,13.46,,
244,RAND-N54370-41,2,B-7,2,0.78,,
245,B-8,1,RAND-N54370-41,0,0.0,,
246,CKWC00-1390,2,,2,10.71,,4
247,CKQS00-0250,2,,2,9.49,,6
248,CKHX00-0280,2,,2,17.68,,4
249,CKHX00-0310,2,,2,29.73,,4
250,CKZY00-0330,2,,2,6.33,,
251,CKYY00-0350,2,,2,6.47,,
252,CKZQ00-0360,2,,2,7.87,,
253,RAND-N70702-36,2,CKQS00-0250,2,5.97,,
254,DKWCE2-0720,2,RAND-N70702-36,2,3.21,,4
255,DKZQF2-0670,2,CKQS00-0250,2,1.63,,
256,RAND-N61885-39,2,CKQS00-0250,2,11.81,,
257,DKQS00-1430,2,RAND-N61885-39,2,3.08,,6
258,DKQS00-0430,2,CKQS00-0250,2,2.64,,6
259,RAND-N51889-7,2,CKQS00-0250,2,10.97,,
260,DKQXA2-0380,2,RAND-N51889-7,2,3.86,,4
261,B-9,1,,0,0.0,,
262,CWQJ00-1690,2,,2,3.64,,
263,CWQJ00-1700,2,,2,2.34,,
264,CWQJ00-1790,2,,2,1.78,,
265,CWQJ00-1800,2,,2,2.14,,
266,CWQJ00-1810,2,,2,1.82,,
267,CWQJ00-1820,2,,2,2.43,,
268,CWQJ00-1910,2,,2,2.42,,
269,CWQJ00-1920,2,,2,3.28,,
270,RAND-N41884-27,2,B-9,2,0.81,,
271,B-10,1,RAND-N41884-27,0,0.0,,
272,CWHS00-2110,2,,2,7.05,,
273,CWHX00-2120,2,,2,3.98,,4
274,CWHS00-2130,2,,2,6.15,,
275,CWCP00-2160,2,,2,8.55,,4
276,CWQJ00-1710,2,,2,1.28,,
277,B-11,1,,0,0.0,,
278,CDQJ00-0410,2,,2,8.91,,
279,CDQJ00-0420,2,,2,1.5,,
280,CDQJ00-0430,2,,2,1.25,,
281,CDHS00-0440,2,,2,2.29,,
282,CDHS00-0450,2,,2,2.56,,
283,RAND-N63097-22,2,B-11,1,1.12,,
284,B-12,1,RAND-N63097-22,0,0.0,,
285,CDHS00-0550,2,,2,3.86,,
286,CDWC00-0610,2,,2,3.69,,4
287,CDHX00-0650,2,,2,4.67,,4
288,CDHD00-0680,2,,2,2.54,,
289,CDHD00-0690,2,,2,2.86,,
290,B-13,1,,0,0.0,,
291,ABYYC1-0230,2,,1,8.24,,
292,ABZYC1-0240,2,,1,6.33,,
293,ABYYC1-0250,2,,1,8.56,,
294,ABZYC1-0260,2,,1,6.25,,
295,ABZYD1-0280,2,,1,8.83,,
296,ABYYD1-0290,2,,1,6.8,,
297,ABZYD1-0300,2,,1,7.71,,
298,ABYYC2-0430,2,,3,1.67,,
299,ABZYC2-0440,2,,2,1.78,,
300,ABYYC2-0450,2,,2,2.43,,
301,ABZYC2-0460,2,,1,2.35,,
302,ABYYE3-0470,2,,1,1.72,,
303,ABZYE3-0480,2,,2,1.23,,
304,ABZYE3-0500,2,,1,2.14,,
305,ABCPG2-0960,2,,2,7.63,,
306,ABCPG2-0970,2,,2,7.43,,
307,RAND-N86386-23,2,ABCPG2-0970,2,3.66,,
308,ABCPG3-0980,2,"ABCPG2-0960,RAND-N86386-23",2,6.11,,
309,RAND-N6528-1,2,ABCPG2-0960,2,7.7,,
310,ABCPG3-0990,2,RAND-N6528-1,2,4.62,,
311,RAND-N32902-29,2,ABCPG2-0970,2,8.52,,
312,ABCPG3-1000,2,RAND-N32902-29,2,3.77,,
313,ABCPG4-1010,2,"ABCPG3-0990,ABCPG3-1000",2,2.88,,
314,ABCPH1-1030,2,,2,2.09,,
315,ABCPH2-1040,2,,2,2.57,,
316,RAND-N41278-10,2,ABCPH1-1030,2,2.09,,
317,ABCPH3-1070,2,RAND-N41278-10,2,1.01,,
318,RAND-N64139-3,2,ABCPH3-1070,1,0.84,,
319,ABCPH4-1110,2,RAND-N64139-3,2,3.83,,
320,ABCPH5-1120,2,ABCPH2-1040,2,2.17,,
321,RAND-N7574-12,2,ABCPH2-1040,2,0.92,,
322,ABCPH5-1140,2,RAND-N7574-12,2,3.46,,
323,RAND-N42769-9,2,ABCPH1-1030,1,0.95,,
324,ABCPH5-1150,2,RAND-N42769-9,2,3.24,,
325,RAND-N97124-16,2,ABCPH5-1120,2,1.39,,
326,ABCPH5-1160,2,RAND-N97124-16,2,1.93,,
327,RAND-N47291-40,2,ABCPH1-1030,2,2.51,,
328,ABCPH5-1170,2,RAND-N47291-40,2,1.95,,
329,ABYYC3-0510,2,,2,2.72,,
330,ABZYC3-0520,2,,2,2.63,,
331,ABYYE4-0550,2,,2,3.93,,
332,ABZYE4-0560,2,,2,3.67,,
333,ABZYE4-0580,2,,2,3.64,,
334,ABYYC4-0590,2,,2,1.9,,
335,ABZYC4-0600,2,,2,1.19,,
336,ABYYC4-0610,2,,2,1.99,,
337,ABZYC4-0620,2,,2,1.68,,
338,ABYYC5-0630,2,,2,4.09,,
339,ABZYC5-0640,2,,2,3.83,,
340,ABYYC5-0650,2,,2,1.6,,
341,ABZYE5-0680,2,,2,4.21,,
342,ABYYE5-0690,2,,2,1.48,,
343,B-14,1,,0,0.0,,
344,BQQXA1-0190,2,,2,1.46,,4
345,BQQSA1-0210,2,,2,1.42,,6
346,BQZGB1-0250,2,,2,3.02,,
347,BQZGB1-0260,2,BQZGB1-0250,2,2.55,,
348,B-15,1,,0,0.0,,
349,BEQX00-0190,2,,2,3.83,,4
350,B-16,1,,0,0.0,,
351,DEQJ00-0340,2,,2,1.32,,
352,CEQX00-0380,2,,2,3.9,,4
353,CEQX00-0390,2,,2,2.17,,4
354,CEQS00-0392,2,,2,1.16,,6
355,CEQS00-0393,2,,2,0.91,,6
356,CEHS00-0410,2,,2,2.88,,
357,CEHS00-0420,2,,2,2.62,,
358,CEHS00-0440,2,,2,3.33,,
359,CEQJE1-0470,2,,2,0.76,,
360,CEZY00-0500,2,,2,1.61,,
361,CEYE00-0510,2,,2,2.34,,
362,CEQJ00-0525,2,,1,1.23,,
363,CEZQ00-0530,2,,2,1.76,,
364,CEQJ00-0540,2,,2,1.25,,
365,CEQJ00-0550,2,,2,0.69,,
366,CEHX00-0560,2,,2,0.86,,4
367,CEZY00-0570,2,,2,1.73,,
368,CEYY00-0580,2,,2,1.63,,
369,CEHSE1-0590,2,,2,2.11,,
370,CEZGE1-0600,2,,2,1.71,,
371,RAND-N76272-31,2,B-16,2,1.07,,
372,B-17,1,RAND-N76272-31,0,0.0,,
373,ABQS00-2130,2,,2,1.7,,6
374,RAND-N96804-19,2,ABQS00-2130,2,3.42,,
375,CEQS00-0630,2,RAND-N96804-19,2,0.93,,6
376,CEQX00-0640,2,,2,4.78,,4
377,CEQX00-0650,2,,2,2.92,,4
378,CEHX00-0660,2,,2,2.02,,4
379,CEHS00-0690,2,,2,1.11,,
380,CEHS00-0700,2,,2,2.47,,
381,CEWC00-0710,2,,2,1.89,,4
382,CEQJ00-0730,2,,2,1.11,,
383,CEHX00-0740,2,,2,0.5,,4
384,CEHS00-0750,2,,2,2.89,,
385,CEZG00-0760,2,,2,2.51,,
386,CEZY00-0810,2,,2,2.06,,
387,CEYY00-0820,2,,2,1.75,,
388,CEYY00-0840,2,,2,1.29,,
389,B-18,1,,0,0.0,,
390,CXQS00-0260,2,,2,26.96,,6
391,CXHD00-0280,2,,2,21.96,,
392,CXHS00-0290,2,,2,30.08,,
393,CXHX00-0300,2,,2,34.73,,4
394,CXHS00-0320,2,,2,21.08,,
395,CXHX00-0330,2,,2,38.71,,4
396,CXWC00-0340,2,,2,6.6,,4
397,RAND-N57696-43,2,B-18,2,1.17,,
398,B-19,1,RAND-N57696-43,0,0.0,,
399,CXQS00-0350,2,,2,16.82,,6
400,CXQS00-0360,2,,2,16.4,,6
401,CXHD00-0380,2,,2,55.21,,
402,CXHD00-0410,2,,2,45.56,,
403,CXHS00-0420,2,,2,51.09,,
404,CXHX00-0430,2,,2,41.88,,4
405,CXWC00-0440,2,,2,7.19,,4
406,CXQJA2-1770,2,,2,13.05,,
407,CXQJA2-1780,2,,2,15.47,,
408,CXQJA2-1800,2,,2,12.14,,
409,CXQJA2-1810,2,,2,12.47,,
410,B-20,1,,0,0.0,,
411,EGHSF3-0270,2,,2,4.83,,
412,RAND-N36265-14,2,EGHSF3-0270,1,5.05,,
413,EGHSF5-0290,2,RAND-N36265-14,2,5.02,,
414,EGWCF8-0320,2,,2,7.28,,4
415,EGWCF9-0330,2,,2,5.35,,4
416,B-21,1,,0,0.0,,
417,FRQJ00-1740,2,,2,1.19,,
418,FRQJ00-1750,2,,2,0.99,,
419,FRQJ00-1760,2,,2,1.18,,
420,ARWBD1-1780,2,,2,0.58,,
421,RAND-N59956-8,2,FRQJ00-1740,2,0.78,,
422,ARWBD1-1790,2,RAND-N59956-8,2,0.85,,
423,ARWBD1-1800,2,,2,1.01,,
424,ARWBD1-1820,2,,2,0.93,,
425,B-22,1,B-21,0,0.0,,
426,BRZYA1-0180,2,,2,0.95,,
427,BRYYA1-0190,2,,2,1.35,,
428,BRYYA1-0200,2,,2,1.27,,
429,BRZYB1-0210,2,,2,2.18,,
430,BRZYB1-0220,2,,2,2.79,,
431,BRYYB1-0230,2,,2,1.83,,
432,BRZYB1-0290,2,,2,2.61,,
433,BRYYB1-0310,2,,2,2.57,,
434,BRYYB1-0320,2,,2,1.5,,
435,BRZYF1-0410,2,,2,1.95,,
436,BRYYF1-0440,2,,2,35.96,,
437,BRZYF1-0460,2,,2,2.42,,
438,BRYYF1-0470,2,,2,2.03,,
439,BRYYF1-0480,2,,2,2.48,,
440,BRHSF1-0700,2,,2,1.95,,
441,BRQJA1-0710,2,,2,1.2,,
442,BRQJA1-0740,2,,2,3.49,,
443,BRQJF1-0750,2,,2,2.1,,
444,BRQJF1-0760,2,,2,1.8,,
445,BRQJF1-0770,2,,2,1.59,,
446,BRQJF1-0780,2,,2,2.61,,
447,BRZYF1-0790,2,,2,1.53,,
448,BRZYF1-0820,2,,2,0.36,,
449,BRZYF1-0840,2,,2,1.24,,
450,BRYYF1-0850,2,,2,1.33,,
451,BRYYF1-0860,2,,2,0.86,,
452,BRYYF1-0870,2,,2,1.27,,
453,BRYYF1-0885,2,,2,0.61,,
454,BRYYF1-0890,2,,2,0.89,,
455,BRZYF1-0920,2,,2,1.56,,
456,BRYYF1-0930,2,,2,1.48,,
457,BRQJF1-0960,2,,2,0.67,,
458,BRQJB1-0970,2,,2,0.85,,
459,BRQJB1-0980,2,,2,0.51,,
460,BRQJC1-0990,2,,2,49.41,,
461,BRQJC1-1000,2,,2,41.88,,
462,BRQJ00-1020,2,,2,3.9,,
463,BRWB00-1040,2,,2,0.57,,
464,BRQJC1-1060,2,,2,1.24,,
465,BRQJC1-1070,2,,2,1.19,,
466,ABWB00-1890,2,,2,1.73,,
467,RAND-N85656-21,2,ABWB00-1890,1,1.16,,
468,BRHXC1-1130,2,RAND-N85656-21,2,2.41,,4
469,RAND-N66241-33,2,B-22,2,1.13,,
470,B-23,1,RAND-N66241-33,0,0.0,,
471,FRQJE1-0640,2,,2,3.15,,
472,FRQJE1-0650,2,,2,2.15,,
473,FRQJE1-0660,2,,2,1.67,,
474,FRQJE1-0690,2,,2,1.77,,
475,RAND-N47595-35,2,B-23,2,0.92,,
476,B-24,1,RAND-N47595-35,0,0.0,,
477,FRQJE1-0330,2,,2,2.87,,
478,FRQJE1-0340,2,,2,2.14,,
479,FRQJE1-0370,2,,2,1.85,,
480,FRQJE1-0390,2,,2,2.53,,
481,FRQJE1-0400,2,,2,2.29,,
482,RAND-N54671-24,2,B-24,2,0.99,,
483,B-25,1,RAND-N54671-24,0,0.0,,
484,BRHSA1-0490,2,,2,2.13,,
485,BRHSA1-0510,2,,2,1.13,,
486,BRHSA1-0520,2,,2,1.57,,
487,BRWCA1-0530,2,,2,1.27,,4
488,BRWCG1-0580,2,,2,3.39,,4
489,BRHSG1-0600,2,,2,2.37,,
490,BRHSC1-0620,2,,2,2.36,,
491,BRHSC1-0630,2,,2,52.09,,
492,BRHSC1-1080,2,,2,52.79,,
493,BRHSC1-1090,2,,2,55.74,,
494,BRHSC1-1100,2,,2,1.86,,
495,BRHSC1-1120,2,,2,1.59,,
496,B-26,1,,0,0.0,,
497,CLQX00-0030,2,,2,7.32,,4
498,CLWBA2-0050,2,,2,2.75,,
499,CLHX00-0390,2,,2,6.04,,4
500,CLQS00-0290,2,,2,1.39,,6
501,CLHX00-0300,2,,2,3.32,,4
502,CLHS00-0320,2,,2,2.95,,
503,CLHX00-0330,2,,2,4.14,,4
504,B-27,1,B-25,0,0.0,,
505,FJQJ00-0590,2,,2,2.03,,
506,FJQJ00-0600,2,,2,1.17,,
