序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
90,ARWB00-0130,2,,2,1.35,,
91,ARWB00-0140,2,,2,1.07,,
92,A-3,1,A-2,0,0.0,,
93,AJYYA3-0330,2,,2,4.3,,
94,AJZYA6-0360,2,,2,3.48,,
95,AJZY00-0390,2,,2,1.2,,
96,AJYYB1-0400,2,AJYYA3-0330,2,1.27,,
97,AJYY00-0440,2,,2,0.85,,
98,AJCP00-0460,2,,2,1.11,,
99,AJYYC1-0490,2,,2,0.67,,
100,RAND-N92807-36,2,AJYYC1-0490,2,0.55,,
101,AJZYC3-0510,2,RAND-N92807-36,2,1.26,,
102,AJCPD1-0520,2,,2,2.13,,
103,RAND-N47119-22,2,AJCPD1-0520,2,2.67,,
104,AJCPD4-0550,2,RAND-N47119-22,2,8.35,,
105,AJWC00-0670,2,,2,0.43,,4
106,AJCP00-0770,2,,2,0.97,,
107,RAND-N13127-21,2,A-2,2,1.19,,
108,A-4,1,RAND-N13127-21,0,0.0,,
109,DFQJB1-0350,2,,2,1.1,,
110,DFQJB1-0360,2,,2,1.25,,
111,DFQJB2-0370,2,,2,0.63,,
112,DFQJB2-0380,2,,2,0.61,,
113,DFQJB2-0390,2,,2,0.71,,
114,DFQJC2-0420,2,,2,1.13,,
115,DFZY00-0430,2,,2,1.62,,
116,DFYY00-0460,2,,2,1.44,,
117,DFQS00-0480,2,,2,1.08,,6
118,BMZG00-0020,2,,2,0.81,,
119,BMYY00-0121,2,,2,17.14,,
120,BMZY00-0130,2,,2,9.31,,
121,DFZY00-3090,2,,2,0.88,,
122,BMYY00-0311,2,,2,1.21,,
123,BMZY00-0410,2,,2,2.53,,
124,BMYY00-0430,2,,2,2.86,,
125,DMZY00-0760,2,,2,1.5,,
126,AYQJ00-0130,2,,2,41.6,,
127,RAND-N52939-20,2,A-3,1,0.81,,
128,RAND-N2750-3,2,A-4,2,0.87,,
129,A-5,1,"RAND-N2750-3,RAND-N52939-20",0,0.0,,
130,DFQJA3-0850,2,,2,0.96,,
131,DFQJA3-0880,2,,2,1.09,,
132,RAND-N12359-32,2,DFQJA3-0980,2,0.91,,
133,DFZYA4-1220,2,RAND-N12359-32,2,3.71,,
134,DFQJA3-0970,2,,2,0.81,,
135,DFQJA3-0980,2,,2,0.81,,
136,RAND-N20224-34,2,A-4,2,1.33,,
137,RAND-N11562-11,2,A-3,2,1.08,,
138,A-6,1,"RAND-N11562-11,RAND-N20224-34",0,0.0,,
139,AAQX00-0120,2,,1,1.33,,4
140,AAQX00-0140,2,,2,5.97,,4
141,AFHS00-0010,2,,1,1.8,,
142,FFHS00-3530,2,,2,1.36,,
143,AKHS00-0110,2,,2,2.67,,
144,AKWC00-0120,2,,2,2.67,,4
145,AWHS00-0060,2,,1,2.47,,
146,ADHD00-0060,2,,1,3.68,,
147,ADHD00-0700,2,,1,3.18,,
148,ADHD00-0080,2,,1,4.07,,
149,AYZQ00-0110,2,,1,5.67,,
150,AYZQ00-0120,2,,1,6.55,,
151,ACWB00-0170,2,,2,1.91,,
152,ACWC00-0180,2,ACWB00-0170,1,1.89,,4
153,ACWC00-0190,2,,1,2.26,,4
154,ACWC00-0200,2,,1,1.9,,4
155,ABWC00-0150,2,,1,2.84,,4
156,ABWC00-0160,2,,1,3.8,,4
157,ABWC00-0170,2,,1,3.54,,4
158,ABWCB1-0100,2,,2,0.82,,4
159,ABWCB1-0110,2,,2,1.14,,4
160,RAND-N87627-35,2,ABWCB1-0110,1,0.87,,
161,ABWCB2-0200,2,RAND-N87627-35,2,3.51,,4
162,RAND-N76396-27,2,ABWCB1-0100,2,1.04,,
163,ABWCB3-0210,2,RAND-N76396-27,2,0.94,,4
164,RAND-N69627-23,2,ABWCB2-0200,2,3.12,,
165,ABWCB3-0220,2,RAND-N69627-23,2,0.75,,4
166,AEHS00-0140,2,,1,4.49,,
167,ENQSA2-0150,2,,2,1.77,,6
168,ENQSA2-0120,2,,2,1.53,,6
169,ENQSA2-0100,2,,2,1.48,,6
170,ENHSA2-0160,2,,2,2.29,,
171,ARHS00-0150,2,,1,3.71,,
172,RAND-N5714-6,2,A,2,1.5,,
173,B,1,RAND-N5714-6,0,0.0,,
174,B-1,1,,0,0.0,,
175,DMYG00-2070,2,,2,2.18,,
176,DMYG00-1760,2,,2,1.02,,
177,BMYY00-0280,2,,2,2.83,,
178,BMYY00-0290,2,,2,2.24,,
179,BMZY00-0240,2,,2,2.01,,
180,BMYY00-0250,2,,2,1.37,,
181,RAND-N24686-18,2,B-1,2,0.37,,
182,B-2,1,RAND-N24686-18,0,0.0,,
183,CMYG00-0620,2,,2,9.81,,
184,DMZY00-0790,2,,2,19.94,,
185,DMYY00-0800,2,,2,8.87,,
186,RAND-N83780-24,2,B-2,1,1.16,,
187,B-3,1,RAND-N83780-24,0,0.0,,
188,DMZG00-1720,2,,2,22.47,,
189,DMYG00-1730,2,,2,28.22,,
190,B-4,1,,0,0.0,,
191,CAQJ00-0200,2,,2,1.11,,
192,BAHS00-0160,2,,2,1.54,,
193,BAHS00-0170,2,,2,2.17,,
194,RAND-N73930-8,2,B-4,2,1.91,,
195,B-5,1,RAND-N73930-8,0,0.0,,
196,CAHS00-0320,2,,2,2.01,,
197,CAHS00-0370,2,,2,2.14,,
198,CAHS00-0380,2,,2,1.41,,
199,CAHS00-0360,2,,2,1.66,,
200,CAHS00-0400,2,,2,1.64,,
201,B-6,1,B-5,0,0.0,,
202,CAHS00-0640,2,,2,1.56,,
203,CAHX00-0670,2,,2,2.78,,4
204,CAHX00-0680,2,,2,6.53,,4
205,CAWC00-0690,2,,2,2.75,,4
206,B-7,1,,0,0.0,,
207,CKYY00-0230,2,,2,8.51,,
208,CKZQ00-0240,2,,2,9.27,,
209,RAND-N45925-5,2,B-7,1,0.6,,
210,B-8,1,RAND-N45925-5,0,0.0,,
211,CKQX00-0270,2,,2,15.22,,4
212,CKHX00-0290,2,,2,18.04,,4
213,CKHX00-0300,2,,2,31.98,,4
214,CKYY00-0350,2,,2,6.86,,
215,CKZQ00-0360,2,,2,6.98,,
216,DKWCE2-0720,2,,2,4.84,,4
217,DKZQF2-0670,2,,2,2.28,,
218,DKQXB2-0500,2,,2,5.23,,4
219,DKQS00-0450,2,,2,3.27,,6
220,DKQS00-0460,2,,2,5.14,,6
221,DKQS00-1430,2,,2,2.4,,6
222,B-9,1,,0,0.0,,
223,CWQJ00-1790,2,,2,2.26,,
224,CWQJ00-1810,2,,2,1.75,,
225,CWQJ00-1820,2,,2,1.98,,
226,CWQJ00-1920,2,,2,2.4,,
227,RAND-N46136-7,2,B-9,2,0.77,,
228,B-10,1,RAND-N46136-7,0,0.0,,
229,CWHS00-2130,2,,2,7.48,,
230,CWWC00-2150,2,,2,3.59,,4
231,ABWB00-1790,2,,1,2.44,,
232,RAND-N67383-31,2,ABWB00-1790,2,2.94,,
233,CWCP00-2160,2,RAND-N67383-31,2,4.85,,4
234,B-11,1,,0,0.0,,
235,CDQJ00-0400,2,,2,7.18,,
236,CDQJ00-0410,2,,2,4.7,,
237,CDQJ00-0420,2,,2,1.29,,
238,CDQJ00-0430,2,,2,2.16,,
239,CDHS00-0440,2,,2,1.74,,
240,CDHS00-0450,2,,2,0.95,,
241,RAND-N66887-19,2,B-11,2,0.57,,
242,B-12,1,RAND-N66887-19,0,0.0,,
243,CDHS00-0540,2,,2,3.98,,
244,CDHS00-0550,2,,2,3.74,,
245,CDWC00-0580,2,,2,4.22,,4
246,CDWC00-0600,2,,2,3.09,,4
247,CDHX00-0620,2,,2,5.88,,4
248,CDHX00-0660,2,,2,2.96,,4
249,CDHS00-0670,2,,2,6.95,,
250,CDHD00-0690,2,,2,3.72,,
251,B-13,1,,0,0.0,,
252,ABYYC1-0250,2,,1,7.83,,
253,ABZYC1-0260,2,,1,6.87,,
254,ABYYD1-0290,2,,1,8.46,,
255,ABZYD1-0300,2,,1,10.12,,
256,ABYYC2-0430,2,,3,1.48,,
257,ABZYC2-0440,2,,2,1.75,,
258,ABYYC2-0450,2,,2,1.6,,
259,ABYYE3-0470,2,,1,2.07,,
260,ABZYE3-0480,2,,2,1.6,,
261,ABYYE3-0490,2,,1,1.81,,
262,ABZYE3-0500,2,,1,2.07,,
263,ABCPG1-0950,2,,2,9.63,,
264,RAND-N50076-13,2,ABCPG1-0950,2,7.6,,
265,ABCPG2-0970,2,RAND-N50076-13,2,11.62,,
266,ABCPH1-1030,2,,2,1.8,,
267,RAND-N81308-14,2,ABCPH1-1030,1,1.81,,
268,ABCPH2-1050,2,RAND-N81308-14,2,2.06,,
269,ABCPH3-1060,2,,2,0.99,,
270,ABCPH4-1081,2,,2,4.77,,
271,ABCPH4-1100,2,ABCPH3-1060,2,4.39,,
272,RAND-N17814-28,2,ABCPH1-1030,1,1.22,,
273,ABCPH4-1110,2,RAND-N17814-28,2,3.7,,
274,ABCPH5-1120,2,"ABCPH4-1081,ABCPH4-1100",2,1.9,,
275,RAND-N73032-4,2,ABCPH2-1050,2,2.12,,
276,ABCPH5-1150,2,"ABCPH4-1100,RAND-N73032-4",2,3.0,,
277,RAND-N58021-1,2,ABCPH5-1120,2,1.9,,
278,ABCPH5-1160,2,RAND-N58021-1,2,2.04,,
279,RAND-N98804-30,2,ABCPH2-1050,2,1.41,,
280,ABCPH5-1170,2,"ABCPH4-1100,RAND-N98804-30",2,1.95,,
281,ABYYC3-0530,2,,2,4.24,,
282,ABZYC3-0540,2,,2,4.34,,
283,ABYYE4-0570,2,,2,4.42,,
284,ABZYE4-0580,2,,2,4.96,,
285,ABYYC4-0590,2,,2,2.03,,
286,ABZYC4-0600,2,,2,2.1,,
287,ABZYC4-0620,2,,2,1.45,,
288,ABZYC5-0660,2,,2,2.08,,
289,ABZYE5-0680,2,,2,2.15,,
290,ABYYE5-0690,2,,2,1.8,,
291,ABZYE5-0700,2,,2,1.5,,
292,B-14,1,,0,0.0,,
293,BQQJ00-0180,2,,2,4.89,,2
294,BQQXA1-0190,2,,2,2.86,,4
295,BQQSA1-0210,2,,2,2.59,,6
296,BQZGB1-0250,2,,2,2.84,,
297,RAND-N29159-17,2,BQZGB1-0250,2,2.34,,
298,BQZGB1-0260,2,RAND-N29159-17,2,2.27,,
299,BQWCD1-0290,2,,2,1.48,,4
300,B-15,1,,0,0.0,,
301,BEQX00-0190,2,,2,4.59,,4
302,BEQXF2-0200,2,,2,1.33,,4
303,BEHX00-0210,2,,2,7.13,,4
304,BEHS00-0220,2,,2,3.25,,
305,B-16,1,,0,0.0,,
306,DEQJ00-0340,2,,2,2.14,,
307,DEQJ00-0350,2,,2,1.55,,
308,CEQS00-0391,2,,2,1.09,,6
309,CEQS00-0393,2,,2,1.15,,6
310,CEQX00-0400,2,,2,3.22,,4
311,CEHS00-0410,2,,2,3.78,,
312,CEHS00-0420,2,,2,2.03,,
313,CEHS00-0440,2,,2,3.2,,
314,CEHS00-0450,2,,2,1.23,,
315,CEQJE1-0470,2,,2,0.96,,
316,CEZY00-0500,2,,2,2.46,,
317,CEYE00-0510,2,,2,3.02,,
318,CEQJ00-0525,2,,1,1.41,,
319,CEZQ00-0530,2,,2,2.0,,
320,CEQJ00-0550,2,,2,0.78,,
321,CEZY00-0570,2,,2,1.76,,
322,CEHSE1-0590,2,,2,1.81,,
323,CEZGE1-0600,2,,2,2.61,,
324,RAND-N38998-25,2,B-16,1,1.14,,
325,B-17,1,RAND-N38998-25,0,0.0,,
326,CEQS00-0610,2,,2,2.82,,6
327,CEQS00-0630,2,,2,1.2,,6
328,CEHS00-0700,2,,2,2.71,,
329,CEQJ00-0720,2,,2,0.76,,
330,CEQJ00-0730,2,,2,1.17,,
331,CEHX00-0740,2,,2,0.58,,4
332,CEHS00-0750,2,,2,1.75,,
333,CEZG00-0760,2,,2,1.88,,
334,CEZQ00-0770,2,,2,1.99,,
335,CEWB00-0780,2,,2,1.74,,
336,CEZY00-0790,2,,2,2.04,,
337,CEYY00-0800,2,,2,2.24,,
338,CEZY00-0810,2,,2,2.19,,
339,CEYY00-0820,2,,2,1.67,,
340,CEYY00-0840,2,,2,1.15,,
341,B-18,1,,0,0.0,,
342,CXQS00-0250,2,,2,25.41,,6
343,CXQS00-0260,2,,2,18.74,,6
344,CXHD00-0280,2,,2,25.14,,
345,CXHS00-0290,2,,2,25.88,,
346,CXHX00-0300,2,,2,21.05,,4
347,CXHD00-0310,2,,2,19.69,,
348,CXHS00-0320,2,,2,31.4,,
349,CXHX00-0330,2,,2,25.82,,4
350,CXWC00-0340,2,,2,3.05,,4
351,RAND-N79538-26,2,B-18,2,1.43,,
352,B-19,1,RAND-N79538-26,0,0.0,,
353,CXHS00-0240,2,,2,5.59,,
354,CXQS00-0350,2,,2,24.95,,6
355,CXQX00-0370,2,,2,52.89,,4
356,CXHD00-0380,2,,2,55.99,,
357,CXHX00-0400,2,,2,36.07,,4
358,CXHS00-0420,2,,2,48.01,,
359,CXHX00-0430,2,,2,47.42,,4
360,CXWC00-0440,2,,2,6.34,,4
361,CXQJ00-0450,2,,2,25.72,,
362,CXQJA2-1800,2,,2,11.7,,
363,CXQJA2-1810,2,,2,13.42,,
364,B-20,1,,0,0.0,,
365,EGWBF1-0250,2,,2,4.6,,
366,EGHSF5-0290,2,,2,6.36,,
367,EGWCF6-0300,2,,2,4.79,,4
368,RAND-N81952-16,2,EGWCF6-0300,2,4.45,,
369,EGWCF7-0310,2,RAND-N81952-16,2,4.76,,4
370,EGWCF8-0320,2,EGWCF7-0310,2,5.93,,4
371,RAND-N11174-33,2,EGWCF7-0310,2,4.35,,
372,EGWCF9-0330,2,RAND-N11174-33,2,4.87,,4
373,B-21,1,,0,0.0,,
374,RAND-N69218-10,2,FRQJD1-1770,1,1.2,,
375,FRQJ00-1740,2,RAND-N69218-10,2,1.52,,
376,RAND-N15938-12,2,FRQJD1-1770,2,1.02,,
377,FRQJ00-1750,2,RAND-N15938-12,2,1.26,,
378,RAND-N74309-0,2,FRQJD1-1770,2,1.5,,
379,FRQJ00-1760,2,RAND-N74309-0,2,0.93,,
380,FRQJD1-1770,2,,2,1.88,,
381,ARWBD1-1820,2,,2,1.58,,
382,B-22,1,B-21,0,0.0,,
383,BRZYA1-0170,2,,2,1.23,,
384,BRYYA1-0190,2,,2,1.09,,
385,BRZYC1-0250,2,,2,0.92,,
386,BRYYC1-0260,2,,2,1.41,,
387,BRZYD1-0270,2,,2,0.69,,
388,BRYYD1-0280,2,,2,1.06,,
389,BRYYB1-0310,2,,2,2.06,,
390,BRZYF1-0420,2,,2,62.07,,
391,BRYYF1-0430,2,,2,2.57,,
392,BRZYF1-0450,2,,2,1.64,,
393,BRZYF1-0460,2,,2,2.2,,
394,BRYYF1-0470,2,,2,2.91,,
395,BRHSF1-0700,2,,2,2.09,,
396,BRQJA1-0720,2,,2,2.58,,
397,BRQJF1-0780,2,,2,3.23,,
398,BRZYF1-0800,2,,2,1.31,,
399,BRZYF1-0840,2,,2,1.28,,
400,BRYYF1-0870,2,,2,1.38,,
401,BRYYF1-0885,2,,2,0.73,,
402,BRYYF1-0890,2,,2,0.87,,
403,BRYYF1-0900,2,,2,1.66,,
404,BRYYF1-0930,2,,2,1.08,,
405,BRQJF1-0955,2,,2,1.13,,
406,BRQJF1-0960,2,,2,0.71,,
407,BRQJB1-0970,2,,2,1.0,,
408,BRQJD1-1010,2,,2,1.12,,
409,BRQJ00-1030,2,,2,3.5,,
410,BRWB00-1050,2,,2,1.01,,
411,BRQJC1-1060,2,,2,1.32,,
412,BRQJC1-1070,2,,2,0.95,,
413,ABWB00-1890,2,,2,1.21,,
414,RAND-N98221-15,2,B-22,2,0.8,,
415,B-23,1,RAND-N98221-15,0,0.0,,
416,FRQJE1-0640,2,,2,2.25,,
417,FRQJE1-0670,2,,2,3.28,,
418,FRQJE1-0690,2,,2,1.99,,
419,B-24,1,B-23,0,0.0,,
420,FRQJE1-0340,2,,2,3.09,,
421,FRQJE1-0400,2,,2,1.82,,
422,B-25,1,B-24,0,0.0,,
423,BRHSA1-0490,2,,2,2.26,,
424,BRHSA1-0500,2,,2,2.21,,
425,BRHSA1-0520,2,,2,1.01,,
426,BRWCA1-0530,2,,2,1.71,,4
427,BRWCA1-0540,2,,2,2.14,,4
428,BRWCA1-0550,2,,2,1.67,,4
429,BRWCA1-0560,2,,2,2.84,,4
430,BRHSG1-0570,2,,2,1.17,,
431,BRWCG1-0580,2,,2,1.95,,4
432,BRHSG1-0600,2,,2,1.78,,
433,BRHSC1-0620,2,,2,1.78,,
434,BRHSC1-0630,2,,2,58.2,,
435,BRHSC1-1080,2,,2,61.38,,
436,BRHSC1-1090,2,,2,55.62,,
437,BRHSC1-1120,2,,2,1.69,,
438,B-26,1,,0,0.0,,
439,CLQX00-0030,2,,2,5.22,,4
440,CLWBA2-0050,2,,2,3.0,,
441,CLQX00-0380,2,,2,4.5,,4
442,CLHX00-0620,2,,2,0.63,,4
443,CLHS00-0630,2,,2,5.4,,
444,CLHX00-0270,2,,2,2.94,,4
445,CLHX00-0280,2,,2,2.26,,4
446,CLHX00-0300,2,,2,3.24,,4
447,CLHX00-0330,2,,2,3.89,,4
448,RAND-N95796-29,2,B-25,2,0.86,,
449,B-27,1,RAND-N95796-29,0,0.0,,
450,FJQJ00-0590,2,,2,0.83,,
451,FJQJ00-0600,2,,2,1.14,,
