序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
91,ENHSB1-0420,2,,1,2.21,,
92,ENHSB1-0410,2,,1,2.25,,
93,ENHSB1-0400,2,,1,1.53,,
94,ARWB00-0030,2,,2,1.83,,
95,ARWB00-0050,2,,2,1.87,,
96,ARWB00-0060,2,,2,2.28,,
97,ARWB00-0070,2,,2,2.69,,
98,ARWB00-0080,2,,2,2.62,,
99,ARWB00-0100,2,,2,1.07,,
100,ARWB00-0140,2,,2,1.17,,
101,RAND-N89050-13,2,A-2,2,1.07,,
102,A-3,1,RAND-N89050-13,0,0.0,,
103,AJYYA2-0320,2,,2,0.93,,
104,AJYYA3-0330,2,AJYYA2-0320,2,3.92,,
105,AJZYA5-0350,2,,2,0.97,,
106,AJZYA6-0360,2,AJZYA5-0350,2,5.17,,
107,AJYY00-0380,2,,2,1.14,,
108,AJZY00-0390,2,,2,0.96,,
109,AJYYB1-0400,2,AJYYA3-0330,2,1.29,,
110,AJYYB2-0410,2,,2,1.85,,
111,RAND-N4736-24,2,AJZYA6-0360,2,5.95,,
112,AJZY00-0450,2,RAND-N4736-24,2,0.7,,
113,AJCP00-0470,2,,2,1.24,,
114,AJCP00-0480,2,,2,1.19,,
115,AJYYC1-0490,2,,2,0.69,,
116,AJYYC2-0500,2,AJYYC1-0490,2,0.76,,
117,AJCPD1-0520,2,AJCP00-0480,2,2.58,,
118,RAND-N91391-8,2,AJCPD1-0520,2,3.59,,
119,AJCPD4-0550,2,RAND-N91391-8,2,6.02,,
120,AJWC00-0650,2,,2,2.03,,4
121,AJWC00-0660,2,,2,2.01,,4
122,A-4,1,A-2,0,0.0,,
123,DFQJB1-0340,2,,2,1.24,,
124,DFQJB2-0370,2,,2,0.64,,
125,DFQJB2-0390,2,,2,0.8,,
126,DFQJB2-0400,2,,2,0.64,,
127,DFQJC1-0410,2,,2,1.97,,
128,DFYY00-0450,2,,2,1.36,,
129,DFQS00-0480,2,,2,1.18,,6
130,BMZG00-0020,2,,2,0.46,,
131,DFZY00-3100,2,,2,0.78,,
132,BMZY00-0300,2,DFZY00-3100,2,1.21,,
133,BMYY00-0311,2,,2,0.95,,
134,BMZY00-0400,2,,2,2.31,,
135,BMZY00-0410,2,,2,2.69,,
136,BMYY00-0420,2,,2,1.65,,
137,A-5,1,"A-3,A-4",0,0.0,,
138,DFQJA3-0870,2,,2,0.76,,
139,RAND-N83507-11,2,DFQJA3-0990,2,0.82,,
140,RAND-N26394-5,2,DFQJA3-0870,2,1.2,,
141,DFYYA4-1230,2,"RAND-N26394-5,RAND-N83507-11",2,5.78,,
142,DFQJA3-0970,2,,2,0.79,,
143,DFQJA3-0980,2,,2,1.07,,
144,DFQJA3-0990,2,,2,1.02,,
145,RAND-N92596-19,2,A-3,2,1.24,,
146,A-6,1,"A-4,RAND-N92596-19",0,0.0,,
147,AAQX00-0120,2,,1,1.79,,4
148,AKHD00-0090,2,,1,7.69,,
149,AKHS00-0110,2,,2,1.83,,
150,AKWC00-0120,2,,2,3.18,,4
151,ADHD00-0060,2,,1,4.73,,
152,ADHD00-0700,2,,1,3.83,,
153,AYZQ00-0110,2,,1,7.95,,
154,AYZQ00-0120,2,,1,6.4,,
155,ACWC00-0180,2,,1,1.55,,4
156,ACWC00-0190,2,,1,1.69,,4
157,ABWC00-0140,2,,1,3.39,,4
158,ABWC00-0170,2,,1,3.79,,4
159,ABWC00-0180,2,,1,3.32,,4
160,ABWCB2-0190,2,,2,4.53,,4
161,ABWCB2-0200,2,,2,4.5,,4
162,ABWCB3-0210,2,ABWCB2-0190,2,0.64,,4
163,AEHS00-0140,2,,1,4.16,,
164,AEHS00-0150,2,,1,2.98,,
165,DXHS00-0060,2,,2,1.56,,
166,ENQSA2-0130,2,,2,1.94,,6
167,ENQSA2-0120,2,,2,1.98,,6
168,ENQSA2-0100,2,,2,1.68,,6
169,ENHSA2-0160,2,,2,1.54,,
170,ARHS00-0150,2,,1,3.07,,
171,ARHS00-0160,2,,1,4.19,,
172,B,1,A,0,0.0,,
173,B-1,1,,0,0.0,,
174,DMZG00-1790,2,,2,1.01,,
175,DMYG00-2070,2,,2,2.17,,
176,DMYG00-2080,2,,2,1.63,,
177,BMZY00-0260,2,,2,1.65,,
178,BMZY00-0270,2,,2,2.11,,
179,BMYY00-0280,2,,2,2.33,,
180,BMZY00-0240,2,,2,1.96,,
181,B-2,1,B-1,0,0.0,,
182,CMQQ00-0630,2,,2,6.47,,2
183,DMZY00-0790,2,,2,13.5,,
184,B-3,1,B-2,0,0.0,,
185,DMZG00-1720,2,,2,32.64,,
186,DMYG00-1730,2,,2,21.67,,
187,DMYG00-1740,2,,2,4.58,,
188,DMYG00-1750,2,,2,5.13,,
189,FMQQ00-3170,2,,2,5.44,,2
190,B-4,1,,0,0.0,,
191,CAQJ00-0200,2,,2,0.82,,
192,BAHS00-0170,2,,2,1.1,,
193,BAHS00-0190,2,,2,1.26,,
194,B-5,1,B-4,0,0.0,,
195,CAHS00-0320,2,,2,1.98,,
196,CAHS00-0340,2,,2,2.27,,
197,CAHS00-0350,2,,2,1.94,,
198,CAHS00-0370,2,,2,2.51,,
199,CAHS00-0390,2,,2,2.19,,
200,CAHX00-0410,2,,2,4.41,,4
201,RAND-N85913-9,2,B-5,2,1.16,,
202,B-6,1,RAND-N85913-9,0,0.0,,
203,CAHS00-0640,2,,2,2.19,,
204,CAHS00-0660,2,,2,1.45,,
205,CAHX00-0680,2,,2,5.09,,4
206,CAWC00-0690,2,,2,2.57,,4
207,B-7,1,,0,0.0,,
208,CKZY00-0220,2,,2,9.71,,
209,CKZQ00-0240,2,,2,7.45,,
210,FKQJ00-0010,2,,2,15.48,,
211,RAND-N75288-15,2,B-7,2,0.97,,
212,B-8,1,RAND-N75288-15,0,0.0,,
213,CKQS00-0250,2,,2,7.73,,6
214,CKHX00-0290,2,,2,20.03,,4
215,CKHX00-0300,2,,2,23.57,,4
216,CKHX00-0310,2,,2,39.66,,4
217,CKHS00-0320,2,,2,41.67,,
218,CKZY00-0340,2,,2,8.01,,
219,CKZQ00-0360,2,,2,8.1,,
220,RAND-N76785-0,2,CKQS00-0250,2,6.76,,
221,DKQS00-0740,2,RAND-N76785-0,2,5.97,,6
222,DKWCE2-0720,2,CKQS00-0250,2,4.6,,4
223,RAND-N21195-3,2,CKQS00-0250,2,7.93,,
224,DKZQF2-0670,2,RAND-N21195-3,2,3.14,,
225,DKQXB2-0500,2,CKQS00-0250,2,4.58,,4
226,DKQS00-0450,2,CKQS00-0250,2,3.84,,6
227,RAND-N97528-7,2,CKQS00-0250,2,12.36,,
228,DKQS00-0470,2,RAND-N97528-7,2,4.41,,6
229,B-9,1,,0,0.0,,
230,CWQJ00-1690,2,,2,2.58,,
231,CWQJ00-1790,2,,2,1.79,,
232,CWQJ00-1810,2,,2,2.54,,
233,CWQJ00-1820,2,,2,2.82,,
234,CWQJ00-1900,2,,2,2.03,,
235,CWQJ00-1910,2,,2,2.83,,
236,CWQJ00-1920,2,,2,2.57,,
237,B-10,1,B-9,0,0.0,,
238,CWHS00-2110,2,,2,4.58,,
239,CWHS00-2130,2,,2,6.52,,
240,ABWB00-1790,2,,1,2.35,,
241,CWCP00-2160,2,ABWB00-1790,2,6.82,,4
242,CWQJ00-1710,2,,2,1.27,,
243,B-11,1,,0,0.0,,
244,CDQJ00-0400,2,,2,5.42,,
245,CDQJ00-0410,2,,2,3.2,,
246,CDQJ00-0430,2,,2,1.53,,
247,B-12,1,B-11,0,0.0,,
248,CDHS00-0550,2,,2,2.59,,
249,CDHS00-0560,2,,2,3.31,,
250,CDWC00-0580,2,,2,3.69,,4
251,CDWC00-0590,2,,2,3.57,,4
252,CDWC00-0610,2,,2,3.0,,4
253,CDHX00-0620,2,,2,4.58,,4
254,CDHS00-0670,2,,2,5.18,,
255,CDHD00-0690,2,,2,4.59,,
256,CDWC00-0700,2,,2,3.49,,4
257,B-13,1,,0,0.0,,
258,ABYYC1-0230,2,,1,8.94,,
259,ABZYC1-0240,2,,1,8.26,,
260,ABYYC1-0250,2,,1,9.77,,
261,ABYYD1-0270,2,,1,8.02,,
262,ABZYD1-0280,2,,1,6.97,,
263,ABYYD1-0290,2,,1,7.08,,
264,ABZYC2-0440,2,,2,1.48,,
265,ABYYC2-0450,2,,2,0.68,,
266,ABZYC2-0460,2,,1,1.34,,
267,ABYYE3-0470,2,,1,2.3,,
268,ABZYE3-0480,2,,2,1.91,,
269,ABYYE3-0490,2,,1,2.25,,
270,ABCPG1-0950,2,,2,7.25,,
271,ABCPG2-0960,2,ABCPG1-0950,2,6.87,,
272,RAND-N36087-17,2,ABCPG1-0950,2,4.81,,
273,ABCPG2-0970,2,RAND-N36087-17,2,6.27,,
274,RAND-N8158-16,2,ABCPG2-0970,2,7.1,,
275,ABCPG3-0980,2,"ABCPG2-0960,RAND-N8158-16",2,6.57,,
276,ABCPG3-1000,2,ABCPG2-0970,2,4.31,,
277,RAND-N96443-4,2,ABCPG2-0960,2,4.2,,
278,ABCPG4-1010,2,"ABCPG3-1000,RAND-N96443-4",2,4.48,,
279,ABCPH1-1020,2,,2,2.19,,
280,ABCPH1-1030,2,,2,1.85,,
281,ABCPH2-1040,2,ABCPH1-1020,2,1.53,,
282,ABCPH3-1060,2,ABCPH1-1020,2,0.9,,
283,RAND-N27549-21,2,ABCPH2-1040,2,1.39,,
284,ABCPH4-1081,2,RAND-N27549-21,2,2.33,,
285,RAND-N25801-18,2,ABCPH3-1060,2,0.69,,
286,ABCPH4-1100,2,RAND-N25801-18,2,3.93,,
287,ABCPH5-1120,2,"ABCPH4-1081,ABCPH4-1100",2,2.02,,
288,ABCPH5-1150,2,"ABCPH1-1030,ABCPH4-1100",2,3.04,,
289,ABCPH5-1160,2,ABCPH5-1120,2,1.47,,
290,ABCPH5-1170,2,"ABCPH1-1030,ABCPH4-1100",2,2.0,,
291,ABYYC3-0510,2,,2,3.29,,
292,ABZYC3-0520,2,,2,4.28,,
293,ABYYC3-0530,2,,2,3.88,,
294,ABZYC3-0540,2,,2,4.2,,
295,ABZYE4-0560,2,,2,4.32,,
296,ABYYE4-0570,2,,2,4.15,,
297,ABZYC4-0600,2,,2,2.09,,
298,ABZYC4-0620,2,,2,1.15,,
299,ABYYC5-0630,2,,2,3.18,,
300,ABZYC5-0640,2,,2,4.08,,
301,ABZYC5-0660,2,,2,2.09,,
302,ABYYE5-0670,2,,2,3.01,,
303,ABZYE5-0680,2,,2,3.22,,
304,ABYYE5-0690,2,,2,0.98,,
305,B-14,1,,0,0.0,,
306,BQQJ00-0180,2,,2,2.95,,2
307,BQQXA1-0190,2,,2,1.88,,4
308,BQQSA1-0210,2,,2,1.82,,6
309,BQQXA2-0240,2,,2,2.4,,4
310,BQZGB1-0260,2,,2,2.67,,
311,B-15,1,,0,0.0,,
312,BEQX00-0180,2,,2,8.75,,4
313,BEQX00-0190,2,,2,2.94,,4
314,BEQXF2-0200,2,,2,0.97,,4
315,BEHX00-0210,2,,2,4.62,,4
316,BEHS00-0220,2,,2,3.53,,
317,B-16,1,,0,0.0,,
318,CEHS00-0420,2,,2,1.5,,
319,CEHS00-0440,2,,2,3.46,,
320,CEHS00-0450,2,,2,2.08,,
321,CEZY00-0500,2,,2,3.0,,
322,CEZQ00-0530,2,,2,2.01,,
323,CEQJ00-0540,2,,2,1.43,,
324,CEQJ00-0550,2,,2,1.07,,
325,CEHX00-0560,2,,2,0.61,,4
326,CEZY00-0570,2,,2,1.45,,
327,B-17,1,B-16,0,0.0,,
328,CEQS00-0610,2,,2,3.63,,6
329,CEQS00-0620,2,,2,1.58,,6
330,ABQS00-2130,2,,2,1.78,,6
331,RAND-N80393-14,2,ABQS00-2130,2,1.64,,
332,CEQS00-0630,2,RAND-N80393-14,2,1.08,,6
333,CEQX00-0650,2,,2,1.69,,4
334,CEHX00-0660,2,,2,3.19,,4
335,CEHS00-0670,2,,2,2.26,,
336,CEHS00-0680,2,,2,1.08,,
337,CEWC00-0710,2,,2,1.71,,4
338,CEQJ00-0720,2,,2,0.93,,
339,CEHX00-0740,2,,2,0.48,,4
340,CEHS00-0750,2,,2,2.46,,
341,CEZG00-0760,2,,2,2.61,,
342,CEZY00-0790,2,,2,2.05,,
343,CEYY00-0800,2,,2,1.54,,
344,CEZY00-0810,2,,2,2.05,,
345,CEZY00-0830,2,,2,1.71,,
346,CEYY00-0840,2,,2,1.68,,
347,B-18,1,,0,0.0,,
348,CXQS00-0250,2,,2,29.56,,6
349,CXQS00-0260,2,,2,40.33,,6
350,CXQX00-0270,2,,2,22.39,,4
351,CXHD00-0310,2,,2,31.05,,
352,RAND-N19203-6,2,B-18,2,0.91,,
353,B-19,1,RAND-N19203-6,0,0.0,,
354,CXHS00-0240,2,,2,6.9,,
355,CXQS00-0350,2,,2,16.29,,6
356,CXHD00-0410,2,,2,33.94,,
357,CXHX00-0430,2,,2,35.85,,4
358,CXQJA2-1770,2,,2,15.82,,
359,CXQJA2-1780,2,,2,11.16,,
360,CXQJA2-1790,2,,2,12.3,,
361,B-20,1,,0,0.0,,
362,EGWBF1-0250,2,,2,5.09,,
363,EGWBF2-0260,2,,2,3.79,,
364,EGHSF3-0270,2,,2,6.09,,
365,EGHSF4-0280,2,,2,4.58,,
366,EGHSF5-0290,2,EGHSF3-0270,2,4.97,,
367,EGWCF6-0300,2,EGHSF4-0280,2,6.75,,4
368,RAND-N3221-23,2,EGWCF6-0300,1,5.08,,
369,EGWCF7-0310,2,RAND-N3221-23,2,3.09,,4
370,EGWCF8-0320,2,EGWCF7-0310,2,7.95,,4
371,RAND-N92344-20,2,EGWCF7-0310,2,5.81,,
372,EGWCF9-0330,2,RAND-N92344-20,2,5.42,,4
373,B-21,1,,0,0.0,,
374,FRQJ00-1740,2,FRQJD1-1770,2,1.2,,
375,FRQJ00-1750,2,FRQJD1-1770,2,1.19,,
376,FRQJ00-1760,2,FRQJD1-1770,2,1.09,,
377,FRQJD1-1770,2,,2,1.62,,
378,ARWBD1-1780,2,FRQJD1-1770,2,0.82,,
379,RAND-N17832-10,2,FRQJ00-1740,2,1.77,,
380,ARWBD1-1790,2,RAND-N17832-10,2,1.02,,
381,ARWBD1-1820,2,,2,1.77,,
382,B-22,1,B-21,0,0.0,,
383,BRZYA1-0170,2,,2,1.09,,
384,BRYYA1-0200,2,,2,0.99,,
385,BRZYB1-0220,2,,2,1.49,,
386,BRYYB1-0240,2,,2,2.92,,
387,BRYYC1-0260,2,,2,1.7,,
388,BRZYD1-0270,2,,2,0.68,,
389,BRYYD1-0280,2,,2,1.09,,
390,BRZYB1-0300,2,,2,1.37,,
391,BRYYB1-0320,2,,2,1.72,,
392,BRZYF1-0410,2,,2,1.49,,
393,BRZYF1-0420,2,,2,43.1,,
394,BRYYF1-0430,2,,2,2.23,,
395,BRYYF1-0440,2,,2,47.72,,
396,BRZYF1-0450,2,,2,2.16,,
397,BRZYF1-0460,2,,2,2.81,,
398,BRYYF1-0470,2,,2,2.43,,
399,BRYYF1-0480,2,,2,1.82,,
400,BRHSF1-0700,2,,2,1.53,,
401,BRQJA1-0710,2,,2,1.96,,
402,BRQJA1-0730,2,,2,0.71,,
403,BRQJF1-0770,2,,2,1.84,,
404,BRZYF1-0790,2,,2,1.28,,
405,BRZYF1-0820,2,,2,0.69,,
406,BRZYF1-0830,2,,2,0.94,,
407,BRZYF1-0840,2,,2,1.41,,
408,BRYYF1-0890,2,,2,1.04,,
409,BRZYF1-0910,2,,2,2.13,,
410,BRZYF1-0920,2,,2,1.53,,
411,BRQJB1-0970,2,,2,0.71,,
412,BRQJB1-0980,2,,2,0.6,,
413,BRQJC1-0990,2,,2,60.95,,
414,BRQJC1-1060,2,,2,0.85,,
415,BRQJC1-1070,2,,2,0.88,,
416,BRHXC1-1130,2,,2,2.72,,4
417,RAND-N12171-2,2,B-22,1,1.01,,
418,B-23,1,RAND-N12171-2,0,0.0,,
419,FRQJE1-0640,2,,2,1.97,,
420,FRQJE1-0650,2,,2,3.22,,
421,FRQJE1-0660,2,,2,3.28,,
422,FRQJE1-0670,2,,2,2.48,,
423,RAND-N74478-1,2,B-23,2,1.21,,
424,B-24,1,RAND-N74478-1,0,0.0,,
425,FRQJE1-0330,2,,2,2.28,,
426,FRQJE1-0340,2,,2,3.14,,
427,FRQJE1-0350,2,,2,2.69,,
428,FRQJE1-0360,2,,2,2.13,,
429,FRQJE1-0370,2,,2,3.12,,
430,FRQJE1-0400,2,,2,2.37,,
431,RAND-N35994-22,2,B-24,2,1.33,,
432,B-25,1,RAND-N35994-22,0,0.0,,
433,BRHSA1-0500,2,,2,1.92,,
434,BRHSA1-0510,2,,2,0.64,,
435,BRHSA1-0520,2,,2,1.45,,
436,BRWCA1-0540,2,,2,1.76,,4
437,BRHSG1-0570,2,,2,0.64,,
438,BRWCG1-0580,2,,2,1.11,,4
439,BRHSG1-0590,2,,2,1.34,,
440,BRHSG1-0600,2,,2,2.47,,
441,BRHSG1-0610,2,,2,0.47,,
442,BRHSC1-0620,2,,2,1.91,,
443,BRHSC1-0630,2,,2,66.4,,
444,BRHSC1-1090,2,,2,39.59,,
445,BRHSC1-1110,2,,2,45.16,,
446,B-26,1,,0,0.0,,
447,CLQX00-0030,2,,2,8.87,,4
448,CLQX00-0380,2,,2,5.16,,4
449,CLHX00-0390,2,,2,4.94,,4
450,CLQS00-0250,2,,2,3.72,,6
451,CLQX00-0260,2,,2,5.31,,4
452,CLHX00-0270,2,,2,2.18,,4
453,CLQS00-0290,2,,2,1.93,,6
454,CLHX00-0300,2,,2,2.53,,4
455,CLHS00-0320,2,,2,6.23,,
456,RAND-N96236-12,2,B-25,1,0.89,,
457,B-27,1,RAND-N96236-12,0,0.0,,
458,FJQJ00-0600,2,,2,0.98,,
459,FJQJ00-0610,2,,2,1.72,,
