序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
90,AGHS00-0120,2,,2,1.89,,
91,ENWCB1-0390,2,,2,1.63,,4
92,ENHSB1-0380,2,,1,2.49,,
93,ENHSB1-0430,2,,1,2.33,,
94,ENHSB1-0310,2,,1,0.68,,
95,ENHSB1-0320,2,,1,1.65,,
96,ENHSB1-0330,2,,1,2.1,,
97,ENHSB1-0340,2,,1,2.38,,
98,ENWCB1-0370,2,,1,2.05,,4
99,ENQSB1-0360,2,,1,2.24,,6
100,ENHDB1-0290,2,,1,1.73,,
101,ENHDB1-0280,2,,1,1.98,,
102,ENHDB1-0250,2,,1,2.46,,
103,ENHDB1-0240,2,,1,1.43,,
104,ENHDB1-0230,2,,1,1.45,,
105,ENWCB1-0350,2,,5,1.46,,4
106,ENHDB1-0210,2,,1,1.71,,
107,ENHDB1-0200,2,,1,2.03,,
108,ENHDB1-0190,2,,1,1.62,,
109,ENHSB1-0170,2,,1,2.01,,
110,ENHSB1-0440,2,,1,1.89,,
111,ENHSB1-0420,2,,1,1.34,,
112,ENHSB1-0410,2,,1,2.61,,
113,ARWB00-0030,2,,2,2.57,,
114,ARWB00-0040,2,,2,1.82,,
115,ARWB00-0060,2,,2,2.41,,
116,ARWB00-0070,2,,2,1.99,,
117,ARWB00-0080,2,,2,2.38,,
118,A-3,1,A-2,0,0.0,,
119,AJYYA2-0320,2,,2,1.02,,
120,AJYYA3-0330,2,AJYYA2-0320,2,3.99,,
121,AJZYA4-0340,2,,2,1.5,,
122,AJZYA5-0350,2,AJZYA4-0340,2,1.09,,
123,AJZY00-0390,2,,2,1.03,,
124,AJYYB1-0400,2,AJYYA3-0330,2,0.3,,
125,AJZYB4-0430,2,,2,1.67,,
126,AJZY00-0450,2,AJZYA5-0350,2,1.28,,
127,AJCP00-0460,2,,2,1.09,,
128,AJCP00-0480,2,,2,0.67,,
129,AJYYC1-0490,2,,2,0.78,,
130,AJYYC2-0500,2,AJYYC1-0490,2,0.86,,
131,AJZYC3-0510,2,AJYYC1-0490,2,0.88,,
132,AJCPD1-0520,2,AJCP00-0480,2,2.53,,
133,AJCPD2-0530,2,AJCP00-0460,2,2.61,,
134,AJCPD4-0550,2,AJCPD1-0520,2,9.03,,
135,AJWC00-0650,2,,2,1.79,,4
136,AJWC00-0660,2,,2,1.65,,4
137,AJWC00-0670,2,,2,0.57,,4
138,AJCP00-0770,2,,2,0.72,,
139,A-4,1,A-2,0,0.0,,
140,DFQJB1-0340,2,,2,0.81,,
141,DFQJB1-0360,2,,2,0.81,,
142,DFQJB2-0380,2,,2,0.81,,
143,DFQJB2-0390,2,,2,0.88,,
144,DFQJC1-0410,2,,2,1.43,,
145,DFZY00-0440,2,,2,1.03,,
146,DFYY00-0460,2,,2,1.12,,
147,DFZG00-0470,2,,2,1.42,,
148,BMZG00-0020,2,,2,0.81,,
149,BMYY00-0030,2,,2,2.95,,
150,BMYY00-0121,2,,2,14.74,,
151,BMZY00-0130,2,,2,15.15,,
152,DFZY00-3090,2,,2,0.56,,
153,DFYY00-3110,2,,2,0.39,,
154,DFYY00-3120,2,,2,0.59,,
155,BMZY00-0410,2,,2,2.3,,
156,BMYY00-0420,2,,2,3.09,,
157,BMYY00-0430,2,,2,3.07,,
158,DMZY00-0760,2,,2,0.72,,
159,DMYY00-0770,2,,2,1.45,,
160,FMQJ00-2540,2,,2,2.1,,
161,AYQJ00-0130,2,,2,33.45,,
162,A-5,1,"A-3,A-4",0,0.0,,
163,DFQJA3-0850,2,,2,1.07,,
164,DFQJA3-0870,2,,2,0.89,,
165,DFQJA3-0880,2,,2,0.96,,
166,DFZYA4-1210,2,DFQJA3-0850,2,4.14,,
167,DFZYA4-1220,2,,2,3.15,,
168,DFYYA4-1230,2,"DFQJA3-0870,DFQJA3-0990",2,3.97,,
169,DFQJA3-0990,2,,2,0.94,,
170,A-6,1,"A-3,A-4",0,0.0,,
171,AAQX00-0120,2,,1,1.29,,4
172,AAQX00-0140,2,,2,7.61,,4
173,AFHS00-0010,2,,1,2.09,,
174,AFHS00-0020,2,,1,2.45,,
175,FFHS00-3530,2,,2,0.89,,
176,AKHD00-0080,2,,1,5.52,,
177,AKHD00-0090,2,,1,6.54,,
178,AKHS00-0100,2,,2,1.4,,
179,AKHS00-0110,2,,2,2.1,,
180,AKWC00-0120,2,,2,3.16,,4
181,AWHS00-0060,2,,1,1.71,,
182,ADHD00-0060,2,,1,2.98,,
183,ADHD00-0080,2,,1,4.68,,
184,AYQQ00-0100,2,,1,7.86,,2
185,AYZQ00-0120,2,,1,6.57,,
186,ACWB00-0175,2,,1,0.62,,
187,ACWC00-0180,2,ACWB00-0175,1,1.61,,4
188,ACWC00-0190,2,,1,1.69,,4
189,ACWC00-0200,2,,1,1.63,,4
190,ABWC00-0130,2,,1,3.31,,4
191,ABWC00-0140,2,,1,3.25,,4
192,ABWC00-0160,2,,1,4.01,,4
193,ABWC00-0170,2,,1,3.59,,4
194,ABWC00-0180,2,,1,4.54,,4
195,ABWCB1-0100,2,,2,0.87,,4
196,ABWCB1-0110,2,,2,0.77,,4
197,ABWCB2-0200,2,ABWCB1-0110,2,4.75,,4
198,ABWCB3-0210,2,ABWCB1-0100,2,0.89,,4
199,ABWCB3-0220,2,ABWCB2-0200,2,0.86,,4
200,ABHS00-1610,2,,2,1.99,,
201,AEHS00-0140,2,,1,3.94,,
202,AEHS00-0150,2,,1,2.48,,
203,ENQSA2-0150,2,,2,2.25,,6
204,ENQSA2-0130,2,,2,1.25,,6
205,ENQSA2-0100,2,,2,1.75,,6
206,ENHSA2-0160,2,,2,1.75,,
207,ARHS00-0150,2,,1,3.56,,
208,ARHS00-0160,2,,1,4.68,,
209,B,1,A,0,0.0,,
210,B-1,1,,0,0.0,,
211,DMYG00-2070,2,,2,2.77,,
212,DMYG00-2080,2,,2,1.01,,
213,DMYG00-1760,2,,2,0.86,,
214,BMYY00-0280,2,,2,2.13,,
215,BMZY00-0240,2,,2,1.71,,
216,B-2,1,B-1,0,0.0,,
217,DMZY00-0790,2,,2,17.07,,
218,DMYY00-0800,2,,2,18.78,,
219,B-3,1,B-2,0,0.0,,
220,DMYG00-1730,2,,2,28.25,,
221,DMYG00-1740,2,,2,4.11,,
222,DMYG00-1750,2,,2,5.17,,
223,FMQQ00-3170,2,,2,6.88,,2
224,B-4,1,,0,0.0,,
225,CAQJ00-0200,2,,2,0.83,,
226,BAHS00-0160,2,,2,0.68,,
227,BAQX00-0150,2,,2,1.44,,4
228,BAHS00-0170,2,,2,1.99,,
229,BAHS00-0180,2,,2,1.11,,
230,BAHS00-0190,2,,2,1.5,,
231,B-5,1,B-4,0,0.0,,
232,CAHS00-0320,2,,2,1.51,,
233,CAHS00-0330,2,,2,1.69,,
234,CAHS00-0340,2,,2,1.48,,
235,CAHS00-0350,2,,2,2.21,,
236,CAHS00-0370,2,,2,1.95,,
237,CAHS00-0380,2,,2,1.5,,
238,CAHX00-0410,2,,2,5.19,,4
239,CAHS00-0360,2,,2,2.13,,
240,CAHS00-0400,2,,2,0.98,,
241,B-6,1,B-5,0,0.0,,
242,CAHS00-0640,2,,2,1.91,,
243,CAHS00-0650,2,,2,1.91,,
244,CAHS00-0660,2,,2,2.07,,
245,CAHX00-0670,2,,2,2.45,,4
246,CAWC00-0690,2,,2,3.84,,4
247,B-7,1,,0,0.0,,
248,CKZY00-0210,2,,2,7.36,,
249,CKYY00-0230,2,,2,9.41,,
250,CKZQ00-0240,2,,2,5.88,,
251,CKWC00-1380,2,,1,8.05,,4
252,B-8,1,B-7,0,0.0,,
253,CKWC00-1390,2,,2,10.45,,4
254,CKQS00-0250,2,,2,6.44,,6
255,CKHX00-0280,2,,2,21.35,,4
256,CKHX00-0290,2,,2,25.64,,4
257,CKHX00-0300,2,,2,37.16,,4
258,CKHX00-0310,2,,2,33.84,,4
259,CKZY00-0330,2,,2,8.31,,
260,CKYY00-0350,2,,2,8.93,,
261,DKQS00-0740,2,CKQS00-0250,2,6.88,,6
262,DKQXB2-0500,2,CKQS00-0250,2,6.33,,4
263,DKQS00-0450,2,CKQS00-0250,2,3.62,,6
264,DKQS00-0460,2,CKQS00-0250,2,4.79,,6
265,DKQS00-1430,2,CKQS00-0250,2,2.55,,6
266,DKQS00-0430,2,CKQS00-0250,2,3.13,,6
267,B-9,1,,0,0.0,,
268,CWQJ00-1690,2,,2,3.23,,
269,CWQJ00-1700,2,,2,2.48,,
270,CWQJ00-1800,2,,2,2.02,,
271,CWQJ00-1810,2,,2,1.42,,
272,CWQJ00-1820,2,,2,2.55,,
273,CWQJ00-1900,2,,2,2.57,,
274,CWQJ00-1910,2,,2,2.66,,
275,CWQJ00-1920,2,,2,2.61,,
276,B-10,1,B-9,0,0.0,,
277,CWHS00-2110,2,,2,8.51,,
278,CWHX00-2120,2,,2,6.83,,4
279,CWHS00-2130,2,,2,7.73,,
280,CWWC00-2150,2,,2,3.73,,4
281,ABWB00-1790,2,,1,1.13,,
282,CWQJ00-1710,2,,2,0.83,,
283,B-11,1,,0,0.0,,
284,CDQJ00-0400,2,,2,8.93,,
285,CDQJ00-0420,2,,2,1.72,,
286,CDHS00-0450,2,,2,2.55,,
287,B-12,1,B-11,0,0.0,,
288,CDHS00-0540,2,,2,2.51,,
289,CDHS00-0560,2,,2,4.63,,
290,CDHD00-0570,2,,2,3.38,,
291,CDWC00-0580,2,,2,2.55,,4
292,CDWC00-0600,2,,2,2.13,,4
293,CDWC00-0610,2,,2,3.94,,4
294,CDHX00-0620,2,,2,4.07,,4
295,CDWC00-0630,2,,2,3.36,,4
296,CDHX00-0650,2,,2,4.09,,4
297,CDHX00-0660,2,,2,2.6,,4
298,CDHS00-0670,2,,2,7.06,,
299,CDHD00-0680,2,,2,2.65,,
300,B-13,1,,0,0.0,,
301,ABYYC1-0230,2,,1,6.7,,
302,ABZYC1-0240,2,,1,7.35,,
303,ABYYC1-0250,2,,1,6.58,,
304,ABZYC1-0260,2,,1,8.61,,
305,ABZYD1-0280,2,,1,9.55,,
306,ABZYD1-0300,2,,1,9.17,,
307,ABYYC2-0430,2,,3,1.36,,
308,ABYYC2-0450,2,,2,1.61,,
309,ABZYC2-0460,2,,1,1.4,,
310,ABYYE3-0470,2,,1,1.77,,
311,ABZYE3-0500,2,,1,1.36,,
312,ABCPG1-0950,2,,2,6.86,,
313,ABCPG2-0970,2,ABCPG1-0950,2,7.44,,
314,ABCPG3-1000,2,ABCPG2-0970,2,5.21,,
315,ABCPH1-1020,2,,2,1.91,,
316,ABCPH1-1030,2,,2,1.49,,
317,ABCPH2-1040,2,ABCPH1-1020,2,1.2,,
318,ABCPH2-1050,2,ABCPH1-1030,2,1.8,,
319,ABCPH4-1081,2,ABCPH2-1040,2,4.59,,
320,ABCPH4-1090,2,ABCPH2-1050,2,5.36,,
321,ABCPH4-1100,2,ABCPH1-1020,2,3.39,,
322,ABCPH4-1110,2,ABCPH1-1030,2,4.15,,
323,ABCPH5-1130,2,"ABCPH4-1090,ABCPH4-1100",2,2.39,,
324,ABCPH5-1140,2,"ABCPH4-1081,ABCPH4-1100",2,5.43,,
325,ABCPH5-1150,2,"ABCPH4-1090,ABCPH4-1100",2,4.37,,
326,ABCPH5-1160,2,"ABCPH4-1081,ABCPH4-1100",2,1.98,,
327,ABZYC3-0520,2,,2,3.36,,
328,ABYYC3-0530,2,,2,3.81,,
329,ABZYC3-0540,2,,2,4.4,,
330,ABYYE4-0550,2,,2,2.92,,
331,ABZYE4-0580,2,,2,3.76,,
332,ABYYC4-0590,2,,2,0.62,,
333,ABYYC4-0610,2,,2,1.64,,
334,ABZYC5-0660,2,,2,1.7,,
335,ABYYE5-0670,2,,2,4.1,,
336,ABZYE5-0680,2,,2,3.43,,
337,B-14,1,,0,0.0,,
338,BQQJ00-0180,2,,2,2.48,,2
339,BQQSA1-0210,2,,2,1.33,,6
340,B-15,1,,0,0.0,,
341,BEQX00-0180,2,,2,7.06,,4
342,BEQX00-0190,2,,2,3.87,,4
343,BEQXF2-0200,2,,2,1.2,,4
344,B-16,1,,0,0.0,,
345,DEQJ00-0350,2,,2,1.96,,
346,CEQX00-0390,2,,2,3.26,,4
347,CEQS00-0391,2,,2,1.14,,6
348,CEQX00-0400,2,,2,2.19,,4
349,CEHS00-0410,2,,2,3.36,,
350,CEHS00-0420,2,,2,1.73,,
351,CEQJE1-0470,2,,2,1.33,,
352,CEYE00-0510,2,,2,2.97,,
353,CEQJ00-0525,2,,1,1.62,,
354,CEZQ00-0530,2,,2,2.32,,
355,CEZY00-0570,2,,2,1.89,,
356,CEYY00-0580,2,,2,1.93,,
357,CEHSE1-0590,2,,2,1.81,,
358,CEZGE1-0600,2,,2,2.88,,
359,B-17,1,B-16,0,0.0,,
360,CEQS00-0620,2,,2,1.73,,6
361,CEQS00-0630,2,,2,1.08,,6
362,CEQX00-0640,2,,2,4.89,,4
363,CEQX00-0650,2,,2,2.55,,4
364,CEHX00-0660,2,,2,1.03,,4
365,CEHS00-0670,2,,2,2.87,,
366,CEHS00-0690,2,,2,1.55,,
367,CEHS00-0700,2,,2,2.76,,
368,CEWC00-0710,2,,2,1.19,,4
369,CEQJ00-0720,2,,2,0.94,,
370,CEHS00-0750,2,,2,1.52,,
371,CEZQ00-0770,2,,2,3.38,,
372,CEYY00-0800,2,,2,1.25,,
373,CEYY00-0820,2,,2,2.04,,
374,CEYY00-0840,2,,2,1.44,,
375,B-18,1,,0,0.0,,
376,CXQX00-0270,2,,2,31.05,,4
377,CXHD00-0280,2,,2,28.98,,
378,CXHD00-0310,2,,2,22.32,,
379,CXHX00-0330,2,,2,37.58,,4
380,CXWC00-0340,2,,2,4.17,,4
381,B-19,1,B-18,0,0.0,,
382,CXHS00-0240,2,,2,7.41,,
383,CXQS00-0350,2,,2,12.49,,6
384,CXQS00-0360,2,,2,13.42,,6
385,CXHD00-0380,2,,2,40.7,,
386,CXHS00-0390,2,,2,45.14,,
387,CXHX00-0400,2,,2,51.68,,4
388,CXHD00-0410,2,,2,37.05,,
389,CXHS00-0420,2,,2,37.14,,
390,CXHX00-0430,2,,2,30.92,,4
391,CXWC00-0440,2,,2,4.15,,4
392,CXQJA2-1780,2,,2,9.65,,
393,CXQJA2-1790,2,,2,9.01,,
394,B-20,1,,0,0.0,,
395,EGWBF2-0260,2,,2,4.77,,
396,EGWCF6-0300,2,,2,5.19,,4
397,EGWCF7-0310,2,EGWCF6-0300,2,7.22,,4
398,EGWCF8-0320,2,EGWCF7-0310,2,5.08,,4
399,EGWCF9-0330,2,EGWCF7-0310,2,6.29,,4
400,B-21,1,,0,0.0,,
401,FRQJ00-1740,2,,2,1.1,,
402,FRQJ00-1760,2,,2,1.24,,
403,ARWBD1-1780,2,,2,0.43,,
404,ARWBD1-1790,2,FRQJ00-1740,2,0.75,,
405,ARWBD1-1800,2,,2,0.62,,
406,ARWBD1-1810,2,ARWBD1-1800,2,0.96,,
407,ARWBD1-1820,2,,2,1.41,,
408,ARWBD1-1830,2,,2,1.34,,
409,B-22,1,B-21,0,0.0,,
410,BRZYA1-0170,2,,2,1.12,,
411,BRZYA1-0180,2,,2,0.93,,
412,BRYYA1-0190,2,,2,1.03,,
413,BRYYA1-0200,2,,2,1.16,,
414,BRYYB1-0240,2,,2,2.57,,
415,BRZYC1-0250,2,,2,1.4,,
416,BRYYC1-0260,2,,2,1.88,,
417,BRZYD1-0270,2,,2,1.22,,
418,BRZYB1-0290,2,,2,1.89,,
419,BRZYB1-0300,2,,2,1.32,,
420,BRYYB1-0310,2,,2,3.02,,
421,BRYYF1-0430,2,,2,1.91,,
422,BRYYF1-0440,2,,2,48.76,,
423,BRZYF1-0460,2,,2,1.26,,
424,BRYYF1-0470,2,,2,3.18,,
425,BRHSF1-0700,2,,2,2.5,,
426,BRQJA1-0710,2,,2,1.21,,
427,BRQJA1-0720,2,,2,2.21,,
428,BRQJA1-0730,2,,2,0.5,,
429,BRQJA1-0740,2,,2,2.56,,
430,BRQJF1-0750,2,,2,1.65,,
431,BRQJF1-0760,2,,2,1.61,,
432,BRQJF1-0770,2,,2,1.49,,
433,BRQJF1-0780,2,,2,1.74,,
434,BRZYF1-0790,2,,2,1.2,,
435,BRZYF1-0800,2,,2,1.08,,
436,BRZYF1-0810,2,,2,0.94,,
437,BRZYF1-0820,2,,2,0.48,,
438,BRZYF1-0830,2,,2,1.37,,
439,BRYYF1-0850,2,,2,1.41,,
440,BRYYF1-0870,2,,2,1.26,,
441,BRYYF1-0885,2,,2,0.76,,
442,BRYYF1-0900,2,,2,1.44,,
443,BRZYF1-0920,2,,2,1.36,,
444,BRYYF1-0930,2,,2,1.47,,
445,BRYYF1-0940,2,,2,1.41,,
446,BRQJF1-0960,2,,2,0.81,,
447,BRQJB1-0970,2,,2,0.95,,
448,BRQJD1-1010,2,,2,0.99,,
449,BRQJ00-1020,2,,2,3.16,,
450,BRQJ00-1030,2,,2,5.35,,
451,BRWB00-1040,2,,2,1.12,,
452,BRWB00-1050,2,,2,0.93,,
453,BRQJC1-1060,2,,2,0.88,,
454,BRQJC1-1070,2,,2,0.75,,
455,ABWB00-1890,2,,2,1.88,,
456,BRHXC1-1130,2,ABWB00-1890,2,1.45,,4
457,B-23,1,B-22,0,0.0,,
458,FRQJE1-0660,2,,2,2.81,,
459,FRQJE1-0670,2,,2,2.15,,
460,FRQJE1-0680,2,,2,2.96,,
461,FRQJE1-0690,2,,2,3.05,,
462,B-24,1,B-23,0,0.0,,
463,FRQJE1-0340,2,,2,1.36,,
464,FRQJE1-0380,2,,2,7.83,,
465,FRQJE1-0400,2,,2,2.62,,
466,B-25,1,B-24,0,0.0,,
467,BRHSA1-0490,2,,2,2.78,,
468,BRHSA1-0510,2,,2,1.54,,
469,BRHSA1-0520,2,,2,0.82,,
470,BRWCA1-0530,2,,2,1.53,,4
471,BRWCA1-0540,2,,2,1.96,,4
472,BRWCA1-0560,2,,2,2.21,,4
473,BRHSG1-0570,2,,2,0.89,,
474,BRHSG1-0590,2,,2,0.69,,
475,BRHSG1-0600,2,,2,2.03,,
476,BRHSG1-0610,2,,2,0.57,,
477,BRHSC1-1110,2,,2,58.8,,
478,BRHSC1-1120,2,,2,1.4,,
479,B-26,1,,0,0.0,,
480,CLHX00-0040,2,,2,2.56,,4
481,CLWBA2-0050,2,,2,2.13,,
482,CLQX00-0380,2,,2,8.68,,4
483,CLQX00-0260,2,,2,5.22,,4
484,CLQS00-0290,2,,2,1.22,,6
485,CLHX00-0300,2,,2,3.41,,4
486,CLHX00-0310,2,,2,4.66,,4
487,CLHX00-0330,2,,2,3.15,,4
488,B-27,1,B-25,0,0.0,,
489,FJQJ00-0600,2,,2,1.18,,
490,FJQJ00-0610,2,,2,1.36,,
