序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
89,ENWCB1-0350,2,,5,2.58,,4
90,ENHDB1-0210,2,,1,1.92,,
91,ENHDB1-0180,2,,1,1.89,,
92,ENHSB1-0170,2,,1,1.23,,
93,ENHSB1-0400,2,,1,2.1,,
94,ARWB00-0010,2,,2,2.61,,
95,ARWB00-0020,2,,2,2.49,,
96,ARWB00-0030,2,,2,1.66,,
97,ARWB00-0060,2,,2,2.47,,
98,ARWB00-0070,2,,2,3.03,,
99,ARWB00-0080,2,,2,1.91,,
100,ARWB00-0090,2,,2,0.88,,
101,A-3,1,A-2,0,0.0,,
102,AJZYA5-0350,2,,2,0.82,,
103,AJZYA6-0360,2,AJZYA5-0350,2,4.32,,
104,AJZY00-0390,2,,2,0.99,,
105,AJYYB1-0400,2,,2,0.85,,
106,AJYYB2-0410,2,,2,1.44,,
107,AJZYB3-0420,2,AJZYA6-0360,2,0.98,,
108,AJZYB4-0430,2,,2,2.23,,
109,AJYY00-0440,2,AJYYB2-0410,2,0.88,,
110,AJZY00-0450,2,AJZYB3-0420,2,0.94,,
111,AJCP00-0460,2,,2,1.18,,
112,AJCP00-0480,2,,2,1.4,,
113,AJYYC1-0490,2,,2,0.45,,
114,AJYYC2-0500,2,AJYYC1-0490,2,0.82,,
115,RAND-N98070-11,2,AJCP00-0480,1,1.14,,
116,AJCPD1-0520,2,RAND-N98070-11,2,1.84,,
117,AJCPD3-0540,2,AJCPD1-0520,2,3.68,,
118,AJCPD4-0550,2,AJCPD1-0520,2,6.57,,
119,A-4,1,A-2,0,0.0,,
120,DFQJB1-0340,2,,2,1.31,,
121,DFQJB1-0360,2,,2,1.33,,
122,DFQJB2-0370,2,,2,0.55,,
123,DFQJB2-0380,2,,2,0.66,,
124,DFQJB2-0390,2,,2,0.77,,
125,DFQJB2-0400,2,,2,0.79,,
126,DFQJC2-0420,2,,2,1.2,,
127,DFZY00-0430,2,,2,0.71,,
128,DFYY00-0460,2,,2,1.5,,
129,DFZG00-0470,2,,2,1.41,,
130,DFQS00-0480,2,,2,0.6,,6
131,BMYY00-0121,2,,2,14.51,,
132,BMZY00-0130,2,,2,9.39,,
133,DFZY00-3090,2,,2,0.62,,
134,DFZY00-3100,2,,2,0.38,,
135,DFYY00-3110,2,,2,0.63,,
136,BMYY00-0311,2,DFYY00-3110,2,0.91,,
137,BMZY00-0400,2,,2,2.43,,
138,BMZY00-0410,2,,2,1.94,,
139,BMYY00-0420,2,,2,1.74,,
140,BMYY00-0430,2,,2,2.29,,
141,DMZY00-0760,2,,2,1.6,,
142,A-5,1,"A-3,A-4",0,0.0,,
143,DFQJA3-0860,2,,2,0.96,,
144,DFZYA4-1210,2,DFQJA3-0970,2,4.08,,
145,DFZYA4-1220,2,DFQJA3-0860,2,3.98,,
146,DFYYA4-1230,2,,2,3.82,,
147,DFYYA4-1240,2,,2,4.57,,
148,DFQJA3-0970,2,,2,0.88,,
149,RAND-N77225-13,2,A-3,2,0.84,,
150,A-6,1,"A-4,RAND-N77225-13",0,0.0,,
151,AAQX00-0120,2,,1,2.01,,4
152,AAQS00-0130,2,,1,11.24,,6
153,AFHS00-0020,2,,1,2.81,,
154,FFHS00-3530,2,,2,0.68,,
155,AKHD00-0080,2,,1,8.23,,
156,AKHD00-0090,2,,1,7.04,,
157,AKHS00-0110,2,,2,2.0,,
158,AKWC00-0120,2,,2,2.53,,4
159,AWHS00-0060,2,,1,1.48,,
160,AYZQ00-0120,2,,1,5.46,,
161,ACWB00-0175,2,,1,1.08,,
162,RAND-N6561-1,2,ACWB00-0175,1,0.84,,
163,ACWC00-0180,2,RAND-N6561-1,1,1.6,,4
164,ACWC00-0200,2,,1,2.05,,4
165,ABWC00-0130,2,,1,3.55,,4
166,ABWC00-0140,2,,1,2.49,,4
167,ABWC00-0150,2,,1,3.52,,4
168,ABWCB1-0110,2,,2,0.99,,4
169,ABWCB2-0200,2,ABWCB1-0110,2,3.45,,4
170,AEHS00-0140,2,,1,2.96,,
171,AEHS00-0150,2,,1,4.01,,
172,DXHS00-0060,2,,2,1.19,,
173,ENQSA2-0150,2,,2,2.04,,6
174,ENQSA2-0140,2,,2,1.72,,6
175,ENQSA2-0120,2,,2,1.53,,6
176,ENQSA2-0110,2,,2,1.22,,6
177,ENQSA2-0100,2,,2,1.73,,6
178,ENHSA2-0160,2,,2,1.21,,
179,ARHS00-0150,2,,1,4.69,,
180,ARHS00-0160,2,,1,4.71,,
181,RAND-N11316-10,2,A,2,0.94,,
182,B,1,RAND-N11316-10,0,0.0,,
183,B-1,1,,0,0.0,,
184,DMZG00-1790,2,,2,0.9,,
185,DMYG00-1760,2,,2,1.01,,
186,BMZY00-0260,2,,2,2.33,,
187,BMYY00-0280,2,,2,2.58,,
188,BMYY00-0290,2,,2,2.56,,
189,BMZY00-0240,2,,2,1.1,,
190,B-2,1,B-1,0,0.0,,
191,CMYG00-0620,2,,2,12.42,,
192,DMZY00-0780,2,,2,22.07,,
193,DMYY00-0810,2,,2,17.27,,
194,B-3,1,B-2,0,0.0,,
195,DMZG00-1720,2,,2,31.62,,
196,DMYG00-1740,2,,2,4.27,,
197,B-4,1,,0,0.0,,
198,BAHS00-0160,2,,2,1.62,,
199,BAHS00-0180,2,,2,1.38,,
200,BAHS00-0190,2,,2,1.4,,
201,B-5,1,B-4,0,0.0,,
202,CAHS00-0320,2,,2,1.71,,
203,CAHS00-0330,2,,2,1.42,,
204,CAHS00-0350,2,,2,1.01,,
205,CAHS00-0370,2,,2,1.56,,
206,CAHS00-0380,2,,2,1.53,,
207,CAHS00-0390,2,,2,1.72,,
208,CAHX00-0410,2,,2,3.96,,4
209,CAWC00-0420,2,,2,2.97,,4
210,CAHS00-0360,2,,2,2.39,,
211,RAND-N15125-8,2,B-5,2,1.19,,
212,B-6,1,RAND-N15125-8,0,0.0,,
213,CAHS00-0640,2,,2,1.19,,
214,CAHS00-0650,2,,2,1.94,,
215,CAHX00-0670,2,,2,2.77,,4
216,CAHX00-0680,2,,2,4.94,,4
217,B-7,1,,0,0.0,,
218,CKZY00-0210,2,,2,9.55,,
219,CKWC00-1380,2,,1,18.47,,4
220,B-8,1,B-7,0,0.0,,
221,CKWC00-1390,2,,2,7.49,,4
222,CKQS00-0250,2,,2,10.17,,6
223,CKQS00-0260,2,,2,11.13,,6
224,CKQX00-0270,2,,2,11.07,,4
225,CKHX00-0290,2,,2,26.38,,4
226,CKHX00-0300,2,,2,31.87,,4
227,CKHX00-0310,2,,2,28.99,,4
228,CKZY00-0340,2,,2,7.16,,
229,CKYY00-0350,2,,2,4.9,,
230,CKZQ00-0360,2,,2,8.92,,
231,DKWCE2-0720,2,CKQS00-0250,2,4.8,,4
232,RAND-N80168-12,2,CKQS00-0250,2,8.37,,
233,DKQXB2-0500,2,RAND-N80168-12,2,3.93,,4
234,RAND-N92516-3,2,CKQS00-0250,1,5.89,,
235,DKQS00-0460,2,RAND-N92516-3,2,5.76,,6
236,DKQS00-0470,2,CKQS00-0250,2,3.62,,6
237,DKQS00-0430,2,CKQS00-0250,2,2.23,,6
238,B-9,1,,0,0.0,,
239,CWQJ00-1690,2,,2,2.79,,
240,CWQJ00-1790,2,,2,2.29,,
241,CWQJ00-1800,2,,2,1.65,,
242,CWQJ00-1810,2,,2,1.96,,
243,CWQJ00-1900,2,,2,2.09,,
244,RAND-N8372-5,2,B-9,2,1.06,,
245,B-10,1,RAND-N8372-5,0,0.0,,
246,CWHS00-2110,2,,2,5.73,,
247,CWHS00-2130,2,,2,6.74,,
248,CWCP00-2160,2,,2,5.09,,4
249,CWQJ00-1710,2,,2,1.24,,
250,B-11,1,,0,0.0,,
251,CDQJ00-0400,2,,2,6.39,,
252,CDQJ00-0430,2,,2,2.02,,
253,CDHS00-0440,2,,2,1.36,,
254,B-12,1,B-11,0,0.0,,
255,CDHS00-0540,2,,2,3.18,,
256,CDHS00-0550,2,,2,4.0,,
257,CDHS00-0560,2,,2,4.78,,
258,CDHD00-0570,2,,2,4.88,,
259,CDWC00-0580,2,,2,4.29,,4
260,CDWC00-0600,2,,2,1.83,,4
261,CDWC00-0610,2,,2,4.04,,4
262,CDHX00-0620,2,,2,5.02,,4
263,CDHX00-0650,2,,2,5.15,,4
264,CDHX00-0660,2,,2,3.48,,4
265,CDHS00-0670,2,,2,7.15,,
266,CDHD00-0680,2,,2,4.45,,
267,CDHD00-0690,2,,2,4.22,,
268,CDWC00-0700,2,,2,4.39,,4
269,B-13,1,,0,0.0,,
270,ABZYC1-0260,2,,1,7.61,,
271,ABZYD1-0280,2,,1,9.09,,
272,ABYYD1-0290,2,,1,9.24,,
273,ABZYC2-0440,2,,2,1.51,,
274,ABZYC2-0460,2,,1,2.03,,
275,ABYYE3-0490,2,,1,1.57,,
276,ABCPG1-0950,2,,2,6.54,,
277,ABCPG2-0960,2,ABCPG1-0950,2,7.66,,
278,ABCPG3-0980,2,"ABCPG1-0950,ABCPG2-0960",2,7.58,,
279,ABCPG4-1010,2,"ABCPG1-0950,ABCPG2-0960",2,5.31,,
280,ABCPH2-1040,2,,2,1.58,,
281,ABCPH3-1060,2,,2,1.01,,
282,ABCPH3-1070,2,,2,0.98,,
283,RAND-N54579-7,2,ABCPH3-1070,2,0.75,,
284,ABCPH4-1110,2,RAND-N54579-7,2,3.03,,
285,RAND-N31042-6,2,ABCPH2-1040,1,1.33,,
286,ABCPH5-1140,2,"ABCPH3-1060,RAND-N31042-6",2,3.93,,
287,ABCPH5-1150,2,ABCPH3-1060,2,3.97,,
288,ABCPH5-1160,2,"ABCPH2-1040,ABCPH3-1060",2,1.22,,
289,ABYYC3-0510,2,,2,3.82,,
290,ABYYE4-0550,2,,2,4.77,,
291,ABYYC4-0590,2,,2,2.01,,
292,ABZYC4-0600,2,,2,2.0,,
293,ABZYC4-0620,2,,2,1.61,,
294,ABYYC5-0630,2,,2,3.79,,
295,ABZYC5-0660,2,,2,2.39,,
296,ABZYE5-0700,2,,2,1.84,,
297,B-14,1,,0,0.0,,
298,BQQXA1-0190,2,,2,2.54,,4
299,BQQSA1-0210,2,,2,1.99,,6
300,BQZGB1-0260,2,,2,2.75,,
301,BQWCD1-0290,2,,2,1.76,,4
302,B-15,1,,0,0.0,,
303,BEQXF2-0200,2,,2,1.4,,4
304,BEHX00-0210,2,,2,5.24,,4
305,BEHS00-0220,2,,2,3.61,,
306,B-16,1,,0,0.0,,
307,DEQJ00-0340,2,,2,1.37,,
308,DEQJ00-0350,2,,2,0.78,,
309,CEQX00-0380,2,,2,5.8,,4
310,CEQX00-0390,2,,2,3.03,,4
311,CEQS00-0392,2,,2,1.12,,6
312,CEQS00-0393,2,,2,0.94,,6
313,CEHS00-0410,2,,2,2.76,,
314,CEHS00-0420,2,,2,2.95,,
315,CEWC00-0460,2,,2,2.49,,4
316,CEYE00-0510,2,,2,2.03,,
317,CEZQ00-0530,2,,2,3.58,,
318,CEQJ00-0550,2,,2,0.92,,
319,CEHX00-0560,2,,2,0.56,,4
320,CEZY00-0570,2,,2,1.47,,
321,CEYY00-0580,2,,2,1.94,,
322,CEZGE1-0600,2,,2,2.63,,
323,B-17,1,B-16,0,0.0,,
324,CEQS00-0620,2,,2,2.21,,6
325,CEQX00-0640,2,,2,5.14,,4
326,CEHX00-0660,2,,2,1.97,,4
327,CEHS00-0670,2,,2,2.01,,
328,CEHS00-0680,2,,2,2.42,,
329,CEHS00-0700,2,,2,2.32,,
330,CEQJ00-0730,2,,2,1.22,,
331,CEHX00-0740,2,,2,0.47,,4
332,CEZQ00-0770,2,,2,3.1,,
333,CEZY00-0790,2,,2,2.41,,
334,CEYY00-0800,2,,2,2.08,,
335,CEZY00-0810,2,,2,1.93,,
336,CEZY00-0830,2,,2,1.59,,
337,CEYY00-0840,2,,2,1.32,,
338,B-18,1,,0,0.0,,
339,CXQS00-0250,2,,2,30.95,,6
340,CXQS00-0260,2,,2,33.37,,6
341,CXQX00-0270,2,,2,32.48,,4
342,CXHS00-0290,2,,2,26.37,,
343,CXHX00-0300,2,,2,35.39,,4
344,CXHD00-0310,2,,2,31.09,,
345,CXWC00-0340,2,,2,5.73,,4
346,B-19,1,B-18,0,0.0,,
347,CXHS00-0240,2,,2,9.74,,
348,CXQX00-0370,2,,2,46.96,,4
349,CXHD00-0380,2,,2,34.01,,
350,CXHX00-0430,2,,2,48.62,,4
351,CXQJA2-1780,2,,2,11.2,,
352,CXQJA2-1810,2,,2,11.3,,
353,B-20,1,,0,0.0,,
354,EGWBF1-0250,2,,2,6.66,,
355,EGHSF5-0290,2,,2,6.77,,
356,EGWCF6-0300,2,,2,7.78,,4
357,EGWCF9-0330,2,EGWCF6-0300,2,4.53,,4
358,B-21,1,,0,0.0,,
359,RAND-N32335-9,2,FRQJD1-1770,2,1.7,,
360,FRQJ00-1740,2,RAND-N32335-9,2,1.46,,
361,FRQJ00-1750,2,FRQJD1-1770,2,1.03,,
362,FRQJD1-1770,2,,2,1.52,,
363,RAND-N63324-4,2,FRQJD1-1770,2,1.11,,
364,ARWBD1-1780,2,RAND-N63324-4,2,0.93,,
365,ARWBD1-1800,2,FRQJD1-1770,2,0.84,,
366,ARWBD1-1810,2,ARWBD1-1800,2,1.4,,
367,ARWBD1-1830,2,,2,1.46,,
368,B-22,1,B-21,0,0.0,,
369,BRZYA1-0170,2,,2,1.12,,
370,BRZYA1-0180,2,,2,1.04,,
371,BRYYA1-0190,2,,2,1.35,,
372,BRYYA1-0200,2,,2,1.01,,
373,BRZYB1-0210,2,,2,1.48,,
374,BRZYB1-0220,2,,2,1.98,,
375,BRYYB1-0230,2,,2,2.47,,
376,BRYYC1-0260,2,,2,1.25,,
377,BRZYD1-0270,2,,2,1.12,,
378,BRYYD1-0280,2,,2,1.23,,
379,BRZYB1-0290,2,,2,2.23,,
380,BRZYB1-0300,2,,2,1.17,,
381,BRYYB1-0310,2,,2,2.27,,
382,BRYYB1-0320,2,,2,1.88,,
383,BRZYF1-0410,2,,2,1.68,,
384,BRZYF1-0420,2,,2,41.79,,
385,BRZYF1-0460,2,,2,1.97,,
386,BRYYF1-0470,2,,2,3.04,,
387,BRQJA1-0720,2,,2,2.61,,
388,BRQJA1-0730,2,,2,0.6,,
389,BRZYF1-0800,2,,2,1.05,,
390,BRZYF1-0810,2,,2,0.98,,
391,BRZYF1-0830,2,,2,1.11,,
392,BRZYF1-0840,2,,2,1.32,,
393,BRYYF1-0850,2,,2,1.22,,
394,BRYYF1-0860,2,,2,1.13,,
395,BRYYF1-0870,2,,2,1.22,,
396,BRYYF1-0890,2,,2,1.48,,
397,BRZYF1-0910,2,,2,1.66,,
398,BRZYF1-0920,2,,2,1.43,,
399,BRYYF1-0930,2,,2,2.12,,
400,BRYYF1-0940,2,,2,1.51,,
401,BRQJF1-0955,2,,2,0.78,,
402,BRQJB1-0970,2,,2,0.76,,
403,BRQJB1-0980,2,,2,0.76,,
404,BRQJ00-1030,2,,2,3.71,,
405,BRWB00-1040,2,,2,0.98,,
406,BRWB00-1050,2,,2,1.14,,
407,BRQJC1-1060,2,,2,1.03,,
408,BRQJC1-1070,2,,2,1.52,,
409,ABWB00-1890,2,,2,1.22,,
410,RAND-N22976-0,2,B-22,2,0.76,,
411,B-23,1,RAND-N22976-0,0,0.0,,
412,FRQJE1-0650,2,,2,2.69,,
413,FRQJE1-0670,2,,2,1.76,,
414,B-24,1,B-23,0,0.0,,
415,FRQJE1-0350,2,,2,2.33,,
416,FRQJE1-0360,2,,2,2.22,,
417,FRQJE1-0370,2,,2,1.75,,
418,FRQJE1-0380,2,,2,4.15,,
419,FRQJE1-0400,2,,2,2.04,,
420,B-25,1,B-24,0,0.0,,
421,BRHSA1-0490,2,,2,2.14,,
422,BRHSA1-0500,2,,2,2.18,,
423,BRHSA1-0510,2,,2,1.25,,
424,BRHSA1-0520,2,,2,0.67,,
425,BRWCA1-0540,2,,2,1.92,,4
426,BRWCA1-0550,2,,2,1.4,,4
427,BRHSG1-0570,2,,2,1.05,,
428,BRHSG1-0600,2,,2,2.33,,
429,BRHSC1-0620,2,,2,1.75,,
430,BRHSC1-0630,2,,2,57.99,,
431,BRHSC1-1080,2,,2,60.3,,
432,BRHSC1-1100,2,,2,1.32,,
433,BRHSC1-1110,2,,2,40.55,,
434,BRHSC1-1120,2,,2,1.47,,
435,B-26,1,,0,0.0,,
436,CLHX00-0040,2,,2,3.54,,4
437,CLWBA2-0050,2,,2,3.44,,
438,CLQX00-0380,2,,2,7.24,,4
439,CLHX00-0390,2,,2,6.23,,4
440,CLHX00-0620,2,CLHX00-0390,2,0.94,,4
441,CLQS00-0250,2,,2,4.42,,6
442,CLHX00-0270,2,,2,2.93,,4
443,CLHX00-0280,2,,2,2.95,,4
444,CLHX00-0300,2,,2,3.25,,4
445,CLHX00-0310,2,,2,2.72,,4
446,CLHS00-0320,2,,2,4.83,,
447,B-27,1,B-25,0,0.0,,
